epoch,value
1709612260.333,25485312.000000
1709612261.333,25485312.000000
1709612262.333,25485312.000000
1709612263.333,25505792.000000
1709612264.333,25505792.000000
1709612265.333,25505792.000000
1709612266.333,25505792.000000
1709612267.333,25505792.000000
1709612268.333,25505792.000000
1709612269.333,25505792.000000
1709612270.333,25513984.000000
1709612271.333,25513984.000000
1709612272.333,25513984.000000
1709612273.333,25513984.000000
1709612274.333,25513984.000000
1709612275.333,25513984.000000
1709612276.333,25513984.000000
1709612277.333,25513984.000000
1709612278.333,25513984.000000
1709612279.333,25513984.000000
1709612280.333,25513984.000000
1709612281.333,25513984.000000
1709612282.333,25513984.000000
1709612283.333,25513984.000000
1709612284.333,25513984.000000
1709612285.333,25513984.000000
1709612286.333,25513984.000000
1709612287.333,25513984.000000
1709612288.333,25513984.000000
1709612289.333,25513984.000000
1709612290.333,25513984.000000
1709612291.333,25513984.000000
1709612292.333,25513984.000000
1709612293.333,25513984.000000
1709612294.333,25513984.000000
1709612295.333,25513984.000000
1709612296.333,25513984.000000
1709612297.333,25513984.000000
1709612298.333,25513984.000000
1709612299.333,25513984.000000
1709612300.333,25513984.000000
1709612301.333,25513984.000000
1709612302.333,25513984.000000
1709612303.333,25513984.000000
1709612304.333,25513984.000000
1709612305.333,25513984.000000
1709612306.333,25513984.000000
1709612307.333,25513984.000000
1709612308.333,25513984.000000
1709612309.333,25513984.000000
1709612310.333,25513984.000000
1709612311.333,25513984.000000
1709612312.333,25513984.000000
1709612313.333,25513984.000000
1709612314.333,25513984.000000
1709612315.333,25513984.000000
1709612316.333,25513984.000000
1709612317.333,25513984.000000
1709612318.333,25513984.000000
1709612319.333,25513984.000000
1709612320.333,25513984.000000
1709612321.333,25513984.000000
1709612322.333,25513984.000000
1709612323.333,25513984.000000
1709612324.333,25513984.000000
1709612325.333,25513984.000000
1709612326.333,25513984.000000
1709612327.333,25513984.000000
1709612328.333,25513984.000000
1709612329.333,25513984.000000
1709612330.333,25513984.000000
1709612331.333,25513984.000000
1709612332.333,25513984.000000
1709612333.333,25513984.000000
1709612334.333,25513984.000000
1709612335.333,25513984.000000
1709612336.333,25513984.000000
1709612337.333,25513984.000000
1709612338.333,25513984.000000
1709612339.333,25513984.000000
1709612340.333,25513984.000000
1709612341.333,25513984.000000
1709612342.333,25513984.000000
1709612343.333,25513984.000000
1709612344.333,25513984.000000
1709612345.333,25513984.000000
1709612346.333,25571328.000000
1709612347.333,25587712.000000
1709612348.333,25587712.000000
1709612349.333,25587712.000000
1709612350.333,25587712.000000
1709612351.333,25587712.000000
1709612352.333,25587712.000000
1709612353.333,25587712.000000
1709612354.333,25587712.000000
1709612355.333,25587712.000000
1709612356.333,25587712.000000
1709612357.333,25587712.000000
1709612358.333,25587712.000000
1709612359.333,25587712.000000
1709612360.333,25587712.000000
1709612361.333,25587712.000000
1709612362.333,25587712.000000
1709612363.333,25587712.000000
1709612364.333,25587712.000000
1709612365.333,25587712.000000
1709612366.333,25587712.000000
1709612367.333,25587712.000000
1709612368.333,25587712.000000
1709612369.333,25587712.000000
1709612370.333,25587712.000000
1709612371.333,25587712.000000
1709612372.333,25587712.000000
1709612373.333,25587712.000000
1709612374.333,25587712.000000
1709612375.333,25587712.000000
1709612376.333,25587712.000000
1709612377.333,25587712.000000
1709612378.333,25587712.000000
1709612379.333,25587712.000000
1709612380.333,25587712.000000
1709612381.333,25587712.000000
1709612382.333,25587712.000000
1709612383.333,25587712.000000
1709612384.333,25587712.000000
1709612385.333,25587712.000000
1709612386.333,25587712.000000
1709612387.333,25587712.000000
1709612388.333,25587712.000000
1709612389.333,25587712.000000
1709612390.333,25587712.000000
1709612391.333,25587712.000000
1709612392.333,25587712.000000
1709612393.333,25587712.000000
1709612394.333,25587712.000000
1709612395.333,25587712.000000
1709612396.333,25587712.000000
1709612397.333,25587712.000000
1709612398.333,25587712.000000
1709612399.333,25587712.000000
1709612400.333,25587712.000000
1709612401.333,25587712.000000
1709612402.333,25587712.000000
1709612403.333,25587712.000000
1709612404.333,25587712.000000
1709612405.333,25587712.000000
1709612406.333,25587712.000000
1709612407.333,25591808.000000
1709612408.333,25591808.000000
1709612409.333,25591808.000000
1709612410.333,25591808.000000
1709612411.333,25591808.000000
1709612412.333,25591808.000000
1709612413.333,25591808.000000
1709612414.333,25591808.000000
1709612415.333,25591808.000000
1709612416.333,25591808.000000
1709612417.333,25591808.000000
1709612418.333,25591808.000000
1709612419.333,25591808.000000
1709612420.333,25591808.000000
1709612421.333,25591808.000000
1709612422.333,25591808.000000
1709612423.333,25591808.000000
1709612424.333,25591808.000000
1709612425.333,25591808.000000
1709612426.333,25591808.000000
1709612427.333,25591808.000000
1709612428.333,25591808.000000
1709612429.333,25591808.000000
1709612430.333,25591808.000000
1709612431.333,25591808.000000
1709612432.333,25608192.000000
1709612433.333,25608192.000000
1709612434.333,25608192.000000
1709612435.333,25608192.000000
1709612436.333,25608192.000000
1709612437.333,25608192.000000
1709612438.333,25608192.000000
1709612439.333,25608192.000000
1709612440.333,25608192.000000
1709612441.333,25608192.000000
1709612442.333,25608192.000000
1709612443.333,25608192.000000
1709612444.333,25608192.000000
1709612445.333,25608192.000000
1709612446.333,25608192.000000
1709612447.333,25608192.000000
1709612448.333,25608192.000000
1709612449.333,25608192.000000
1709612450.333,25608192.000000
1709612451.333,25608192.000000
1709612452.333,25608192.000000
1709612453.333,25608192.000000
1709612454.333,25608192.000000
1709612455.333,25608192.000000
1709612456.333,25608192.000000
1709612457.333,25608192.000000
1709612458.333,25608192.000000
1709612459.333,25608192.000000
1709612460.333,25608192.000000
1709612461.333,25608192.000000
1709612462.333,25608192.000000
1709612463.333,25608192.000000
1709612464.333,25608192.000000
1709612465.333,25608192.000000
1709612466.333,25608192.000000
1709612467.333,25608192.000000
1709612468.333,25608192.000000
1709612469.333,25608192.000000
1709612470.333,25608192.000000
1709612471.333,25608192.000000
1709612472.333,25608192.000000
1709612473.333,25608192.000000
1709612474.333,25608192.000000
1709612475.333,25608192.000000
1709612476.333,25608192.000000
1709612477.333,25608192.000000
1709612478.333,25608192.000000
1709612479.333,25608192.000000
1709612480.333,25608192.000000
1709612481.333,25608192.000000
1709612482.333,25608192.000000
1709612483.333,25608192.000000
1709612484.333,25608192.000000
1709612485.333,25608192.000000
1709612486.333,25608192.000000
1709612487.333,25608192.000000
1709612488.333,25608192.000000
1709612489.333,25608192.000000
1709612490.333,25608192.000000
1709612491.333,25608192.000000
1709612492.333,25608192.000000
1709612493.333,25608192.000000
1709612494.333,25608192.000000
1709612495.333,25608192.000000
1709612496.333,25608192.000000
1709612497.333,25608192.000000
1709612498.333,25608192.000000
1709612499.333,25608192.000000
1709612500.333,25608192.000000
1709612501.333,25608192.000000
1709612502.333,25608192.000000
1709612503.333,25608192.000000
1709612504.333,25608192.000000
1709612505.333,25608192.000000
1709612506.333,25608192.000000
1709612507.333,25608192.000000
1709612508.333,25608192.000000
1709612509.333,25608192.000000
1709612510.333,25608192.000000
1709612511.333,25608192.000000
1709612512.333,25608192.000000
1709612513.333,25608192.000000
1709612514.333,25608192.000000
1709612515.333,25608192.000000
1709612516.333,25608192.000000
1709612517.333,25608192.000000
1709612518.333,25608192.000000
1709612519.333,25608192.000000
1709612520.333,25608192.000000
1709612521.333,25608192.000000
1709612522.333,25608192.000000
1709612523.333,25608192.000000
1709612524.333,25608192.000000
1709612525.333,25608192.000000
1709612526.333,25608192.000000
1709612527.333,25608192.000000
1709612528.333,25608192.000000
1709612529.333,25608192.000000
1709612530.333,25608192.000000
1709612531.333,25608192.000000
1709612532.333,25608192.000000
1709612533.333,25608192.000000
1709612534.333,25608192.000000
1709612535.333,25608192.000000
1709612536.333,25608192.000000
1709612537.333,25608192.000000
1709612538.333,25608192.000000
1709612539.333,25608192.000000
1709612540.333,25608192.000000
1709612541.333,25608192.000000
1709612542.333,25608192.000000
1709612543.333,25608192.000000
1709612544.333,25608192.000000
1709612545.333,25608192.000000
1709612546.333,25608192.000000
1709612547.333,25608192.000000
1709612548.333,25608192.000000
1709612549.333,25608192.000000
1709612550.333,25608192.000000
1709612551.333,25608192.000000
1709612552.333,25608192.000000
1709612553.333,25608192.000000
1709612554.333,25608192.000000
1709612555.333,25608192.000000
1709612556.333,25608192.000000
1709612557.333,25608192.000000
1709612558.333,25608192.000000
1709612559.333,25608192.000000
1709612560.333,25608192.000000
1709612561.333,25608192.000000
1709612562.333,25608192.000000
1709612563.333,25608192.000000
1709612564.333,25608192.000000
1709612565.333,25608192.000000
1709612566.333,25608192.000000
1709612567.333,25608192.000000
1709612568.333,25608192.000000
1709612569.333,25608192.000000
1709612570.333,25608192.000000
1709612571.333,25608192.000000
1709612572.333,25608192.000000
1709612573.333,25608192.000000
1709612574.333,25608192.000000
1709612575.333,25608192.000000
1709612576.333,25608192.000000
1709612577.333,25608192.000000
1709612578.333,25608192.000000
1709612579.333,25608192.000000
1709612580.333,25608192.000000
1709612581.333,25608192.000000
1709612582.333,25608192.000000
1709612583.333,25608192.000000
1709612584.333,25608192.000000
1709612585.333,25608192.000000
1709612586.333,25608192.000000
1709612587.333,25608192.000000
1709612588.333,25608192.000000
1709612589.333,25608192.000000
1709612590.333,25608192.000000
1709612591.333,25608192.000000
1709612592.333,25608192.000000
1709612593.333,25608192.000000
1709612594.333,25608192.000000
1709612595.333,25608192.000000
1709612596.333,25608192.000000
1709612597.333,25608192.000000
1709612598.333,25608192.000000
1709612599.333,25608192.000000
1709612600.333,25608192.000000
1709612601.333,25608192.000000
1709612602.333,25608192.000000
1709612603.333,25608192.000000
1709612604.333,25608192.000000
1709612605.333,25608192.000000
1709612606.333,25608192.000000
1709612607.333,25608192.000000
1709612608.333,25608192.000000
1709612609.333,25608192.000000
1709612610.333,25608192.000000
1709612611.333,25608192.000000
1709612612.333,25608192.000000
1709612613.333,25608192.000000
1709612614.333,25608192.000000
1709612615.333,25608192.000000
1709612616.333,25608192.000000
1709612617.333,25608192.000000
1709612618.333,25608192.000000
1709612619.333,25608192.000000
1709612620.333,25608192.000000
1709612621.333,25608192.000000
1709612622.333,25608192.000000
1709612623.333,25608192.000000
1709612624.333,25608192.000000
1709612625.333,25608192.000000
1709612626.333,25608192.000000
1709612627.333,25608192.000000
1709612628.333,25608192.000000
1709612629.333,25608192.000000
1709612630.333,25608192.000000
1709612631.333,25608192.000000
1709612632.333,25608192.000000
1709612633.333,25608192.000000
1709612634.333,25608192.000000
1709612635.333,25608192.000000
1709612636.333,25608192.000000
1709612637.333,25608192.000000
1709612638.333,25608192.000000
1709612639.333,25608192.000000
1709612640.333,25608192.000000
1709612641.333,25608192.000000
1709612642.333,25608192.000000
1709612643.333,25608192.000000
1709612644.333,25608192.000000
