PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,92649.673380,9.264967,
1,537,537,0,0.000000,0.000000,3782.428787,7.043629
2,461,461,0,0.000000,0.000000,3348.606485,7.263788
3,369,369,0,0.000000,0.000000,2729.484204,7.396976
4,321,321,0,0.000000,0.000000,2491.219652,7.760809
5,324,324,0,0.000000,0.000000,2477.150995,7.645528
6,267,267,0,0.000000,0.000000,2096.921999,7.853640
7,256,256,0,0.000000,0.000000,2024.722732,7.909073
8,241,241,0,0.000000,0.000000,1871.954798,7.767447
9,219,219,0,0.000000,0.000000,1829.812530,8.355308
10,208,208,0,0.000000,0.000000,1747.173366,8.399872
11,160,160,0,0.000000,0.000000,1304.524304,8.153277
12,184,184,0,0.000000,0.000000,1540.151352,8.370388
13,183,183,0,0.000000,0.000000,1609.555987,8.795388
14,151,151,0,0.000000,0.000000,1251.138613,8.285686
15,167,167,0,0.000000,0.000000,1449.877320,8.681900
16,143,143,0,0.000000,0.000000,1295.165833,9.057104
17,151,151,0,0.000000,0.000000,1318.869848,8.734237
18,161,161,0,0.000000,0.000000,1360.730266,8.451741
19,158,158,0,0.000000,0.000000,1389.953254,8.797172
20,135,135,0,0.000000,0.000000,1234.056729,9.141161
21,133,133,0,0.000000,0.000000,1152.904641,8.668456
22,120,120,0,0.000000,0.000000,1161.494015,9.679117
23,122,122,0,0.000000,0.000000,1144.324860,9.379712
24,109,109,0,0.000000,0.000000,1026.730661,9.419547
25,126,126,0,0.000000,0.000000,1242.682556,9.862560
26,95,95,0,0.000000,0.000000,860.438367,9.057246
27,98,98,0,0.000000,0.000000,993.572248,10.138492
28,104,104,0,0.000000,0.000000,990.941157,9.528280
29,115,115,0,0.000000,0.000000,1077.776977,9.371974
30,97,97,0,0.000000,0.000000,945.238498,9.744727
31,82,82,0,0.000000,0.000000,758.000952,9.243914
32,93,93,0,0.000000,0.000000,850.185506,9.141780
33,84,84,0,0.000000,0.000000,891.573851,10.613974
34,83,83,0,0.000000,0.000000,861.689192,10.381797
35,87,87,0,0.000000,0.000000,937.658193,10.777680
36,79,79,0,0.000000,0.000000,800.096444,10.127803
37,87,87,0,0.000000,0.000000,858.079805,9.862986
38,101,101,0,0.000000,0.000000,959.073603,9.495778
39,60,60,0,0.000000,0.000000,626.428142,10.440469
40,82,82,0,0.000000,0.000000,799.104277,9.745174
41,83,83,0,0.000000,0.000000,871.437047,10.499242
42,77,77,0,0.000000,0.000000,828.031934,10.753661
43,67,67,0,0.000000,0.000000,743.669875,11.099550
44,71,71,0,0.000000,0.000000,739.210323,10.411413
45,80,80,0,0.000000,0.000000,849.960157,10.624502
46,63,63,0,0.000000,0.000000,668.547191,10.611860
47,78,78,0,0.000000,0.000000,782.026161,10.025976
48,72,72,0,0.000000,0.000000,726.257637,10.086912
49,58,58,0,0.000000,0.000000,677.575559,11.682337
50,83,83,0,0.000000,0.000000,787.240703,9.484828
51,70,70,0,0.000000,0.000000,756.228144,10.803259
52,67,67,0,0.000000,0.000000,637.921277,9.521213
53,64,64,0,0.000000,0.000000,715.870531,11.185477
54,76,76,0,0.000000,0.000000,750.033905,9.868867
55,55,55,0,0.000000,0.000000,608.653298,11.066424
56,66,66,0,0.000000,0.000000,668.254358,10.125066
57,58,58,0,0.000000,0.000000,729.471974,12.577103
58,55,55,0,0.000000,0.000000,584.238856,10.622525
59,57,57,0,0.000000,0.000000,621.937330,10.911181
60,50,50,0,0.000000,0.000000,559.287615,11.185752
61,57,57,0,0.000000,0.000000,603.762104,10.592318
62,62,62,0,0.000000,0.000000,609.454437,9.829910
63,64,64,0,0.000000,0.000000,708.146044,11.064782
64,55,55,0,0.000000,0.000000,637.039818,11.582542
65,66,66,0,0.000000,0.000000,692.701802,10.495482
66,61,61,0,0.000000,0.000000,698.276783,11.447160
67,48,48,0,0.000000,0.000000,550.694533,11.472803
68,41,41,0,0.000000,0.000000,457.947609,11.169454
69,55,55,0,0.000000,0.000000,619.144136,11.257166
70,53,53,0,0.000000,0.000000,568.212124,10.720983
71,58,58,0,0.000000,0.000000,609.572610,10.509873
72,55,55,0,0.000000,0.000000,592.742033,10.777128
73,52,52,0,0.000000,0.000000,566.531858,10.894843
74,51,51,0,0.000000,0.000000,551.219997,10.808235
75,43,43,0,0.000000,0.000000,498.354875,11.589648
76,41,41,0,0.000000,0.000000,454.260077,11.079514
77,45,45,0,0.000000,0.000000,513.324876,11.407219
78,56,56,0,0.000000,0.000000,618.828583,11.050510
79,43,43,0,0.000000,0.000000,518.590363,12.060241
80,53,53,0,0.000000,0.000000,578.483840,10.914789
81,45,45,0,0.000000,0.000000,521.106232,11.580138
82,43,43,0,0.000000,0.000000,520.406074,12.102467
83,42,42,0,0.000000,0.000000,482.376709,11.485160
84,47,47,0,0.000000,0.000000,535.441846,11.392380
85,45,45,0,0.000000,0.000000,503.659804,11.192440
86,47,47,0,0.000000,0.000000,529.505154,11.266067
87,49,49,0,0.000000,0.000000,555.477364,11.336273
88,45,45,0,0.000000,0.000000,472.972050,10.510490
89,50,50,0,0.000000,0.000000,568.092328,11.361847
90,49,49,0,0.000000,0.000000,544.305736,11.108280
91,44,44,0,0.000000,0.000000,487.492801,11.079382
92,41,41,0,0.000000,0.000000,483.201139,11.785394
93,39,39,0,0.000000,0.000000,402.833645,10.329068
94,43,43,0,0.000000,0.000000,516.844807,12.019647
95,36,36,0,0.000000,0.000000,433.853289,12.051480
96,33,33,0,0.000000,0.000000,394.197633,11.945383
97,28,28,0,0.000000,0.000000,356.733660,12.740488
98,38,38,0,0.000000,0.000000,438.132898,11.529813
99,40,40,0,0.000000,0.000000,448.402808,11.210070
100,34,34,0,0.000000,0.000000,410.002027,12.058883
