interest,rtt(ms)
/scenario1-3-1/traffic20,15.523565
/scenario1-3-1/traffic14,13.541219
/scenario1-3-1/traffic96,11.519099
/scenario1-3-1/traffic19,13.115059
/scenario1-3-1/traffic95,11.929667
/scenario1-3-1/traffic18,11.152306
/scenario1-3-1/traffic18,5.782019
/scenario1-3-1/traffic1,21.140302
/scenario1-3-1/traffic73,17.335835
/scenario1-3-1/traffic8,12.595058
/scenario1-3-1/traffic54,12.202532
/scenario1-3-1/traffic2,11.237778
/scenario1-3-1/traffic2,8.398214
/scenario1-3-1/traffic66,11.331882
/scenario1-3-1/traffic57,11.764444
/scenario1-3-1/traffic99,12.357424
/scenario1-3-1/traffic68,13.275297
/scenario1-3-1/traffic57,6.004361
/scenario1-3-1/traffic58,17.635855
/scenario1-3-1/traffic93,14.342552
/scenario1-3-1/traffic1,5.617533
/scenario1-3-1/traffic26,12.577526
/scenario1-3-1/traffic24,12.327866
/scenario1-3-1/traffic58,4.151426
/scenario1-3-1/traffic92,10.161729
/scenario1-3-1/traffic64,14.826387
/scenario1-3-1/traffic2,5.212507
/scenario1-3-1/traffic21,10.742224
/scenario1-3-1/traffic65,19.359937
/scenario1-3-1/traffic7,14.457455
/scenario1-3-1/traffic1,4.265463
/scenario1-3-1/traffic87,16.377105
/scenario1-3-1/traffic31,19.224372
/scenario1-3-1/traffic31,8.264745
/scenario1-3-1/traffic6,13.931292
/scenario1-3-1/traffic25,12.547015
/scenario1-3-1/traffic29,14.061091
/scenario1-3-1/traffic5,12.523140
/scenario1-3-1/traffic88,13.758105
/scenario1-3-1/traffic5,4.379001
/scenario1-3-1/traffic37,10.840088
/scenario1-3-1/traffic8,5.483632
/scenario1-3-1/traffic21,5.780078
/scenario1-3-1/traffic6,7.290964
/scenario1-3-1/traffic12,15.044594
/scenario1-3-1/traffic2,4.749495
/scenario1-3-1/traffic100,14.144228
/scenario1-3-1/traffic11,23.528059
/scenario1-3-1/traffic14,17.266579
/scenario1-3-1/traffic7,6.471304
/scenario1-3-1/traffic12,6.809356
/scenario1-3-1/traffic20,6.695386
/scenario1-3-1/traffic10,11.299093
/scenario1-3-1/traffic92,4.207640
/scenario1-3-1/traffic25,4.142830
/scenario1-3-1/traffic76,11.639494
/scenario1-3-1/traffic11,4.937779
/scenario1-3-1/traffic59,11.006972
/scenario1-3-1/traffic8,4.543091
/scenario1-3-1/traffic87,4.641408
/scenario1-3-1/traffic60,17.085484
/scenario1-3-1/traffic12,6.111179
/scenario1-3-1/traffic4,12.333531
/scenario1-3-1/traffic13,12.028200
/scenario1-3-1/traffic4,11.605729
/scenario1-3-1/traffic42,16.643633
/scenario1-3-1/traffic14,5.259343
/scenario1-3-1/traffic33,13.472670
/scenario1-3-1/traffic23,12.764677
/scenario1-3-1/traffic84,20.643990
/scenario1-3-1/traffic12,11.619361
/scenario1-3-1/traffic65,8.551098
/scenario1-3-1/traffic1,3.884181
/scenario1-3-1/traffic86,11.737654
/scenario1-3-1/traffic2,6.875335
/scenario1-3-1/traffic19,12.574108
/scenario1-3-1/traffic51,21.390608
/scenario1-3-1/traffic36,17.324264
/scenario1-3-1/traffic75,12.936980
/scenario1-3-1/traffic9,15.288665
/scenario1-3-1/traffic3,14.133211
/scenario1-3-1/traffic35,14.638008
/scenario1-3-1/traffic51,4.604326
/scenario1-3-1/traffic98,12.712640
/scenario1-3-1/traffic2,5.025762
/scenario1-3-1/traffic23,7.267630
/scenario1-3-1/traffic29,5.903091
/scenario1-3-1/traffic30,13.450939
/scenario1-3-1/traffic6,4.196542
/scenario1-3-1/traffic22,19.322564
/scenario1-3-1/traffic51,8.758185
/scenario1-3-1/traffic95,4.354781
/scenario1-3-1/traffic3,5.251953
/scenario1-3-1/traffic32,12.102525
/scenario1-3-1/traffic5,4.187259
/scenario1-3-1/traffic39,15.698283
/scenario1-3-1/traffic21,4.539783
/scenario1-3-1/traffic41,10.740178
/scenario1-3-1/traffic67,13.550641
/scenario1-3-1/traffic72,12.153061
/scenario1-3-1/traffic7,4.445588
/scenario1-3-1/traffic62,14.152251
/scenario1-3-1/traffic1,5.888317
/scenario1-3-1/traffic53,11.891794
/scenario1-3-1/traffic59,8.369488
/scenario1-3-1/traffic2,5.318672
/scenario1-3-1/traffic32,5.937027
/scenario1-3-1/traffic20,9.309989
/scenario1-3-1/traffic4,8.819900
/scenario1-3-1/traffic12,8.979826
/scenario1-3-1/traffic97,13.300116
/scenario1-3-1/traffic25,5.627560
/scenario1-3-1/traffic56,12.381493
/scenario1-3-1/traffic27,11.032945
/scenario1-3-1/traffic39,4.425079
/scenario1-3-1/traffic32,4.881172
/scenario1-3-1/traffic59,6.381181
/scenario1-3-1/traffic21,7.017422
/scenario1-3-1/traffic40,12.305386
/scenario1-3-1/traffic11,4.324331
/scenario1-3-1/traffic49,11.153452
/scenario1-3-1/traffic54,4.589437
/scenario1-3-1/traffic22,6.313376
/scenario1-3-1/traffic53,7.372044
/scenario1-3-1/traffic4,4.700127
/scenario1-3-1/traffic86,4.587583
/scenario1-3-1/traffic78,14.597836
/scenario1-3-1/traffic60,5.120153
/scenario1-3-1/traffic10,5.387712
/scenario1-3-1/traffic16,13.661123
/scenario1-3-1/traffic49,5.277939
/scenario1-3-1/traffic93,5.481784
/scenario1-3-1/traffic3,8.051313
/scenario1-3-1/traffic4,4.792124
/scenario1-3-1/traffic2,6.410146
/scenario1-3-1/traffic61,13.735583
/scenario1-3-1/traffic14,4.401711
/scenario1-3-1/traffic71,12.243305
/scenario1-3-1/traffic76,5.218705
/scenario1-3-1/traffic31,4.478819
/scenario1-3-1/traffic8,4.447919
/scenario1-3-1/traffic1,4.318113
/scenario1-3-1/traffic54,6.108477
/scenario1-3-1/traffic100,6.575146
/scenario1-3-1/traffic70,15.240357
/scenario1-3-1/traffic64,4.763419
/scenario1-3-1/traffic12,6.040046
/scenario1-3-1/traffic13,4.691386
/scenario1-3-1/traffic92,8.903333
/scenario1-3-1/traffic92,5.059544
/scenario1-3-1/traffic70,8.747671
/scenario1-3-1/traffic1,5.523754
/scenario1-3-1/traffic63,15.898722
/scenario1-3-1/traffic22,5.293205
/scenario1-3-1/traffic42,4.613170
/scenario1-3-1/traffic17,13.014500
/scenario1-3-1/traffic66,4.665167
/scenario1-3-1/traffic6,4.683985
/scenario1-3-1/traffic7,4.825567
/scenario1-3-1/traffic29,8.721035
/scenario1-3-1/traffic10,5.061919
/scenario1-3-1/traffic31,5.740703
/scenario1-3-1/traffic47,11.739966
/scenario1-3-1/traffic26,4.941498
/scenario1-3-1/traffic10,6.956715
/scenario1-3-1/traffic24,8.660418
/scenario1-3-1/traffic8,4.694466
/scenario1-3-1/traffic51,5.032701
/scenario1-3-1/traffic15,11.956479
/scenario1-3-1/traffic17,9.262443
/scenario1-3-1/traffic4,9.601380
/scenario1-3-1/traffic65,4.749477
/scenario1-3-1/traffic20,5.087108
/scenario1-3-1/traffic7,5.432243
/scenario1-3-1/traffic7,0.904297
/scenario1-3-1/traffic27,4.982569
/scenario1-3-1/traffic45,12.842098
/scenario1-3-1/traffic40,4.133623
/scenario1-3-1/traffic2,4.734169
/scenario1-3-1/traffic17,4.180557
/scenario1-3-1/traffic16,5.120926
/scenario1-3-1/traffic44,15.702053
/scenario1-3-1/traffic64,5.987480
/scenario1-3-1/traffic8,6.165352
/scenario1-3-1/traffic13,4.778642
/scenario1-3-1/traffic3,12.766562
/scenario1-3-1/traffic12,9.942242
/scenario1-3-1/traffic49,4.826892
/scenario1-3-1/traffic44,4.639386
/scenario1-3-1/traffic61,10.742096
/scenario1-3-1/traffic31,5.649642
/scenario1-3-1/traffic61,4.870658
/scenario1-3-1/traffic4,6.222696
/scenario1-3-1/traffic11,4.263857
/scenario1-3-1/traffic27,6.111548
/scenario1-3-1/traffic28,12.803971
/scenario1-3-1/traffic13,5.701890
/scenario1-3-1/traffic46,11.353428
/scenario1-3-1/traffic5,4.784792
/scenario1-3-1/traffic2,4.226282
/scenario1-3-1/traffic51,5.140841
/scenario1-3-1/traffic5,4.376926
/scenario1-3-1/traffic26,7.217709
/scenario1-3-1/traffic37,4.408089
/scenario1-3-1/traffic1,7.349704
/scenario1-3-1/traffic5,5.733757
/scenario1-3-1/traffic2,5.716110
/scenario1-3-1/traffic9,8.506736
/scenario1-3-1/traffic84,5.760809
/scenario1-3-1/traffic3,4.821785
/scenario1-3-1/traffic74,16.297360
/scenario1-3-1/traffic14,5.863463
/scenario1-3-1/traffic12,4.358397
/scenario1-3-1/traffic1,5.883905
/scenario1-3-1/traffic79,10.921689
/scenario1-3-1/traffic86,7.706486
/scenario1-3-1/traffic29,5.881396
/scenario1-3-1/traffic2,5.301815
/scenario1-3-1/traffic17,4.840882
/scenario1-3-1/traffic48,12.054510
/scenario1-3-1/traffic3,3.977008
/scenario1-3-1/traffic5,4.840220
/scenario1-3-1/traffic21,6.489627
/scenario1-3-1/traffic9,4.535642
/scenario1-3-1/traffic35,5.889020
/scenario1-3-1/traffic79,7.635437
/scenario1-3-1/traffic32,10.312344
/scenario1-3-1/traffic18,6.368860
/scenario1-3-1/traffic42,4.207972
/scenario1-3-1/traffic6,4.718929
/scenario1-3-1/traffic95,4.767670
/scenario1-3-1/traffic6,4.955379
/scenario1-3-1/traffic6,4.983703
/scenario1-3-1/traffic43,12.595819
/scenario1-3-1/traffic47,7.348774
/scenario1-3-1/traffic68,4.662346
/scenario1-3-1/traffic32,9.772149
/scenario1-3-1/traffic5,4.184431
/scenario1-3-1/traffic1,4.727492
/scenario1-3-1/traffic52,24.833930
/scenario1-3-1/traffic19,11.433333
/scenario1-3-1/traffic1,5.136431
/scenario1-3-1/traffic8,4.913683
/scenario1-3-1/traffic10,5.418643
/scenario1-3-1/traffic1,7.738466
/scenario1-3-1/traffic8,4.788826
/scenario1-3-1/traffic9,4.460238
/scenario1-3-1/traffic38,11.161720
/scenario1-3-1/traffic34,12.484740
/scenario1-3-1/traffic64,6.954898
/scenario1-3-1/traffic14,6.994873
/scenario1-3-1/traffic18,5.860834
/scenario1-3-1/traffic15,5.754349
/scenario1-3-1/traffic49,6.158046
/scenario1-3-1/traffic23,10.586586
/scenario1-3-1/traffic13,5.851858
/scenario1-3-1/traffic18,5.302536
/scenario1-3-1/traffic61,8.076494
/scenario1-3-1/traffic2,5.555207
/scenario1-3-1/traffic14,8.282757
/scenario1-3-1/traffic34,5.470514
/scenario1-3-1/traffic24,6.713280
/scenario1-3-1/traffic8,4.291078
/scenario1-3-1/traffic81,13.440903
/scenario1-3-1/traffic19,5.544193
/scenario1-3-1/traffic74,5.223819
/scenario1-3-1/traffic36,6.030056
/scenario1-3-1/traffic49,4.919155
/scenario1-3-1/traffic22,7.212805
/scenario1-3-1/traffic83,14.070147
/scenario1-3-1/traffic12,4.775804
/scenario1-3-1/traffic1,6.344299
/scenario1-3-1/traffic7,4.599741
/scenario1-3-1/traffic99,5.437074
/scenario1-3-1/traffic21,9.353206
/scenario1-3-1/traffic60,7.498561
/scenario1-3-1/traffic58,4.065291
/scenario1-3-1/traffic9,4.263557
/scenario1-3-1/traffic13,6.501302
/scenario1-3-1/traffic93,6.071258
/scenario1-3-1/traffic42,6.793474
/scenario1-3-1/traffic2,6.415825
/scenario1-3-1/traffic66,5.291156
/scenario1-3-1/traffic25,5.217765
/scenario1-3-1/traffic24,5.762793
/scenario1-3-1/traffic26,8.760174
/scenario1-3-1/traffic2,4.731045
/scenario1-3-1/traffic38,6.008596
/scenario1-3-1/traffic24,4.554668
/scenario1-3-1/traffic65,7.875217
/scenario1-3-1/traffic31,4.876764
/scenario1-3-1/traffic4,4.142732
/scenario1-3-1/traffic85,12.770027
/scenario1-3-1/traffic10,6.337035
/scenario1-3-1/traffic49,4.513773
/scenario1-3-1/traffic8,4.053426
/scenario1-3-1/traffic3,5.994190
/scenario1-3-1/traffic4,4.314368
/scenario1-3-1/traffic5,4.368026
/scenario1-3-1/traffic27,6.288841
/scenario1-3-1/traffic54,4.146423
/scenario1-3-1/traffic26,4.105504
/scenario1-3-1/traffic10,5.883283
/scenario1-3-1/traffic7,6.714846
/scenario1-3-1/traffic8,5.046047
/scenario1-3-1/traffic38,6.861588
/scenario1-3-1/traffic2,5.838138
/scenario1-3-1/traffic4,5.295206
/scenario1-3-1/traffic73,6.612918
/scenario1-3-1/traffic40,5.210549
/scenario1-3-1/traffic1,5.296178
/scenario1-3-1/traffic50,15.996171
/scenario1-3-1/traffic29,4.192296
/scenario1-3-1/traffic10,4.502004
/scenario1-3-1/traffic11,4.146236
/scenario1-3-1/traffic31,4.529394
/scenario1-3-1/traffic27,7.115714
/scenario1-3-1/traffic7,5.200828
/scenario1-3-1/traffic3,7.718347
/scenario1-3-1/traffic2,4.313350
/scenario1-3-1/traffic10,4.107298
/scenario1-3-1/traffic4,4.132866
/scenario1-3-1/traffic4,8.579695
/scenario1-3-1/traffic12,4.528963
/scenario1-3-1/traffic6,10.755543
/scenario1-3-1/traffic68,10.181452
/scenario1-3-1/traffic44,15.475613
/scenario1-3-1/traffic18,7.700382
/scenario1-3-1/traffic11,6.366295
/scenario1-3-1/traffic12,6.016282
/scenario1-3-1/traffic12,0.996558
/scenario1-3-1/traffic6,5.810497
/scenario1-3-1/traffic45,4.608740
/scenario1-3-1/traffic2,6.444809
/scenario1-3-1/traffic2,0.554768
/scenario1-3-1/traffic5,4.569501
/scenario1-3-1/traffic20,12.172594
/scenario1-3-1/traffic1,6.778556
/scenario1-3-1/traffic93,4.639929
/scenario1-3-1/traffic35,4.427364
/scenario1-3-1/traffic8,5.162269
/scenario1-3-1/traffic3,4.128008
/scenario1-3-1/traffic12,6.038739
/scenario1-3-1/traffic7,4.570184
/scenario1-3-1/traffic61,7.549361
/scenario1-3-1/traffic48,5.089999
/scenario1-3-1/traffic5,7.186643
/scenario1-3-1/traffic2,9.733213
/scenario1-3-1/traffic95,8.721010
/scenario1-3-1/traffic5,7.403660
/scenario1-3-1/traffic5,1.800198
/scenario1-3-1/traffic93,7.571392
/scenario1-3-1/traffic72,4.942910
/scenario1-3-1/traffic10,4.347884
