PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,78055.611786,7.805561,
1,565,565,0,0.000000,0.000000,3729.469260,6.600831
2,477,477,0,0.000000,0.000000,3242.459197,6.797608
3,379,379,0,0.000000,0.000000,2565.596521,6.769384
4,331,331,0,0.000000,0.000000,2204.069352,6.658820
5,274,274,0,0.000000,0.000000,1944.354142,7.096183
6,264,264,0,0.000000,0.000000,1935.153644,7.330127
7,278,278,0,0.000000,0.000000,1892.504408,6.807570
8,257,257,0,0.000000,0.000000,1835.336793,7.141388
9,212,212,0,0.000000,0.000000,1554.939581,7.334621
10,217,217,0,0.000000,0.000000,1532.194768,7.060805
11,200,200,0,0.000000,0.000000,1441.123761,7.205619
12,185,185,0,0.000000,0.000000,1341.604865,7.251918
13,169,169,0,0.000000,0.000000,1229.087107,7.272705
14,171,171,0,0.000000,0.000000,1285.601536,7.518138
15,133,133,0,0.000000,0.000000,1034.253484,7.776342
16,156,156,0,0.000000,0.000000,1228.862894,7.877326
17,143,143,0,0.000000,0.000000,1089.605841,7.619621
18,138,138,0,0.000000,0.000000,1085.263143,7.864226
19,140,140,0,0.000000,0.000000,1093.622069,7.811586
20,137,137,0,0.000000,0.000000,1124.205114,8.205877
21,120,120,0,0.000000,0.000000,923.231510,7.693596
22,111,111,0,0.000000,0.000000,859.325071,7.741667
23,119,119,0,0.000000,0.000000,878.631019,7.383454
24,116,116,0,0.000000,0.000000,908.289633,7.830083
25,106,106,0,0.000000,0.000000,884.423352,8.343617
26,109,109,0,0.000000,0.000000,844.007656,7.743190
27,112,112,0,0.000000,0.000000,976.992096,8.723144
28,97,97,0,0.000000,0.000000,771.614831,7.954792
29,108,108,0,0.000000,0.000000,844.221643,7.816867
30,96,96,0,0.000000,0.000000,734.250796,7.648446
31,110,110,0,0.000000,0.000000,851.470545,7.740641
32,94,94,0,0.000000,0.000000,729.891733,7.764806
33,98,98,0,0.000000,0.000000,757.853558,7.733200
34,83,83,0,0.000000,0.000000,676.448345,8.149980
35,76,76,0,0.000000,0.000000,705.166283,9.278504
36,89,89,0,0.000000,0.000000,702.175488,7.889612
37,81,81,0,0.000000,0.000000,677.744488,8.367216
38,79,79,0,0.000000,0.000000,626.619257,7.931889
39,89,89,0,0.000000,0.000000,746.477844,8.387392
40,91,91,0,0.000000,0.000000,716.387307,7.872388
41,76,76,0,0.000000,0.000000,575.151414,7.567782
42,71,71,0,0.000000,0.000000,619.236131,8.721636
43,77,77,0,0.000000,0.000000,646.741929,8.399246
44,79,79,0,0.000000,0.000000,685.616087,8.678685
45,75,75,0,0.000000,0.000000,642.529723,8.567063
46,64,64,0,0.000000,0.000000,537.195773,8.393684
47,64,64,0,0.000000,0.000000,548.936285,8.577129
48,64,64,0,0.000000,0.000000,521.858842,8.154044
49,67,67,0,0.000000,0.000000,511.096504,7.628306
50,55,55,0,0.000000,0.000000,528.997637,9.618139
51,68,68,0,0.000000,0.000000,550.379124,8.093811
52,67,67,0,0.000000,0.000000,548.581209,8.187779
53,57,57,0,0.000000,0.000000,530.473385,9.306551
54,60,60,0,0.000000,0.000000,490.060496,8.167675
55,52,52,0,0.000000,0.000000,449.427043,8.642828
56,70,70,0,0.000000,0.000000,596.119254,8.515989
57,62,62,0,0.000000,0.000000,561.410705,9.055011
58,60,60,0,0.000000,0.000000,498.905361,8.315089
59,52,52,0,0.000000,0.000000,432.963046,8.326212
60,73,73,0,0.000000,0.000000,606.195761,8.304052
61,61,61,0,0.000000,0.000000,497.880855,8.161981
62,52,52,0,0.000000,0.000000,474.508095,9.125156
63,50,50,0,0.000000,0.000000,427.027323,8.540546
64,57,57,0,0.000000,0.000000,505.336413,8.865551
65,52,52,0,0.000000,0.000000,456.930918,8.787133
66,50,50,0,0.000000,0.000000,420.433370,8.408667
67,53,53,0,0.000000,0.000000,456.249375,8.608479
68,47,47,0,0.000000,0.000000,437.567432,9.309945
69,53,53,0,0.000000,0.000000,479.444047,9.046114
70,58,58,0,0.000000,0.000000,463.255693,7.987167
71,51,51,0,0.000000,0.000000,436.793239,8.564573
72,60,60,0,0.000000,0.000000,505.753782,8.429230
73,46,46,0,0.000000,0.000000,404.551107,8.794589
74,55,55,0,0.000000,0.000000,491.224309,8.931351
75,53,53,0,0.000000,0.000000,477.302234,9.005703
76,37,37,0,0.000000,0.000000,352.829781,9.535940
77,31,31,0,0.000000,0.000000,304.830771,9.833251
78,55,55,0,0.000000,0.000000,497.342749,9.042595
79,44,44,0,0.000000,0.000000,365.030638,8.296151
