PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,74820.125671,7.482013,
1,516,516,0,0.000000,0.000000,3345.435580,6.483402
2,448,448,0,0.000000,0.000000,2936.343463,6.554338
3,415,415,0,0.000000,0.000000,2695.773507,6.495840
4,333,333,0,0.000000,0.000000,2219.050775,6.663816
5,322,322,0,0.000000,0.000000,2157.879997,6.701491
6,287,287,0,0.000000,0.000000,1964.223443,6.843984
7,256,256,0,0.000000,0.000000,1734.832057,6.776688
8,234,234,0,0.000000,0.000000,1596.366210,6.822078
9,241,241,0,0.000000,0.000000,1620.877242,6.725632
10,215,215,0,0.000000,0.000000,1537.677486,7.151988
11,205,205,0,0.000000,0.000000,1389.563306,6.778358
12,159,159,0,0.000000,0.000000,1112.978028,6.999862
13,196,196,0,0.000000,0.000000,1421.747037,7.253811
14,160,160,0,0.000000,0.000000,1096.635480,6.853972
15,144,144,0,0.000000,0.000000,1023.839370,7.109996
16,151,151,0,0.000000,0.000000,1032.505064,6.837782
17,141,141,0,0.000000,0.000000,1040.682237,7.380725
18,142,142,0,0.000000,0.000000,1061.299999,7.473944
19,106,106,0,0.000000,0.000000,830.480364,7.834720
20,132,132,0,0.000000,0.000000,955.022534,7.235019
21,126,126,0,0.000000,0.000000,959.099056,7.611897
22,128,128,0,0.000000,0.000000,975.843671,7.623779
23,105,105,0,0.000000,0.000000,918.309353,8.745803
24,120,120,0,0.000000,0.000000,892.530926,7.437758
25,116,116,0,0.000000,0.000000,850.557792,7.332395
26,93,93,0,0.000000,0.000000,684.187144,7.356851
27,72,72,0,0.000000,0.000000,578.298354,8.031922
28,123,123,0,0.000000,0.000000,915.702943,7.444739
29,98,98,0,0.000000,0.000000,711.043403,7.255545
30,93,93,0,0.000000,0.000000,758.301687,8.153782
31,95,95,0,0.000000,0.000000,726.966027,7.652274
32,96,96,0,0.000000,0.000000,733.927258,7.645076
33,92,92,0,0.000000,0.000000,708.783089,7.704164
34,90,90,0,0.000000,0.000000,682.865357,7.587393
35,90,90,0,0.000000,0.000000,636.050074,7.067223
36,69,69,0,0.000000,0.000000,566.120696,8.204648
37,100,100,0,0.000000,0.000000,747.068270,7.470683
38,81,81,0,0.000000,0.000000,599.270084,7.398396
39,71,71,0,0.000000,0.000000,609.341471,8.582274
40,95,95,0,0.000000,0.000000,759.613846,7.995935
41,70,70,0,0.000000,0.000000,567.137437,8.101963
42,74,74,0,0.000000,0.000000,559.523336,7.561126
43,87,87,0,0.000000,0.000000,706.960029,8.125977
44,72,72,0,0.000000,0.000000,628.368754,8.727344
45,76,76,0,0.000000,0.000000,584.887082,7.695883
46,68,68,0,0.000000,0.000000,521.717253,7.672313
47,72,72,0,0.000000,0.000000,597.145648,8.293690
48,68,68,0,0.000000,0.000000,562.607197,8.273635
49,71,71,0,0.000000,0.000000,540.978103,7.619410
50,55,55,0,0.000000,0.000000,476.905112,8.671002
51,63,63,0,0.000000,0.000000,549.868490,8.728071
52,62,62,0,0.000000,0.000000,490.008260,7.903359
53,68,68,0,0.000000,0.000000,559.617233,8.229665
54,72,72,0,0.000000,0.000000,592.311196,8.226544
55,67,67,0,0.000000,0.000000,531.877123,7.938465
56,59,59,0,0.000000,0.000000,498.628538,8.451331
57,67,67,0,0.000000,0.000000,560.686949,8.368462
58,56,56,0,0.000000,0.000000,451.302538,8.058974
59,57,57,0,0.000000,0.000000,451.419023,7.919632
60,59,59,0,0.000000,0.000000,454.548265,7.704208
61,62,62,0,0.000000,0.000000,515.323829,8.311675
62,62,62,0,0.000000,0.000000,506.658253,8.171907
63,48,48,0,0.000000,0.000000,435.074585,9.064054
64,68,68,0,0.000000,0.000000,503.165264,7.399489
65,44,44,0,0.000000,0.000000,411.101323,9.343212
66,55,55,0,0.000000,0.000000,426.683632,7.757884
67,46,46,0,0.000000,0.000000,402.318599,8.746056
68,56,56,0,0.000000,0.000000,462.416564,8.257439
69,57,57,0,0.000000,0.000000,468.650717,8.221942
70,55,55,0,0.000000,0.000000,463.984140,8.436075
71,55,55,0,0.000000,0.000000,436.472435,7.935862
72,61,61,0,0.000000,0.000000,469.037932,7.689146
73,56,56,0,0.000000,0.000000,441.899222,7.891058
74,53,53,0,0.000000,0.000000,482.317345,9.100327
75,55,55,0,0.000000,0.000000,456.354676,8.297358
76,38,38,0,0.000000,0.000000,382.764033,10.072738
77,56,56,0,0.000000,0.000000,476.712578,8.512725
78,51,51,0,0.000000,0.000000,431.431775,8.459447
79,34,34,0,0.000000,0.000000,308.473175,9.072740
80,59,59,0,0.000000,0.000000,476.899767,8.083047
81,46,46,0,0.000000,0.000000,375.325039,8.159240
82,51,51,0,0.000000,0.000000,407.346301,7.987182
83,43,43,0,0.000000,0.000000,368.734769,8.575227
84,41,41,0,0.000000,0.000000,361.792883,8.824217
85,56,56,0,0.000000,0.000000,440.105033,7.859018
86,37,37,0,0.000000,0.000000,331.361354,8.955712
87,43,43,0,0.000000,0.000000,326.253817,7.587298
88,40,40,0,0.000000,0.000000,358.742282,8.968557
89,43,43,0,0.000000,0.000000,374.457044,8.708303
90,36,36,0,0.000000,0.000000,352.399335,9.788870
91,41,41,0,0.000000,0.000000,345.738529,8.432647
92,43,43,0,0.000000,0.000000,361.313632,8.402643
93,31,31,0,0.000000,0.000000,324.127859,10.455737
94,36,36,0,0.000000,0.000000,324.142964,9.003971
95,42,42,0,0.000000,0.000000,369.250906,8.791688
96,47,47,0,0.000000,0.000000,379.393289,8.072198
97,42,42,0,0.000000,0.000000,392.028946,9.334023
98,40,40,0,0.000000,0.000000,332.877255,8.321931
99,35,35,0,0.000000,0.000000,321.614593,9.188988
100,37,37,0,0.000000,0.000000,341.788751,9.237534
