PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,78571.271440,7.857127,
1,537,537,0,0.000000,0.000000,3605.260002,6.713706
2,457,457,0,0.000000,0.000000,3145.796832,6.883582
3,388,388,0,0.000000,0.000000,2644.560375,6.815877
4,309,309,0,0.000000,0.000000,2233.000578,7.226539
5,288,288,0,0.000000,0.000000,2070.049458,7.187672
6,266,266,0,0.000000,0.000000,1916.994109,7.206745
7,259,259,0,0.000000,0.000000,1808.939101,6.984321
8,235,235,0,0.000000,0.000000,1652.226601,7.030751
9,232,232,0,0.000000,0.000000,1684.158371,7.259303
10,204,204,0,0.000000,0.000000,1474.811205,7.229467
11,192,192,0,0.000000,0.000000,1415.815376,7.374038
12,186,186,0,0.000000,0.000000,1309.473274,7.040179
13,198,198,0,0.000000,0.000000,1448.875697,7.317554
14,175,175,0,0.000000,0.000000,1329.859118,7.599195
15,159,159,0,0.000000,0.000000,1184.895743,7.452174
16,159,159,0,0.000000,0.000000,1182.983536,7.440148
17,133,133,0,0.000000,0.000000,1026.931046,7.721286
18,145,145,0,0.000000,0.000000,1085.863347,7.488713
19,134,134,0,0.000000,0.000000,984.637715,7.348043
20,151,151,0,0.000000,0.000000,1150.301472,7.617891
21,127,127,0,0.000000,0.000000,969.712246,7.635529
22,119,119,0,0.000000,0.000000,911.648432,7.660911
23,104,104,0,0.000000,0.000000,795.252653,7.646660
24,122,122,0,0.000000,0.000000,984.211169,8.067305
25,90,90,0,0.000000,0.000000,789.073717,8.767486
26,111,111,0,0.000000,0.000000,872.514535,7.860491
27,108,108,0,0.000000,0.000000,842.526123,7.801168
28,98,98,0,0.000000,0.000000,787.344369,8.034126
29,115,115,0,0.000000,0.000000,926.721461,8.058447
30,109,109,0,0.000000,0.000000,846.500967,7.766064
31,91,91,0,0.000000,0.000000,770.101786,8.462657
32,85,85,0,0.000000,0.000000,701.338888,8.251046
33,86,86,0,0.000000,0.000000,746.862232,8.684445
