interest,rtt(ms)
/scenario2-3-4/traffic44,17.666857
/scenario2-3-4/traffic57,13.718864
/scenario2-3-4/traffic26,11.500114
/scenario2-3-4/traffic8,11.917574
/scenario2-3-4/traffic23,13.718710
/scenario2-3-4/traffic2,12.018163
/scenario2-3-4/traffic52,22.247269
/scenario2-3-4/traffic23,4.360128
/scenario2-3-4/traffic31,20.224751
/scenario2-3-4/traffic9,16.154233
/scenario2-3-4/traffic4,17.740867
/scenario2-3-4/traffic2,5.681803
/scenario2-3-4/traffic29,11.794224
/scenario2-3-4/traffic6,15.137963
/scenario2-3-4/traffic48,12.473366
/scenario2-3-4/traffic21,12.588605
/scenario2-3-4/traffic16,16.055844
/scenario2-3-4/traffic23,5.163901
/scenario2-3-4/traffic10,13.955828
/scenario2-3-4/traffic41,22.891950
/scenario2-3-4/traffic11,17.138227
/scenario2-3-4/traffic93,12.451021
/scenario2-3-4/traffic77,14.339068
/scenario2-3-4/traffic65,16.815578
/scenario2-3-4/traffic5,13.544745
/scenario2-3-4/traffic13,12.302884
/scenario2-3-4/traffic1,18.503087
/scenario2-3-4/traffic1,9.217648
/scenario2-3-4/traffic11,8.054824
/scenario2-3-4/traffic47,17.884023
/scenario2-3-4/traffic93,7.121852
/scenario2-3-4/traffic73,13.023513
/scenario2-3-4/traffic26,5.530546
/scenario2-3-4/traffic4,7.099451
/scenario2-3-4/traffic7,16.784174
/scenario2-3-4/traffic4,6.757794
/scenario2-3-4/traffic2,8.960924
/scenario2-3-4/traffic20,18.399565
/scenario2-3-4/traffic4,6.071757
/scenario2-3-4/traffic31,5.499142
/scenario2-3-4/traffic9,5.088604
/scenario2-3-4/traffic65,6.738943
/scenario2-3-4/traffic21,5.511123
/scenario2-3-4/traffic78,14.955276
/scenario2-3-4/traffic27,14.867817
/scenario2-3-4/traffic6,6.411354
/scenario2-3-4/traffic3,14.429567
/scenario2-3-4/traffic2,14.134062
/scenario2-3-4/traffic50,23.103084
/scenario2-3-4/traffic3,14.497956
/scenario2-3-4/traffic13,7.527618
/scenario2-3-4/traffic17,16.066949
/scenario2-3-4/traffic6,4.310099
/scenario2-3-4/traffic51,19.563248
/scenario2-3-4/traffic9,4.179390
/scenario2-3-4/traffic32,14.550570
/scenario2-3-4/traffic99,13.646235
/scenario2-3-4/traffic36,18.314119
/scenario2-3-4/traffic67,11.867667
/scenario2-3-4/traffic28,16.808055
/scenario2-3-4/traffic35,12.440548
/scenario2-3-4/traffic9,4.479249
/scenario2-3-4/traffic25,14.259302
/scenario2-3-4/traffic58,13.512402
/scenario2-3-4/traffic11,4.766308
/scenario2-3-4/traffic35,5.646052
/scenario2-3-4/traffic74,13.442816
/scenario2-3-4/traffic76,18.781730
/scenario2-3-4/traffic80,18.474835
/scenario2-3-4/traffic59,17.585744
/scenario2-3-4/traffic51,5.571393
/scenario2-3-4/traffic3,4.923988
/scenario2-3-4/traffic72,12.684660
/scenario2-3-4/traffic36,23.453098
/scenario2-3-4/traffic55,30.838096
/scenario2-3-4/traffic2,4.804699
/scenario2-3-4/traffic6,5.643041
/scenario2-3-4/traffic7,4.812499
/scenario2-3-4/traffic96,19.706551
/scenario2-3-4/traffic49,19.241100
/scenario2-3-4/traffic7,9.066670
/scenario2-3-4/traffic38,22.335798
/scenario2-3-4/traffic12,16.013778
/scenario2-3-4/traffic7,4.010883
/scenario2-3-4/traffic79,17.998123
/scenario2-3-4/traffic54,14.942175
/scenario2-3-4/traffic10,8.834178
