PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,85982.509325,8.598251,
1,572,572,0,0.000000,0.000000,3874.601819,6.773779
2,503,503,0,0.000000,0.000000,3411.208391,6.781726
3,395,395,0,0.000000,0.000000,2762.789899,6.994405
4,343,343,0,0.000000,0.000000,2446.536887,7.132761
5,301,301,0,0.000000,0.000000,2171.325159,7.213705
6,264,264,0,0.000000,0.000000,1925.949289,7.295262
7,249,249,0,0.000000,0.000000,1898.265233,7.623555
8,223,223,0,0.000000,0.000000,1693.525690,7.594286
9,214,214,0,0.000000,0.000000,1570.988272,7.341067
10,194,194,0,0.000000,0.000000,1511.097762,7.789164
11,195,195,0,0.000000,0.000000,1522.655102,7.808488
12,199,199,0,0.000000,0.000000,1572.192051,7.900463
13,191,191,0,0.000000,0.000000,1508.463205,7.897713
14,167,167,0,0.000000,0.000000,1352.253280,8.097325
15,163,163,0,0.000000,0.000000,1345.934158,8.257265
16,143,143,0,0.000000,0.000000,1210.344861,8.463950
17,131,131,0,0.000000,0.000000,1082.978917,8.267015
18,152,152,0,0.000000,0.000000,1231.208958,8.100059
19,144,144,0,0.000000,0.000000,1204.658467,8.365684
20,143,143,0,0.000000,0.000000,1150.813394,8.047646
21,117,117,0,0.000000,0.000000,988.647593,8.449979
22,101,101,0,0.000000,0.000000,869.925904,8.613128
23,107,107,0,0.000000,0.000000,984.178114,9.197926
24,108,108,0,0.000000,0.000000,923.712659,8.552895
25,113,113,0,0.000000,0.000000,952.131203,8.425940
26,103,103,0,0.000000,0.000000,923.904299,8.969945
27,101,101,0,0.000000,0.000000,902.067152,8.931358
28,115,115,0,0.000000,0.000000,976.412226,8.490541
29,89,89,0,0.000000,0.000000,815.395404,9.161746
30,76,76,0,0.000000,0.000000,737.989914,9.710394
31,89,89,0,0.000000,0.000000,845.858000,9.504022
32,91,91,0,0.000000,0.000000,821.523651,9.027732
33,102,102,0,0.000000,0.000000,897.685818,8.800841
34,95,95,0,0.000000,0.000000,834.821878,8.787599
35,89,89,0,0.000000,0.000000,810.910277,9.111351
36,90,90,0,0.000000,0.000000,826.451972,9.182800
37,98,98,0,0.000000,0.000000,883.781739,9.018181
38,75,75,0,0.000000,0.000000,757.235338,10.096471
39,68,68,0,0.000000,0.000000,657.984096,9.676237
40,63,63,0,0.000000,0.000000,669.699575,10.630152
41,78,78,0,0.000000,0.000000,724.351881,9.286563
42,70,70,0,0.000000,0.000000,724.144092,10.344916
43,98,98,0,0.000000,0.000000,874.501620,8.923486
44,68,68,0,0.000000,0.000000,652.247552,9.591876
45,73,73,0,0.000000,0.000000,690.602262,9.460305
