PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,38339.028617,3.833903,
1,534,534,0,0.000000,0.000000,1576.169210,2.951628
2,445,445,0,0.000000,0.000000,1288.547741,2.895613
3,345,345,0,0.000000,0.000000,1088.550719,3.155219
4,360,360,0,0.000000,0.000000,1038.150923,2.883753
5,298,298,0,0.000000,0.000000,943.559362,3.166307
6,285,285,0,0.000000,0.000000,864.780659,3.034318
7,279,279,0,0.000000,0.000000,846.706011,3.034789
8,251,251,0,0.000000,0.000000,861.375895,3.431776
9,226,226,0,0.000000,0.000000,766.544196,3.391788
10,194,194,0,0.000000,0.000000,636.984650,3.283426
11,197,197,0,0.000000,0.000000,642.284258,3.260326
12,179,179,0,0.000000,0.000000,617.961523,3.452299
13,177,177,0,0.000000,0.000000,591.924835,3.344208
14,193,193,0,0.000000,0.000000,611.532053,3.168560
15,166,166,0,0.000000,0.000000,582.177420,3.507093
16,137,137,0,0.000000,0.000000,495.742946,3.618562
17,142,142,0,0.000000,0.000000,496.002111,3.492973
18,154,154,0,0.000000,0.000000,563.125238,3.656657
19,131,131,0,0.000000,0.000000,446.409968,3.407710
20,99,99,0,0.000000,0.000000,416.119938,4.203232
21,126,126,0,0.000000,0.000000,461.191178,3.660247
22,130,130,0,0.000000,0.000000,457.618113,3.520139
23,117,117,0,0.000000,0.000000,473.969787,4.051024
24,119,119,0,0.000000,0.000000,427.928736,3.596040
25,127,127,0,0.000000,0.000000,449.238244,3.537309
26,116,116,0,0.000000,0.000000,511.104767,4.406076
27,95,95,0,0.000000,0.000000,354.747679,3.734186
28,99,99,0,0.000000,0.000000,401.634380,4.056913
29,97,97,0,0.000000,0.000000,347.291778,3.580328
30,106,106,0,0.000000,0.000000,431.437819,4.070168
31,89,89,0,0.000000,0.000000,383.254437,4.306230
32,110,110,0,0.000000,0.000000,418.178344,3.801621
33,82,82,0,0.000000,0.000000,332.044026,4.049317
34,89,89,0,0.000000,0.000000,358.360739,4.026525
35,82,82,0,0.000000,0.000000,314.791657,3.838923
36,92,92,0,0.000000,0.000000,359.054098,3.902762
37,84,84,0,0.000000,0.000000,355.510198,4.232264
38,82,82,0,0.000000,0.000000,341.165158,4.160551
39,76,76,0,0.000000,0.000000,339.289545,4.464336
40,80,80,0,0.000000,0.000000,398.003109,4.975039
41,68,68,0,0.000000,0.000000,300.481601,4.418847
42,56,56,0,0.000000,0.000000,259.296901,4.630302
43,83,83,0,0.000000,0.000000,315.589994,3.802289
44,67,67,0,0.000000,0.000000,353.255682,5.272473
45,81,81,0,0.000000,0.000000,367.837591,4.541205
46,70,70,0,0.000000,0.000000,302.517244,4.321675
47,78,78,0,0.000000,0.000000,325.129224,4.168323
48,71,71,0,0.000000,0.000000,291.159273,4.100835
49,68,68,0,0.000000,0.000000,323.125574,4.751847
50,63,63,0,0.000000,0.000000,274.021900,4.349554
51,60,60,0,0.000000,0.000000,266.153788,4.435896
52,76,76,0,0.000000,0.000000,301.379175,3.965515
53,56,56,0,0.000000,0.000000,246.400454,4.400008
54,51,51,0,0.000000,0.000000,229.419176,4.498415
55,45,45,0,0.000000,0.000000,191.891465,4.264255
56,46,46,0,0.000000,0.000000,194.020810,4.217844
57,50,50,0,0.000000,0.000000,238.212153,4.764243
58,52,52,0,0.000000,0.000000,237.084876,4.559325
59,57,57,0,0.000000,0.000000,248.008675,4.351029
60,48,48,0,0.000000,0.000000,247.035648,5.146576
61,65,65,0,0.000000,0.000000,272.766630,4.196410
62,53,53,0,0.000000,0.000000,226.165062,4.267265
63,55,55,0,0.000000,0.000000,235.765302,4.286642
64,58,58,0,0.000000,0.000000,281.753226,4.857814
65,51,51,0,0.000000,0.000000,262.214167,5.141454
66,61,61,0,0.000000,0.000000,268.203210,4.396774
67,53,53,0,0.000000,0.000000,253.290149,4.779059
68,66,66,0,0.000000,0.000000,316.394837,4.793861
69,59,59,0,0.000000,0.000000,297.942967,5.049881
70,64,64,0,0.000000,0.000000,277.750647,4.339854
71,50,50,0,0.000000,0.000000,217.852913,4.357058
72,45,45,0,0.000000,0.000000,212.872272,4.730495
73,55,55,0,0.000000,0.000000,264.690059,4.812547
74,53,53,0,0.000000,0.000000,243.099706,4.586787
75,50,50,0,0.000000,0.000000,242.668421,4.853368
76,49,49,0,0.000000,0.000000,259.082232,5.287392
77,44,44,0,0.000000,0.000000,209.337239,4.757665
78,51,51,0,0.000000,0.000000,240.671812,4.719055
79,43,43,0,0.000000,0.000000,196.039727,4.559063
80,53,53,0,0.000000,0.000000,246.197903,4.645243
81,45,45,0,0.000000,0.000000,228.877961,5.086177
82,49,49,0,0.000000,0.000000,207.334284,4.231312
83,42,42,0,0.000000,0.000000,224.936203,5.355624
84,59,59,0,0.000000,0.000000,275.578165,4.670816
85,41,41,0,0.000000,0.000000,234.167033,5.711391
86,50,50,0,0.000000,0.000000,228.315376,4.566308
87,42,42,0,0.000000,0.000000,226.151478,5.384559
