interest,rtt(ms)
/scenario3-2-5/traffic23,24.079186
/scenario3-2-5/traffic33,20.369782
/scenario3-2-5/traffic70,12.370584
/scenario3-2-5/traffic17,12.755569
/scenario3-2-5/traffic62,11.239709
/scenario3-2-5/traffic4,12.006196
/scenario3-2-5/traffic4,4.961968
/scenario3-2-5/traffic2,12.477423
/scenario3-2-5/traffic16,11.873424
/scenario3-2-5/traffic2,6.031012
/scenario3-2-5/traffic83,11.988505
/scenario3-2-5/traffic4,11.109316
/scenario3-2-5/traffic3,12.327814
/scenario3-2-5/traffic75,11.682769
/scenario3-2-5/traffic7,15.860229
/scenario3-2-5/traffic4,5.394998
/scenario3-2-5/traffic14,12.652790
/scenario3-2-5/traffic63,11.926174
/scenario3-2-5/traffic1,12.488410
/scenario3-2-5/traffic20,13.913857
/scenario3-2-5/traffic14,5.478200
/scenario3-2-5/traffic83,4.439263
/scenario3-2-5/traffic54,11.779711
/scenario3-2-5/traffic35,11.383486
/scenario3-2-5/traffic1,4.476149
/scenario3-2-5/traffic18,12.182921
/scenario3-2-5/traffic68,11.731495
/scenario3-2-5/traffic38,10.584343
/scenario3-2-5/traffic17,5.635400
/scenario3-2-5/traffic21,10.988659
/scenario3-2-5/traffic20,7.443678
/scenario3-2-5/traffic19,11.993242
/scenario3-2-5/traffic50,10.716442
/scenario3-2-5/traffic9,11.623369
/scenario3-2-5/traffic70,4.241048
/scenario3-2-5/traffic38,4.776905
/scenario3-2-5/traffic15,12.085671
/scenario3-2-5/traffic64,11.689965
/scenario3-2-5/traffic17,5.306661
/scenario3-2-5/traffic72,11.887695
/scenario3-2-5/traffic42,12.026599
/scenario3-2-5/traffic28,10.669390
/scenario3-2-5/traffic15,4.458675
/scenario3-2-5/traffic1,4.579276
/scenario3-2-5/traffic72,5.644242
/scenario3-2-5/traffic50,4.151826
/scenario3-2-5/traffic49,11.551297
/scenario3-2-5/traffic2,8.836092
/scenario3-2-5/traffic38,5.228817
/scenario3-2-5/traffic1,5.396440
/scenario3-2-5/traffic74,12.330135
/scenario3-2-5/traffic42,5.089229
/scenario3-2-5/traffic16,6.078260
/scenario3-2-5/traffic10,12.172049
/scenario3-2-5/traffic3,6.084598
/scenario3-2-5/traffic52,12.080197
/scenario3-2-5/traffic1,4.305516
/scenario3-2-5/traffic18,4.901154
/scenario3-2-5/traffic50,6.076650
/scenario3-2-5/traffic1,4.445963
/scenario3-2-5/traffic1,4.802411
/scenario3-2-5/traffic1,4.550173
/scenario3-2-5/traffic93,12.341756
/scenario3-2-5/traffic1,4.884879
/scenario3-2-5/traffic81,11.936750
/scenario3-2-5/traffic66,12.439690
/scenario3-2-5/traffic5,12.131361
/scenario3-2-5/traffic44,11.655546
/scenario3-2-5/traffic100,11.491705
/scenario3-2-5/traffic80,11.037707
/scenario3-2-5/traffic5,4.745214
/scenario3-2-5/traffic69,11.445601
/scenario3-2-5/traffic88,11.462439
