interest,rtt(ms)
/scenario3-2-1/traffic6,23.965129
/scenario3-2-1/traffic82,11.325240
/scenario3-2-1/traffic51,12.702169
/scenario3-2-1/traffic47,11.018021
/scenario3-2-1/traffic10,13.363135
/scenario3-2-1/traffic6,9.109326
/scenario3-2-1/traffic15,13.850396
/scenario3-2-1/traffic26,11.374327
/scenario3-2-1/traffic61,11.255520
/scenario3-2-1/traffic31,11.450959
/scenario3-2-1/traffic7,10.607004
/scenario3-2-1/traffic4,13.207413
/scenario3-2-1/traffic2,12.541676
/scenario3-2-1/traffic39,10.828193
/scenario3-2-1/traffic50,11.433287
/scenario3-2-1/traffic8,10.818121
/scenario3-2-1/traffic6,4.073789
/scenario3-2-1/traffic11,11.290378
/scenario3-2-1/traffic62,10.212781
/scenario3-2-1/traffic90,10.920193
/scenario3-2-1/traffic82,4.450060
/scenario3-2-1/traffic83,13.814345
/scenario3-2-1/traffic41,12.754092
/scenario3-2-1/traffic42,11.372651
/scenario3-2-1/traffic96,11.067453
/scenario3-2-1/traffic6,4.026508
/scenario3-2-1/traffic34,12.491147
/scenario3-2-1/traffic5,11.190656
/scenario3-2-1/traffic3,12.546235
/scenario3-2-1/traffic75,18.299093
/scenario3-2-1/traffic95,15.946698
/scenario3-2-1/traffic15,4.528399
/scenario3-2-1/traffic1,13.098238
/scenario3-2-1/traffic60,11.239175
/scenario3-2-1/traffic64,10.895656
/scenario3-2-1/traffic10,4.430146
/scenario3-2-1/traffic10,4.019414
/scenario3-2-1/traffic58,13.561990
/scenario3-2-1/traffic40,11.177146
/scenario3-2-1/traffic4,4.230342
/scenario3-2-1/traffic15,4.110219
/scenario3-2-1/traffic82,4.191117
/scenario3-2-1/traffic13,14.303094
/scenario3-2-1/traffic3,4.980865
/scenario3-2-1/traffic5,4.174369
/scenario3-2-1/traffic11,4.279525
/scenario3-2-1/traffic31,4.268715
/scenario3-2-1/traffic15,3.930414
/scenario3-2-1/traffic70,11.612551
/scenario3-2-1/traffic97,11.375022
/scenario3-2-1/traffic31,4.464468
/scenario3-2-1/traffic22,10.983688
/scenario3-2-1/traffic10,4.158933
/scenario3-2-1/traffic1,5.943344
/scenario3-2-1/traffic96,6.837661
/scenario3-2-1/traffic20,13.768418
/scenario3-2-1/traffic85,12.790369
/scenario3-2-1/traffic8,4.334779
/scenario3-2-1/traffic4,4.792803
/scenario3-2-1/traffic73,14.140764
/scenario3-2-1/traffic10,4.010750
/scenario3-2-1/traffic9,11.897469
/scenario3-2-1/traffic91,13.291911
/scenario3-2-1/traffic10,4.773923
/scenario3-2-1/traffic80,11.615965
/scenario3-2-1/traffic48,10.765195
/scenario3-2-1/traffic23,11.040406
/scenario3-2-1/traffic2,4.225212
/scenario3-2-1/traffic46,10.677729
/scenario3-2-1/traffic45,11.549051
/scenario3-2-1/traffic33,16.195909
/scenario3-2-1/traffic36,11.810931
/scenario3-2-1/traffic9,6.709569
/scenario3-2-1/traffic2,6.039063
/scenario3-2-1/traffic92,11.082444
/scenario3-2-1/traffic3,4.166701
/scenario3-2-1/traffic26,4.194240
/scenario3-2-1/traffic2,4.129594
/scenario3-2-1/traffic19,10.777360
/scenario3-2-1/traffic9,4.522422
/scenario3-2-1/traffic56,13.642295
/scenario3-2-1/traffic29,12.240510
/scenario3-2-1/traffic16,13.330454
/scenario3-2-1/traffic2,4.256633
/scenario3-2-1/traffic16,8.989284
/scenario3-2-1/traffic39,4.023971
/scenario3-2-1/traffic12,11.487194
/scenario3-2-1/traffic70,4.358763
/scenario3-2-1/traffic55,11.484601
/scenario3-2-1/traffic5,5.368059
/scenario3-2-1/traffic9,5.684300
/scenario3-2-1/traffic11,4.476558
/scenario3-2-1/traffic78,13.917181
/scenario3-2-1/traffic52,13.964220
/scenario3-2-1/traffic74,12.074705
/scenario3-2-1/traffic37,12.253475
/scenario3-2-1/traffic2,4.003820
/scenario3-2-1/traffic44,12.760715
/scenario3-2-1/traffic88,14.024127
/scenario3-2-1/traffic23,4.142404
/scenario3-2-1/traffic65,15.017943
/scenario3-2-1/traffic39,4.251449
/scenario3-2-1/traffic2,4.058084
/scenario3-2-1/traffic55,5.235054
/scenario3-2-1/traffic1,4.561143
/scenario3-2-1/traffic11,4.214025
/scenario3-2-1/traffic18,12.782909
/scenario3-2-1/traffic2,4.312039
/scenario3-2-1/traffic4,4.206802
/scenario3-2-1/traffic3,4.282827
/scenario3-2-1/traffic3,4.674114
/scenario3-2-1/traffic40,4.079955
/scenario3-2-1/traffic14,10.595005
/scenario3-2-1/traffic37,4.378381
/scenario3-2-1/traffic11,4.844774
/scenario3-2-1/traffic97,4.324614
/scenario3-2-1/traffic21,12.987718
/scenario3-2-1/traffic21,4.272398
/scenario3-2-1/traffic19,6.200452
/scenario3-2-1/traffic78,6.157309
/scenario3-2-1/traffic3,3.956249
/scenario3-2-1/traffic72,12.784593
/scenario3-2-1/traffic3,4.230952
/scenario3-2-1/traffic58,5.057138
/scenario3-2-1/traffic72,4.800713
/scenario3-2-1/traffic9,4.159223
/scenario3-2-1/traffic11,4.067718
/scenario3-2-1/traffic7,6.528592
/scenario3-2-1/traffic29,4.758511
/scenario3-2-1/traffic68,10.833724
/scenario3-2-1/traffic10,5.262202
/scenario3-2-1/traffic7,4.306581
/scenario3-2-1/traffic14,4.506086
/scenario3-2-1/traffic52,4.856346
/scenario3-2-1/traffic85,4.355646
/scenario3-2-1/traffic5,8.648304
/scenario3-2-1/traffic20,4.081937
/scenario3-2-1/traffic2,4.539271
/scenario3-2-1/traffic1,4.428135
/scenario3-2-1/traffic6,4.455075
/scenario3-2-1/traffic7,4.190987
/scenario3-2-1/traffic28,15.034544
/scenario3-2-1/traffic3,4.269849
/scenario3-2-1/traffic27,10.757781
/scenario3-2-1/traffic20,4.905316
