PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,39237.683933,3.923768,
1,550,550,0,0.000000,0.000000,1586.698342,2.884906
2,450,450,0,0.000000,0.000000,1253.424766,2.785388
3,374,374,0,0.000000,0.000000,1109.730999,2.967195
4,323,323,0,0.000000,0.000000,964.262689,2.985333
5,316,316,0,0.000000,0.000000,1002.298374,3.171830
6,305,305,0,0.000000,0.000000,889.723804,2.917127
7,263,263,0,0.000000,0.000000,862.073076,3.277844
8,211,211,0,0.000000,0.000000,674.263485,3.195562
9,227,227,0,0.000000,0.000000,735.032674,3.238029
10,228,228,0,0.000000,0.000000,756.194091,3.316641
11,224,224,0,0.000000,0.000000,703.513560,3.140686
12,201,201,0,0.000000,0.000000,696.636264,3.465852
13,175,175,0,0.000000,0.000000,602.843183,3.444818
14,152,152,0,0.000000,0.000000,484.063290,3.184627
15,134,134,0,0.000000,0.000000,511.991733,3.820834
16,169,169,0,0.000000,0.000000,576.087154,3.408800
17,145,145,0,0.000000,0.000000,517.616471,3.569769
18,145,145,0,0.000000,0.000000,571.474136,3.941201
19,130,130,0,0.000000,0.000000,564.218432,4.340142
20,132,132,0,0.000000,0.000000,502.606164,3.807622
21,113,113,0,0.000000,0.000000,437.039026,3.867602
22,124,124,0,0.000000,0.000000,469.540370,3.786616
23,119,119,0,0.000000,0.000000,450.313932,3.784151
24,112,112,0,0.000000,0.000000,479.155312,4.278172
25,119,119,0,0.000000,0.000000,435.553678,3.660115
26,86,86,0,0.000000,0.000000,383.795776,4.462742
27,95,95,0,0.000000,0.000000,378.906440,3.988489
28,107,107,0,0.000000,0.000000,454.999469,4.252331
29,99,99,0,0.000000,0.000000,397.860031,4.018788
30,105,105,0,0.000000,0.000000,413.745082,3.940429
31,80,80,0,0.000000,0.000000,336.612997,4.207662
32,88,88,0,0.000000,0.000000,368.743700,4.190269
33,86,86,0,0.000000,0.000000,338.763475,3.939110
34,91,91,0,0.000000,0.000000,394.716855,4.337548
35,104,104,0,0.000000,0.000000,398.333339,3.830128
36,73,73,0,0.000000,0.000000,352.397131,4.827358
37,73,73,0,0.000000,0.000000,345.975465,4.739390
38,76,76,0,0.000000,0.000000,318.455756,4.190207
39,77,77,0,0.000000,0.000000,345.044318,4.481095
40,80,80,0,0.000000,0.000000,363.682624,4.546033
41,71,71,0,0.000000,0.000000,303.450225,4.273947
42,98,98,0,0.000000,0.000000,344.955169,3.519951
43,83,83,0,0.000000,0.000000,383.472315,4.620148
44,72,72,0,0.000000,0.000000,296.509240,4.118184
45,74,74,0,0.000000,0.000000,338.430581,4.573386
46,59,59,0,0.000000,0.000000,288.913863,4.896845
47,68,68,0,0.000000,0.000000,284.587830,4.185115
48,69,69,0,0.000000,0.000000,315.607017,4.574015
49,54,54,0,0.000000,0.000000,234.690779,4.346126
50,62,62,0,0.000000,0.000000,300.142253,4.841004
51,76,76,0,0.000000,0.000000,334.938867,4.407090
52,75,75,0,0.000000,0.000000,346.269609,4.616928
53,56,56,0,0.000000,0.000000,275.627194,4.921914
54,65,65,0,0.000000,0.000000,313.392310,4.821420
55,70,70,0,0.000000,0.000000,296.935599,4.241937
56,75,75,0,0.000000,0.000000,316.289660,4.217195
57,48,48,0,0.000000,0.000000,216.756412,4.515759
58,55,55,0,0.000000,0.000000,279.370646,5.079466
59,51,51,0,0.000000,0.000000,241.488565,4.735070
60,58,58,0,0.000000,0.000000,301.872694,5.204702
61,49,49,0,0.000000,0.000000,286.560408,5.848172
62,73,73,0,0.000000,0.000000,315.571389,4.322896
63,64,64,0,0.000000,0.000000,320.604041,5.009438
64,53,53,0,0.000000,0.000000,259.231491,4.891160
65,44,44,0,0.000000,0.000000,278.577536,6.331308
66,50,50,0,0.000000,0.000000,243.969020,4.879380
67,53,53,0,0.000000,0.000000,242.306396,4.571819
68,43,43,0,0.000000,0.000000,203.789053,4.739280
69,51,51,0,0.000000,0.000000,237.570036,4.658236
70,43,43,0,0.000000,0.000000,223.778608,5.204154
71,45,45,0,0.000000,0.000000,254.249548,5.649990
72,43,43,0,0.000000,0.000000,223.547193,5.198772
73,51,51,0,0.000000,0.000000,252.337627,4.947797
74,52,52,0,0.000000,0.000000,284.292278,5.467159
75,57,57,0,0.000000,0.000000,318.605786,5.589575
76,53,53,0,0.000000,0.000000,256.464413,4.838951
77,44,44,0,0.000000,0.000000,231.281212,5.256391
78,51,51,0,0.000000,0.000000,220.784123,4.329100
79,43,43,0,0.000000,0.000000,198.581296,4.618170
80,53,53,0,0.000000,0.000000,286.708843,5.409601
81,54,54,0,0.000000,0.000000,300.226022,5.559741
82,54,54,0,0.000000,0.000000,221.740486,4.106305
83,53,53,0,0.000000,0.000000,265.879460,5.016594
84,43,43,0,0.000000,0.000000,206.674224,4.806377
85,46,46,0,0.000000,0.000000,226.397843,4.921692
86,49,49,0,0.000000,0.000000,252.372341,5.150456
87,43,43,0,0.000000,0.000000,249.755028,5.808256
88,51,51,0,0.000000,0.000000,246.871681,4.840621
89,55,55,0,0.000000,0.000000,282.840420,5.142553
90,41,41,0,0.000000,0.000000,196.549262,4.793884
91,43,43,0,0.000000,0.000000,252.373725,5.869156
92,47,47,0,0.000000,0.000000,235.297692,5.006334
93,32,32,0,0.000000,0.000000,187.004892,5.843903
94,35,35,0,0.000000,0.000000,209.125066,5.975002
95,46,46,0,0.000000,0.000000,245.902236,5.345701
96,42,42,0,0.000000,0.000000,212.571438,5.061225
97,46,46,0,0.000000,0.000000,244.827227,5.322331
98,34,34,0,0.000000,0.000000,202.322719,5.950668
99,34,34,0,0.000000,0.000000,203.853055,5.995678
100,37,37,0,0.000000,0.000000,214.200528,5.789203
