PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,68633.884967,6.863388,
1,501,501,0,0.000000,0.000000,2653.782970,5.296972
2,475,475,0,0.000000,0.000000,2525.463331,5.316765
3,400,400,0,0.000000,0.000000,2186.219480,5.465549
4,330,330,0,0.000000,0.000000,1817.955106,5.508955
5,295,295,0,0.000000,0.000000,1642.433935,5.567573
6,291,291,0,0.000000,0.000000,1658.413485,5.699015
7,243,243,0,0.000000,0.000000,1430.938031,5.888634
8,252,252,0,0.000000,0.000000,1460.955296,5.797442
9,226,226,0,0.000000,0.000000,1331.899107,5.893359
10,197,197,0,0.000000,0.000000,1187.254827,6.026674
11,182,182,0,0.000000,0.000000,1123.562428,6.173420
12,162,162,0,0.000000,0.000000,1016.338318,6.273693
13,142,142,0,0.000000,0.000000,920.149815,6.479928
14,170,170,0,0.000000,0.000000,1046.217977,6.154223
15,161,161,0,0.000000,0.000000,1001.409867,6.219937
16,165,165,0,0.000000,0.000000,1002.720415,6.077093
17,147,147,0,0.000000,0.000000,927.686264,6.310791
18,141,141,0,0.000000,0.000000,933.868040,6.623178
19,135,135,0,0.000000,0.000000,853.526929,6.322422
20,136,136,0,0.000000,0.000000,883.633841,6.497308
21,124,124,0,0.000000,0.000000,845.334417,6.817213
22,126,126,0,0.000000,0.000000,851.596150,6.758700
23,107,107,0,0.000000,0.000000,732.387865,6.844746
24,121,121,0,0.000000,0.000000,801.536240,6.624266
25,107,107,0,0.000000,0.000000,746.224688,6.974063
26,108,108,0,0.000000,0.000000,748.622099,6.931686
27,115,115,0,0.000000,0.000000,779.678373,6.779812
28,105,105,0,0.000000,0.000000,724.123665,6.896416
29,104,104,0,0.000000,0.000000,704.013770,6.769363
30,80,80,0,0.000000,0.000000,570.620628,7.132758
31,110,110,0,0.000000,0.000000,765.219963,6.956545
32,100,100,0,0.000000,0.000000,719.421609,7.194216
33,91,91,0,0.000000,0.000000,681.210421,7.485829
34,87,87,0,0.000000,0.000000,617.377549,7.096294
35,85,85,0,0.000000,0.000000,634.952767,7.470033
36,85,85,0,0.000000,0.000000,618.864071,7.280754
37,80,80,0,0.000000,0.000000,605.992831,7.574910
38,72,72,0,0.000000,0.000000,584.852390,8.122950
39,69,69,0,0.000000,0.000000,545.505861,7.905882
40,66,66,0,0.000000,0.000000,517.959944,7.847878
41,85,85,0,0.000000,0.000000,616.236132,7.249837
42,74,74,0,0.000000,0.000000,551.856867,7.457525
43,75,75,0,0.000000,0.000000,551.298390,7.350645
44,70,70,0,0.000000,0.000000,537.975108,7.685359
45,71,71,0,0.000000,0.000000,565.871326,7.970019
46,83,83,0,0.000000,0.000000,596.912390,7.191716
47,78,78,0,0.000000,0.000000,587.993700,7.538381
48,74,74,0,0.000000,0.000000,555.743214,7.510043
49,51,51,0,0.000000,0.000000,446.679062,8.758413
50,57,57,0,0.000000,0.000000,448.892133,7.875301
51,73,73,0,0.000000,0.000000,568.145111,7.782810
52,74,74,0,0.000000,0.000000,545.972802,7.378011
53,67,67,0,0.000000,0.000000,527.054483,7.866485
54,76,76,0,0.000000,0.000000,576.263193,7.582410
55,59,59,0,0.000000,0.000000,491.733600,8.334468
56,58,58,0,0.000000,0.000000,512.562189,8.837279
57,62,62,0,0.000000,0.000000,519.066137,8.372034
58,63,63,0,0.000000,0.000000,494.391981,7.847492
59,65,65,0,0.000000,0.000000,512.203957,7.880061
60,63,63,0,0.000000,0.000000,508.357056,8.069160
61,68,68,0,0.000000,0.000000,510.380303,7.505593
62,54,54,0,0.000000,0.000000,447.092221,8.279486
63,59,59,0,0.000000,0.000000,445.349867,7.548303
64,57,57,0,0.000000,0.000000,465.982985,8.175140
65,64,64,0,0.000000,0.000000,513.425732,8.022277
66,41,41,0,0.000000,0.000000,386.397506,9.424329
67,57,57,0,0.000000,0.000000,449.852372,7.892147
68,53,53,0,0.000000,0.000000,465.642814,8.785713
69,44,44,0,0.000000,0.000000,401.924812,9.134655
70,54,54,0,0.000000,0.000000,424.241706,7.856328
71,44,44,0,0.000000,0.000000,389.526081,8.852865
72,51,51,0,0.000000,0.000000,444.005347,8.705987
73,45,45,0,0.000000,0.000000,391.825846,8.707241
74,55,55,0,0.000000,0.000000,483.683029,8.794237
75,53,53,0,0.000000,0.000000,449.298767,8.477335
76,47,47,0,0.000000,0.000000,425.080141,9.044258
77,64,64,0,0.000000,0.000000,482.475525,7.538680
78,66,66,0,0.000000,0.000000,500.454181,7.582639
79,47,47,0,0.000000,0.000000,399.572732,8.501547
80,59,59,0,0.000000,0.000000,452.321910,7.666473
81,34,34,0,0.000000,0.000000,323.051130,9.501504
82,42,42,0,0.000000,0.000000,391.950908,9.332164
83,48,48,0,0.000000,0.000000,389.613500,8.116948
84,45,45,0,0.000000,0.000000,394.525240,8.767228
85,51,51,0,0.000000,0.000000,445.744252,8.740083
86,34,34,0,0.000000,0.000000,338.263634,9.948930
87,47,47,0,0.000000,0.000000,389.345354,8.283944
88,38,38,0,0.000000,0.000000,335.068356,8.817588
89,52,52,0,0.000000,0.000000,436.214468,8.388740
90,37,37,0,0.000000,0.000000,356.198337,9.626982
91,63,63,0,0.000000,0.000000,510.222815,8.098775
92,36,36,0,0.000000,0.000000,342.480566,9.513349
93,45,45,0,0.000000,0.000000,386.755944,8.594577
94,44,44,0,0.000000,0.000000,398.692264,9.061188
95,40,40,0,0.000000,0.000000,373.863759,9.346594
96,39,39,0,0.000000,0.000000,352.728753,9.044327
97,36,36,0,0.000000,0.000000,341.048213,9.473561
98,44,44,0,0.000000,0.000000,379.517037,8.625387
99,38,38,0,0.000000,0.000000,363.484150,9.565372
