interest,rtt(ms)
/scenario3-1-4/traffic30,33.454427
/scenario3-1-4/traffic19,12.247873
/scenario3-1-4/traffic5,12.465524
/scenario3-1-4/traffic5,4.414872
/scenario3-1-4/traffic23,12.572744
/scenario3-1-4/traffic19,4.412731
/scenario3-1-4/traffic4,11.640742
/scenario3-1-4/traffic27,12.444575
/scenario3-1-4/traffic19,4.104564
/scenario3-1-4/traffic15,12.052203
/scenario3-1-4/traffic28,11.747190
/scenario3-1-4/traffic61,11.988344
/scenario3-1-4/traffic18,11.439193
/scenario3-1-4/traffic49,12.214550
/scenario3-1-4/traffic19,4.186054
/scenario3-1-4/traffic52,12.657810
/scenario3-1-4/traffic24,11.914554
/scenario3-1-4/traffic7,12.110260
/scenario3-1-4/traffic2,11.503592
/scenario3-1-4/traffic56,10.902119
/scenario3-1-4/traffic11,12.032206
/scenario3-1-4/traffic87,11.828938
/scenario3-1-4/traffic79,11.963550
/scenario3-1-4/traffic13,11.932603
/scenario3-1-4/traffic6,11.441728
/scenario3-1-4/traffic9,12.340131
/scenario3-1-4/traffic16,12.533499
/scenario3-1-4/traffic7,4.258156
/scenario3-1-4/traffic2,4.342854
/scenario3-1-4/traffic84,11.898553
/scenario3-1-4/traffic11,4.580021
/scenario3-1-4/traffic78,11.635723
/scenario3-1-4/traffic63,11.752282
/scenario3-1-4/traffic21,11.945204
/scenario3-1-4/traffic86,12.048716
/scenario3-1-4/traffic10,11.692907
/scenario3-1-4/traffic45,11.798033
/scenario3-1-4/traffic8,11.938012
/scenario3-1-4/traffic3,11.853611
/scenario3-1-4/traffic17,11.882082
/scenario3-1-4/traffic11,4.426115
/scenario3-1-4/traffic1,11.854940
/scenario3-1-4/traffic33,11.743398
/scenario3-1-4/traffic6,4.282921
/scenario3-1-4/traffic54,11.893816
/scenario3-1-4/traffic64,11.981909
/scenario3-1-4/traffic97,11.158095
/scenario3-1-4/traffic3,4.985343
/scenario3-1-4/traffic77,12.132345
/scenario3-1-4/traffic44,11.865943
/scenario3-1-4/traffic28,4.498159
/scenario3-1-4/traffic4,4.555037
/scenario3-1-4/traffic3,4.078711
/scenario3-1-4/traffic1,4.355597
/scenario3-1-4/traffic28,4.405921
/scenario3-1-4/traffic11,4.405191
/scenario3-1-4/traffic18,4.521065
/scenario3-1-4/traffic33,4.353102
/scenario3-1-4/traffic3,4.068176
/scenario3-1-4/traffic44,4.335868
/scenario3-1-4/traffic6,4.631219
/scenario3-1-4/traffic28,4.082485
/scenario3-1-4/traffic7,4.740782
/scenario3-1-4/traffic4,4.363962
/scenario3-1-4/traffic70,11.691911
/scenario3-1-4/traffic86,4.421710
/scenario3-1-4/traffic16,4.527800
