PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,66600.552804,6.660055,
1,512,512,0,0.000000,0.000000,3115.880922,6.085705
2,441,441,0,0.000000,0.000000,2806.244015,6.363365
3,384,384,0,0.000000,0.000000,2392.174583,6.229621
4,358,358,0,0.000000,0.000000,2169.613670,6.060373
5,253,253,0,0.000000,0.000000,1544.928026,6.106435
6,264,264,0,0.000000,0.000000,1617.776013,6.127939
7,257,257,0,0.000000,0.000000,1647.413218,6.410168
8,246,246,0,0.000000,0.000000,1555.543287,6.323347
9,209,209,0,0.000000,0.000000,1320.285854,6.317157
10,230,230,0,0.000000,0.000000,1471.629303,6.398388
11,205,205,0,0.000000,0.000000,1312.426335,6.402080
12,195,195,0,0.000000,0.000000,1214.098239,6.226145
13,199,199,0,0.000000,0.000000,1300.621982,6.535789
14,150,150,0,0.000000,0.000000,1008.741730,6.724945
15,152,152,0,0.000000,0.000000,998.151210,6.566784
16,150,150,0,0.000000,0.000000,944.975143,6.299834
17,132,132,0,0.000000,0.000000,859.629690,6.512346
18,142,142,0,0.000000,0.000000,905.668570,6.377948
19,145,145,0,0.000000,0.000000,926.405699,6.389005
20,128,128,0,0.000000,0.000000,854.926585,6.679114
21,143,143,0,0.000000,0.000000,911.185986,6.371930
22,102,102,0,0.000000,0.000000,670.484698,6.573379
23,128,128,0,0.000000,0.000000,847.924946,6.624414
24,127,127,0,0.000000,0.000000,867.605870,6.831542
25,90,90,0,0.000000,0.000000,606.604543,6.740050
26,100,100,0,0.000000,0.000000,660.897979,6.608980
27,95,95,0,0.000000,0.000000,683.746365,7.197330
28,121,121,0,0.000000,0.000000,797.378063,6.589901
29,100,100,0,0.000000,0.000000,632.808472,6.328085
30,91,91,0,0.000000,0.000000,613.400672,6.740667
31,107,107,0,0.000000,0.000000,726.038004,6.785402
32,92,92,0,0.000000,0.000000,576.017951,6.261065
33,85,85,0,0.000000,0.000000,602.322690,7.086149
34,101,101,0,0.000000,0.000000,663.236099,6.566694
35,85,85,0,0.000000,0.000000,568.082448,6.683323
36,87,87,0,0.000000,0.000000,571.040787,6.563687
37,93,93,0,0.000000,0.000000,632.459212,6.800637
38,79,79,0,0.000000,0.000000,542.176237,6.862990
39,77,77,0,0.000000,0.000000,526.053279,6.831861
40,73,73,0,0.000000,0.000000,500.450989,6.855493
41,73,73,0,0.000000,0.000000,513.391718,7.032763
42,74,74,0,0.000000,0.000000,502.936943,6.796445
43,86,86,0,0.000000,0.000000,645.101104,7.501176
44,69,69,0,0.000000,0.000000,477.545309,6.920947
45,69,69,0,0.000000,0.000000,496.651709,7.197851
46,74,74,0,0.000000,0.000000,472.309355,6.382559
47,70,70,0,0.000000,0.000000,481.213382,6.874477
48,62,62,0,0.000000,0.000000,448.491711,7.233737
49,76,76,0,0.000000,0.000000,531.024902,6.987170
50,65,65,0,0.000000,0.000000,448.041931,6.892953
51,61,61,0,0.000000,0.000000,414.009454,6.787040
52,56,56,0,0.000000,0.000000,420.999595,7.517850
53,57,57,0,0.000000,0.000000,400.010074,7.017721
54,54,54,0,0.000000,0.000000,397.178091,7.355150
55,76,76,0,0.000000,0.000000,531.881147,6.998436
56,60,60,0,0.000000,0.000000,414.134842,6.902247
57,70,70,0,0.000000,0.000000,468.581104,6.694016
58,65,65,0,0.000000,0.000000,496.521255,7.638789
59,60,60,0,0.000000,0.000000,419.657532,6.994292
60,65,65,0,0.000000,0.000000,478.019187,7.354141
61,57,57,0,0.000000,0.000000,397.241119,6.969142
62,62,62,0,0.000000,0.000000,407.851241,6.578246
63,61,61,0,0.000000,0.000000,427.922616,7.015125
64,60,60,0,0.000000,0.000000,431.489290,7.191488
65,52,52,0,0.000000,0.000000,399.981567,7.691953
66,51,51,0,0.000000,0.000000,381.523801,7.480859
67,46,46,0,0.000000,0.000000,306.300191,6.658700
68,43,43,0,0.000000,0.000000,326.297695,7.588318
69,51,51,0,0.000000,0.000000,375.275559,7.358344
70,63,63,0,0.000000,0.000000,451.544138,7.167367
71,53,53,0,0.000000,0.000000,414.885513,7.828029
72,51,51,0,0.000000,0.000000,354.061202,6.942377
73,47,47,0,0.000000,0.000000,327.576779,6.969719
74,41,41,0,0.000000,0.000000,278.086910,6.782608
75,53,53,0,0.000000,0.000000,377.901341,7.130214
76,53,53,0,0.000000,0.000000,390.636693,7.370504
77,57,57,0,0.000000,0.000000,402.073750,7.053925
78,48,48,0,0.000000,0.000000,316.893936,6.601957
79,56,56,0,0.000000,0.000000,399.737732,7.138174
80,43,43,0,0.000000,0.000000,308.195623,7.167340
81,46,46,0,0.000000,0.000000,353.826604,7.691883
