interest,rtt(ms)
/skenario1-1-1-5/traffic86,20.345475
/skenario1-1-1-5/traffic3,20.193443
/skenario1-1-1-5/traffic16,22.544247
/skenario1-1-1-5/traffic81,22.167512
/skenario1-1-1-5/traffic2,21.644804
/skenario1-1-1-5/traffic19,21.248309
/skenario1-1-1-5/traffic33,21.327280
/skenario1-1-1-5/traffic7,20.066873
/skenario1-1-1-5/traffic41,17.281778
/skenario1-1-1-5/traffic93,16.667507
/skenario1-1-1-5/traffic4,16.183272
/skenario1-1-1-5/traffic1,14.285441
/skenario1-1-1-5/traffic36,14.538175
/skenario1-1-1-5/traffic44,11.425435
/skenario1-1-1-5/traffic29,12.167559
/skenario1-1-1-5/traffic49,11.248200
/skenario1-1-1-5/traffic52,10.509180
/skenario1-1-1-5/traffic33,32.307577
/skenario1-1-1-5/traffic1,32.281570
/skenario1-1-1-5/traffic1,31.503859
/skenario1-1-1-5/traffic4,30.136654
/skenario1-1-1-5/traffic22,49.425608
/skenario1-1-1-5/traffic2,28.538904
/skenario1-1-1-5/traffic5,47.832911
/skenario1-1-1-5/traffic5,43.165116
/skenario1-1-1-5/traffic67,47.664945
/skenario1-1-1-5/traffic8,47.410575
/skenario1-1-1-5/traffic8,28.663451
/skenario1-1-1-5/traffic13,42.854140
/skenario1-1-1-5/traffic97,38.044006
/skenario1-1-1-5/traffic20,37.005996
/skenario1-1-1-5/traffic64,35.738711
/skenario1-1-1-5/traffic90,36.058064
/skenario1-1-1-5/traffic6,33.534796
/skenario1-1-1-5/traffic10,33.483976
/skenario1-1-1-5/traffic37,31.873834
/skenario1-1-1-5/traffic2,8.381827
/skenario1-1-1-5/traffic3,5.117047
/skenario1-1-1-5/traffic10,4.425770
/skenario1-1-1-5/traffic6,5.094143
/skenario1-1-1-5/traffic41,5.107035
/skenario1-1-1-5/traffic23,48.997838
/skenario1-1-1-5/traffic5,8.282182
/skenario1-1-1-5/traffic24,21.049323
/skenario1-1-1-5/traffic9,21.715885
/skenario1-1-1-5/traffic63,20.447998
/skenario1-1-1-5/traffic8,8.797659
/skenario1-1-1-5/traffic4,8.673369
/skenario1-1-1-5/traffic4,6.121009
/skenario1-1-1-5/traffic4,2.286322
/skenario1-1-1-5/traffic20,11.360082
/skenario1-1-1-5/traffic45,18.394668
/skenario1-1-1-5/traffic1,11.293960
/skenario1-1-1-5/traffic15,24.316246
/skenario1-1-1-5/traffic6,16.839280
/skenario1-1-1-5/traffic21,24.766606
/skenario1-1-1-5/traffic59,23.840504
/skenario1-1-1-5/traffic80,24.347882
/skenario1-1-1-5/traffic100,30.923510
/skenario1-1-1-5/traffic28,31.172107
/skenario1-1-1-5/traffic61,30.241050
/skenario1-1-1-5/traffic18,29.364803
/skenario1-1-1-5/traffic18,8.711199
/skenario1-1-1-5/traffic48,29.211998
/skenario1-1-1-5/traffic81,28.789080
/skenario1-1-1-5/traffic73,28.408984
/skenario1-1-1-5/traffic38,19.480018
/skenario1-1-1-5/traffic35,13.146506
/skenario1-1-1-5/traffic77,12.664516
/skenario1-1-1-5/traffic16,16.644586
/skenario1-1-1-5/traffic16,10.594820
/skenario1-1-1-5/traffic69,17.338625
/skenario1-1-1-5/traffic8,16.725394
/skenario1-1-1-5/traffic8,16.447030
