epoch,shortterm,midterm,longterm
1709642458.002,0.663086,0.196777,0.067871
1709642459.002,0.663086,0.196777,0.067871
1709642460.003,0.609863,0.193359,0.067383
1709642461.002,0.609863,0.193359,0.067383
1709642462.002,0.609863,0.193359,0.067383
1709642463.002,0.609863,0.193359,0.067383
1709642464.002,0.609863,0.193359,0.067383
1709642465.002,0.560547,0.189941,0.066895
1709642466.002,0.560547,0.189941,0.066895
1709642467.004,0.560547,0.189941,0.066895
1709642468.002,0.560547,0.189941,0.066895
1709642469.002,0.560547,0.189941,0.066895
1709642470.003,0.515625,0.186523,0.066406
1709642471.002,0.515625,0.186523,0.066406
1709642472.002,0.515625,0.186523,0.066406
1709642473.002,0.515625,0.186523,0.066406
1709642474.002,0.515625,0.186523,0.066406
1709642475.002,0.474121,0.183105,0.065918
1709642476.002,0.474121,0.183105,0.065918
1709642477.002,0.474121,0.183105,0.065918
1709642478.002,0.474121,0.183105,0.065918
1709642479.004,0.474121,0.183105,0.065918
1709642480.002,0.436035,0.179688,0.065430
1709642481.003,0.436035,0.179688,0.065430
1709642482.002,0.436035,0.179688,0.065430
1709642483.002,0.436035,0.179688,0.065430
1709642484.002,0.436035,0.179688,0.065430
1709642485.002,0.400879,0.176270,0.064941
1709642486.002,0.400879,0.176270,0.064941
1709642487.002,0.400879,0.176270,0.064941
1709642488.002,0.400879,0.176270,0.064941
1709642489.002,0.400879,0.176270,0.064941
1709642490.002,0.368652,0.173340,0.064453
1709642491.002,0.368652,0.173340,0.064453
1709642492.002,0.368652,0.173340,0.064453
1709642493.002,0.368652,0.173340,0.064453
1709642494.002,0.368652,0.173340,0.064453
1709642495.002,0.338867,0.170410,0.063965
1709642496.002,0.338867,0.170410,0.063965
1709642497.002,0.338867,0.170410,0.063965
1709642498.002,0.338867,0.170410,0.063965
1709642499.003,0.338867,0.170410,0.063965
1709642500.002,0.311523,0.167480,0.063477
1709642501.003,0.311523,0.167480,0.063477
1709642502.002,0.311523,0.167480,0.063477
1709642503.003,0.311523,0.167480,0.063477
1709642504.004,0.311523,0.167480,0.063477
1709642505.002,0.286133,0.164551,0.062988
1709642506.002,0.286133,0.164551,0.062988
1709642507.002,0.286133,0.164551,0.062988
1709642508.002,0.286133,0.164551,0.062988
1709642509.002,0.286133,0.164551,0.062988
1709642510.003,0.263184,0.161621,0.062500
1709642511.002,0.263184,0.161621,0.062500
1709642512.003,0.263184,0.161621,0.062500
1709642513.003,0.263184,0.161621,0.062500
1709642514.002,0.263184,0.161621,0.062500
1709642515.002,0.241699,0.158691,0.062012
1709642516.002,0.241699,0.158691,0.062012
1709642517.002,0.241699,0.158691,0.062012
1709642518.002,0.241699,0.158691,0.062012
1709642519.002,0.241699,0.158691,0.062012
1709642520.002,0.222168,0.155762,0.061523
1709642521.002,0.222168,0.155762,0.061523
1709642522.002,0.222168,0.155762,0.061523
1709642523.003,0.222168,0.155762,0.061523
1709642524.002,0.222168,0.155762,0.061523
1709642525.002,0.204102,0.152832,0.061035
1709642526.002,0.204102,0.152832,0.061035
1709642527.004,0.204102,0.152832,0.061035
1709642528.002,0.204102,0.152832,0.061035
1709642529.003,0.204102,0.152832,0.061035
1709642530.002,0.187500,0.149902,0.060547
1709642531.002,0.187500,0.149902,0.060547
1709642532.002,0.187500,0.149902,0.060547
1709642533.002,0.187500,0.149902,0.060547
1709642534.002,0.187500,0.149902,0.060547
1709642535.002,0.172363,0.146973,0.060059
1709642536.002,0.172363,0.146973,0.060059
1709642537.002,0.172363,0.146973,0.060059
