Time,CPU used, RAM used, VRAM used
Wed Mar 13 05:09:26 2024,nan,440479744,4416989193780068353
Wed Mar 13 05:09:27 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:28 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:29 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:30 2024,0.251256,440471552,4416989193780068353
Wed Mar 13 05:09:31 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:32 2024,0.250000,440471552,4416989193780068353
Wed Mar 13 05:09:33 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:34 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:35 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:36 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:37 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:38 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:39 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:40 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:41 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:42 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:43 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:44 2024,0.249377,440471552,4416989193780068353
Wed Mar 13 05:09:45 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:46 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:47 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:48 2024,0.753769,440471552,4416989193780068353
Wed Mar 13 05:09:49 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:50 2024,0.249377,440471552,4416989193780068353
Wed Mar 13 05:09:51 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:52 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:53 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:54 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:55 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:56 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:57 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:58 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:09:59 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:10:00 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:10:01 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:10:02 2024,0.000000,440471552,4416989193780068353
Wed Mar 13 05:10:03 2024,0.000000,440471552,4416989193780068353
