Time,CPU used, RAM used, VRAM used
Mon Nov 27 02:23:26 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:27 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:28 2023,0.249377,431333376,4416989193780068353
Mon Nov 27 02:23:29 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:30 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:31 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:32 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:33 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:34 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:35 2023,0.502513,431333376,4416989193780068353
Mon Nov 27 02:23:36 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:37 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:38 2023,0.250000,431333376,4416989193780068353
Mon Nov 27 02:23:39 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:40 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:41 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:42 2023,0.250000,431366144,4416989193780068353
Mon Nov 27 02:23:43 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:23:44 2023,0.250000,431366144,4416989193780068353
Mon Nov 27 02:23:45 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:46 2023,0.250000,431366144,4416989193780068353
Mon Nov 27 02:23:47 2023,0.250000,431333376,4416989193780068353
Mon Nov 27 02:23:48 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:23:49 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:23:50 2023,0.249377,431366144,4416989193780068353
Mon Nov 27 02:23:51 2023,0.250000,431333376,4416989193780068353
Mon Nov 27 02:23:52 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:23:53 2023,0.000000,431333376,4416989193780068353
Mon Nov 27 02:23:54 2023,0.250000,431366144,4416989193780068353
Mon Nov 27 02:23:55 2023,0.249377,431366144,4416989193780068353
Mon Nov 27 02:23:56 2023,0.250627,431366144,4416989193780068353
Mon Nov 27 02:23:57 2023,0.249377,431366144,4416989193780068353
Mon Nov 27 02:23:58 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:23:59 2023,0.249377,431333376,4416989193780068353
Mon Nov 27 02:24:00 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:01 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:02 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:03 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:04 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:05 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:06 2023,1.002506,431366144,4416989193780068353
Mon Nov 27 02:24:07 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:08 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:09 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:10 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:11 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:12 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:13 2023,0.249377,431366144,4416989193780068353
Mon Nov 27 02:24:14 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:15 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:16 2023,0.250000,431366144,4416989193780068353
Mon Nov 27 02:24:17 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:18 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:19 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:20 2023,0.000000,431366144,4416989193780068353
Mon Nov 27 02:24:21 2023,0.500000,431366144,4416989193780068353
Mon Nov 27 02:24:22 2023,0.000000,431366144,4416989193780068353
