Time,CPU used, RAM used, VRAM used
Wed Mar 13 03:58:12 2024,0.000000,438714368,4416989193780068353
Wed Mar 13 03:58:13 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:14 2024,0.250000,438657024,4416989193780068353
Wed Mar 13 03:58:15 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:16 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:17 2024,0.249377,438657024,4416989193780068353
Wed Mar 13 03:58:18 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:19 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:20 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:21 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:22 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:23 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:24 2024,0.249377,438657024,4416989193780068353
Wed Mar 13 03:58:25 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:26 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:27 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:28 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:29 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:30 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:31 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:32 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:33 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:34 2024,0.502513,438788096,4416989193780068353
Wed Mar 13 03:58:35 2024,1.000000,438657024,4416989193780068353
Wed Mar 13 03:58:36 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:37 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:38 2024,0.249377,438657024,4416989193780068353
Wed Mar 13 03:58:39 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:40 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:41 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:42 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:43 2024,0.000000,438657024,4416989193780068353
Wed Mar 13 03:58:44 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:45 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:46 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:47 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:48 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:49 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:50 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:51 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:52 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:53 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:54 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:55 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:56 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:57 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:58 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:58:59 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:00 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:01 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:02 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:03 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:04 2024,0.250000,438915072,4416989193780068353
Wed Mar 13 03:59:05 2024,1.000000,438915072,4416989193780068353
Wed Mar 13 03:59:06 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:07 2024,0.000000,438915072,4416989193780068353
Wed Mar 13 03:59:08 2024,0.000000,438915072,4416989193780068353
