Time,CPU used, RAM used, VRAM used
Mon Nov 27 02:13:07 2023,nan,427839488,4416989193780068353
Mon Nov 27 02:13:08 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:09 2023,0.250000,427839488,4416989193780068353
Mon Nov 27 02:13:10 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:11 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:12 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:13 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:14 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:15 2023,0.250000,427839488,4416989193780068353
Mon Nov 27 02:13:16 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:17 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:18 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:19 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:20 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:21 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:22 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:23 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:24 2023,0.000000,427839488,4416989193780068353
Mon Nov 27 02:13:25 2023,0.250000,427839488,4416989193780068353
Mon Nov 27 02:13:26 2023,1.269036,427839488,4416989193780068353
Mon Nov 27 02:13:27 2023,1.262626,427970560,4416989193780068353
Mon Nov 27 02:13:28 2023,1.767677,428003328,4416989193780068353
Mon Nov 27 02:13:29 2023,1.005025,427970560,4416989193780068353
Mon Nov 27 02:13:30 2023,0.759494,427970560,4416989193780068353
Mon Nov 27 02:13:31 2023,1.256281,427970560,4416989193780068353
Mon Nov 27 02:13:32 2023,1.507538,427970560,4416989193780068353
Mon Nov 27 02:13:33 2023,1.259446,427970560,4416989193780068353
Mon Nov 27 02:13:34 2023,0.757576,427970560,4416989193780068353
Mon Nov 27 02:13:35 2023,1.007557,427970560,4416989193780068353
Mon Nov 27 02:13:36 2023,1.010101,427905024,4416989193780068353
Mon Nov 27 02:13:37 2023,0.505051,427970560,4416989193780068353
Mon Nov 27 02:13:38 2023,1.763224,427937792,4416989193780068353
Mon Nov 27 02:13:39 2023,1.010101,427872256,4416989193780068353
Mon Nov 27 02:13:40 2023,1.503759,427970560,4416989193780068353
Mon Nov 27 02:13:41 2023,1.503759,427905024,4416989193780068353
Mon Nov 27 02:13:42 2023,0.757576,427970560,4416989193780068353
Mon Nov 27 02:13:43 2023,0.757576,427970560,4416989193780068353
Mon Nov 27 02:13:44 2023,1.250000,427970560,4416989193780068353
Mon Nov 27 02:13:45 2023,1.256281,427970560,4416989193780068353
Mon Nov 27 02:13:46 2023,1.507538,427970560,4416989193780068353
Mon Nov 27 02:13:47 2023,0.505051,427970560,4416989193780068353
Mon Nov 27 02:13:48 2023,1.256281,427970560,4416989193780068353
Mon Nov 27 02:13:49 2023,0.254453,427937792,4416989193780068353
Mon Nov 27 02:13:50 2023,1.012658,428003328,4416989193780068353
Mon Nov 27 02:13:51 2023,1.007557,427905024,4416989193780068353
Mon Nov 27 02:13:52 2023,0.507614,427970560,4416989193780068353
Mon Nov 27 02:13:53 2023,0.757576,427872256,4416989193780068353
Mon Nov 27 02:13:54 2023,1.007557,427970560,4416989193780068353
Mon Nov 27 02:13:55 2023,0.508906,427970560,4416989193780068353
Mon Nov 27 02:13:56 2023,1.259446,427937792,4416989193780068353
Mon Nov 27 02:13:57 2023,1.002506,428036096,4416989193780068353
Mon Nov 27 02:13:58 2023,1.005025,427970560,4416989193780068353
Mon Nov 27 02:13:59 2023,2.015113,427970560,4416989193780068353
Mon Nov 27 02:14:00 2023,0.757576,428068864,4416989193780068353
Mon Nov 27 02:14:01 2023,1.507538,427970560,4416989193780068353
Mon Nov 27 02:14:02 2023,1.007557,427970560,4416989193780068353
Mon Nov 27 02:14:03 2023,0.505051,427905024,4416989193780068353
Mon Nov 27 02:14:04 2023,1.253133,428068864,4416989193780068353
Mon Nov 27 02:14:05 2023,0.506329,427970560,4416989193780068353
Mon Nov 27 02:14:06 2023,0.751880,427905024,4416989193780068353
Mon Nov 27 02:14:07 2023,0.249377,427970560,4416989193780068353
Mon Nov 27 02:14:08 2023,0.000000,427970560,4416989193780068353
Mon Nov 27 02:14:09 2023,0.000000,427970560,4416989193780068353
Mon Nov 27 02:14:10 2023,0.000000,427970560,4416989193780068353
Mon Nov 27 02:14:11 2023,0.000000,427970560,4416989193780068353
Mon Nov 27 02:14:12 2023,0.000000,427970560,4416989193780068353
Mon Nov 27 02:14:13 2023,0.000000,427970560,4416989193780068353
Mon Nov 27 02:14:14 2023,0.000000,427970560,4416989193780068353
