Time,CPU used, RAM used, VRAM used
Wed Mar 13 03:46:16 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:17 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:18 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:19 2024,0.250627,436260864,4416989193780068353
Wed Mar 13 03:46:20 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:21 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:22 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:23 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:24 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:25 2024,0.250000,436260864,4416989193780068353
Wed Mar 13 03:46:26 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:27 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:28 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:29 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:30 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:31 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:32 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:33 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:34 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:35 2024,0.250000,436260864,4416989193780068353
Wed Mar 13 03:46:36 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:37 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:38 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:39 2024,0.502513,436260864,4416989193780068353
Wed Mar 13 03:46:40 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:41 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:42 2024,0.000000,436260864,4416989193780068353
Wed Mar 13 03:46:43 2024,0.000000,436260864,4416989193780068353
