Time,CPU used, RAM used, VRAM used
Wed Mar 13 05:16:58 2024,nan,433700864,4416989193780068353
Wed Mar 13 05:16:59 2024,0.000000,433991680,4416989193780068353
Wed Mar 13 05:17:00 2024,0.250000,433991680,4416989193780068353
Wed Mar 13 05:17:01 2024,0.000000,433991680,4416989193780068353
Wed Mar 13 05:17:02 2024,2.261307,434749440,4416989193780068353
Wed Mar 13 05:17:03 2024,0.000000,434749440,4416989193780068353
Wed Mar 13 05:17:04 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:05 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:06 2024,0.249377,435007488,4416989193780068353
Wed Mar 13 05:17:07 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:08 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:09 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:10 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:11 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:12 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:13 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:14 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:15 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:16 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:17 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:18 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:19 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:20 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:21 2024,0.997506,435007488,4416989193780068353
Wed Mar 13 05:17:22 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:23 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:24 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:25 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:26 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:27 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:28 2024,0.249377,435007488,4416989193780068353
Wed Mar 13 05:17:29 2024,0.000000,435007488,4416989193780068353
Wed Mar 13 05:17:30 2024,1.265823,435040256,4416989193780068353
