Time,CPU used, RAM used, VRAM used
Wed Mar 13 04:47:56 2024,0.000000,432975872,4416989193780068353
Wed Mar 13 04:47:57 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:47:58 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:47:59 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:00 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:01 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:02 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:03 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:04 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:05 2024,0.249377,433008640,4416989193780068353
Wed Mar 13 04:48:06 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:07 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:08 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:09 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:10 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:11 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:12 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:13 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:14 2024,0.000000,433008640,4416989193780068353
Wed Mar 13 04:48:15 2024,0.502513,433139712,4416989193780068353
Wed Mar 13 04:48:16 2024,0.000000,433139712,4416989193780068353
Wed Mar 13 04:48:17 2024,0.000000,433139712,4416989193780068353
Wed Mar 13 04:48:18 2024,0.000000,433139712,4416989193780068353
Wed Mar 13 04:48:19 2024,1.246883,433041408,4416989193780068353
Wed Mar 13 04:48:20 2024,0.000000,433041408,4416989193780068353
Wed Mar 13 04:48:21 2024,0.000000,433041408,4416989193780068353
Wed Mar 13 04:48:22 2024,0.000000,433041408,4416989193780068353
Wed Mar 13 04:48:23 2024,1.515152,433074176,4416989193780068353
Wed Mar 13 04:48:24 2024,1.253133,433008640,4416989193780068353
Wed Mar 13 04:48:25 2024,0.503778,433172480,4416989193780068353
Wed Mar 13 04:48:26 2024,0.753769,433008640,4416989193780068353
Wed Mar 13 04:48:27 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:28 2024,0.506329,433074176,4416989193780068353
Wed Mar 13 04:48:29 2024,1.007557,433074176,4416989193780068353
Wed Mar 13 04:48:30 2024,0.252525,433074176,4416989193780068353
Wed Mar 13 04:48:31 2024,0.503778,433074176,4416989193780068353
Wed Mar 13 04:48:32 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:33 2024,1.005025,433074176,4416989193780068353
Wed Mar 13 04:48:34 2024,1.754386,433074176,4416989193780068353
Wed Mar 13 04:48:35 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:36 2024,0.755668,433041408,4416989193780068353
Wed Mar 13 04:48:37 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:38 2024,1.256281,433074176,4416989193780068353
Wed Mar 13 04:48:39 2024,1.000000,433074176,4416989193780068353
Wed Mar 13 04:48:40 2024,1.002506,433074176,4416989193780068353
Wed Mar 13 04:48:41 2024,0.753769,433074176,4416989193780068353
Wed Mar 13 04:48:42 2024,0.753769,433074176,4416989193780068353
Wed Mar 13 04:48:43 2024,0.252525,433074176,4416989193780068353
Wed Mar 13 04:48:44 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:45 2024,1.253133,433074176,4416989193780068353
Wed Mar 13 04:48:46 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:47 2024,1.256281,433074176,4416989193780068353
Wed Mar 13 04:48:48 2024,0.755668,433074176,4416989193780068353
Wed Mar 13 04:48:49 2024,2.005013,433074176,4416989193780068353
Wed Mar 13 04:48:50 2024,0.757576,433074176,4416989193780068353
Wed Mar 13 04:48:51 2024,0.503778,433074176,4416989193780068353
Wed Mar 13 04:48:52 2024,1.007557,433074176,4416989193780068353
Wed Mar 13 04:48:53 2024,1.002506,433074176,4416989193780068353
Wed Mar 13 04:48:54 2024,1.005025,433074176,4416989193780068353
