Time,CPU used, RAM used, VRAM used
Wed Mar 13 02:55:29 2024,nan,437628928,4416989193780068353
Wed Mar 13 02:55:30 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:31 2024,0.250000,437628928,4416989193780068353
Wed Mar 13 02:55:32 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:33 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:34 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:35 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:36 2024,0.501253,437628928,4416989193780068353
Wed Mar 13 02:55:37 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:38 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:39 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:40 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:41 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:42 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:43 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:44 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:45 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:46 2024,0.250000,437628928,4416989193780068353
Wed Mar 13 02:55:47 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:48 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:49 2024,0.000000,437628928,4416989193780068353
Wed Mar 13 02:55:50 2024,1.259446,437628928,4416989193780068353
Wed Mar 13 02:55:51 2024,2.035623,437661696,4416989193780068353
Wed Mar 13 02:55:52 2024,2.551020,437645312,4416989193780068353
Wed Mar 13 02:55:53 2024,2.278481,437645312,4416989193780068353
Wed Mar 13 02:55:54 2024,2.777778,437678080,4416989193780068353
Wed Mar 13 02:55:55 2024,2.030457,437678080,4416989193780068353
Wed Mar 13 02:55:56 2024,2.525253,437678080,4416989193780068353
Wed Mar 13 02:55:57 2024,2.278481,437678080,4416989193780068353
Wed Mar 13 02:55:58 2024,2.267003,437645312,4416989193780068353
Wed Mar 13 02:55:59 2024,1.781170,437678080,4416989193780068353
Wed Mar 13 02:56:00 2024,2.278481,437678080,4416989193780068353
Wed Mar 13 02:56:01 2024,2.531646,437678080,4416989193780068353
Wed Mar 13 02:56:02 2024,2.025316,437678080,4416989193780068353
Wed Mar 13 02:56:03 2024,2.030457,437678080,4416989193780068353
Wed Mar 13 02:56:04 2024,1.522843,437678080,4416989193780068353
Wed Mar 13 02:56:05 2024,2.030457,437678080,4416989193780068353
Wed Mar 13 02:56:06 2024,2.030457,437645312,4416989193780068353
Wed Mar 13 02:56:07 2024,1.776650,437710848,4416989193780068353
Wed Mar 13 02:56:08 2024,2.272727,437710848,4416989193780068353
Wed Mar 13 02:56:09 2024,1.530612,437710848,4416989193780068353
Wed Mar 13 02:56:10 2024,2.525253,437645312,4416989193780068353
Wed Mar 13 02:56:11 2024,2.278481,437719040,4416989193780068353
Wed Mar 13 02:56:12 2024,2.030457,437719040,4416989193780068353
Wed Mar 13 02:56:13 2024,2.035623,437686272,4416989193780068353
Wed Mar 13 02:56:14 2024,2.025316,437719040,4416989193780068353
Wed Mar 13 02:56:15 2024,1.781170,437719040,4416989193780068353
Wed Mar 13 02:56:16 2024,1.526718,437719040,4416989193780068353
Wed Mar 13 02:56:17 2024,1.772152,437686272,4416989193780068353
Wed Mar 13 02:56:18 2024,2.525253,437751808,4416989193780068353
Wed Mar 13 02:56:19 2024,3.266332,437653504,4416989193780068353
Wed Mar 13 02:56:20 2024,1.272265,437719040,4416989193780068353
Wed Mar 13 02:56:21 2024,1.534527,437719040,4416989193780068353
Wed Mar 13 02:56:22 2024,2.295918,437686272,4416989193780068353
Wed Mar 13 02:56:23 2024,2.784810,437719040,4416989193780068353
Wed Mar 13 02:56:24 2024,1.776650,437719040,4416989193780068353
Wed Mar 13 02:56:25 2024,2.030457,437686272,4416989193780068353
Wed Mar 13 02:56:26 2024,2.531646,437686272,4416989193780068353
Wed Mar 13 02:56:27 2024,1.526718,437719040,4416989193780068353
Wed Mar 13 02:56:28 2024,2.025316,437719040,4416989193780068353
Wed Mar 13 02:56:29 2024,2.035623,437719040,4416989193780068353
Wed Mar 13 02:56:30 2024,2.278481,437719040,4416989193780068353
Wed Mar 13 02:56:31 2024,2.525253,437719040,4416989193780068353
Wed Mar 13 02:56:32 2024,2.030457,437751808,4416989193780068353
Wed Mar 13 02:56:33 2024,2.777778,437751808,4416989193780068353
Wed Mar 13 02:56:34 2024,1.781170,437719040,4416989193780068353
Wed Mar 13 02:56:35 2024,1.269036,437719040,4416989193780068353
Wed Mar 13 02:56:36 2024,2.272727,437751808,4416989193780068353
Wed Mar 13 02:56:37 2024,1.534527,437751808,4416989193780068353
Wed Mar 13 02:56:38 2024,1.772152,437751808,4416989193780068353
Wed Mar 13 02:56:39 2024,2.272727,437817344,4416989193780068353
Wed Mar 13 02:56:40 2024,1.007557,437686272,4416989193780068353
