epoch,shortterm,midterm,longterm
1709553538.381,0.385742,0.119141,0.041016
1709553539.381,0.354492,0.116699,0.040527
1709553540.381,0.354492,0.116699,0.040527
1709553541.382,0.354492,0.116699,0.040527
1709553542.381,0.354492,0.116699,0.040527
1709553543.381,0.354492,0.116699,0.040527
1709553544.382,0.325684,0.114746,0.040039
1709553545.382,0.325684,0.114746,0.040039
1709553546.381,0.325684,0.114746,0.040039
1709553547.381,0.325684,0.114746,0.040039
1709553548.381,0.325684,0.114746,0.040039
1709553549.381,0.299316,0.112793,0.039551
1709553550.381,0.299316,0.112793,0.039551
1709553551.381,0.299316,0.112793,0.039551
1709553552.382,0.299316,0.112793,0.039551
1709553553.381,0.299316,0.112793,0.039551
1709553554.381,0.274902,0.110840,0.039062
1709553555.381,0.274902,0.110840,0.039062
1709553556.381,0.274902,0.110840,0.039062
1709553557.381,0.274902,0.110840,0.039062
1709553558.382,0.274902,0.110840,0.039062
1709553559.381,0.252441,0.108887,0.038574
1709553560.381,0.252441,0.108887,0.038574
1709553561.382,0.252441,0.108887,0.038574
1709553562.381,0.252441,0.108887,0.038574
1709553563.381,0.252441,0.108887,0.038574
1709553564.381,0.231934,0.106934,0.038086
1709553565.381,0.231934,0.106934,0.038086
1709553566.382,0.231934,0.106934,0.038086
1709553567.381,0.231934,0.106934,0.038086
1709553568.381,0.231934,0.106934,0.038086
1709553569.381,0.212891,0.104980,0.037598
1709553570.381,0.212891,0.104980,0.037598
1709553571.381,0.212891,0.104980,0.037598
1709553572.381,0.212891,0.104980,0.037598
1709553573.381,0.212891,0.104980,0.037598
1709553574.381,0.195801,0.103027,0.037109
1709553575.382,0.195801,0.103027,0.037109
1709553576.381,0.195801,0.103027,0.037109
1709553577.381,0.195801,0.103027,0.037109
1709553578.381,0.195801,0.103027,0.037109
1709553579.381,0.179688,0.101074,0.036621
1709553580.381,0.179688,0.101074,0.036621
1709553581.382,0.179688,0.101074,0.036621
1709553582.382,0.179688,0.101074,0.036621
1709553583.381,0.179688,0.101074,0.036621
1709553584.382,0.165039,0.099121,0.036133
1709553585.382,0.165039,0.099121,0.036133
1709553586.382,0.165039,0.099121,0.036133
1709553587.382,0.165039,0.099121,0.036133
1709553588.381,0.165039,0.099121,0.036133
1709553589.381,0.151367,0.097168,0.035645
1709553590.381,0.151367,0.097168,0.035645
1709553591.381,0.151367,0.097168,0.035645
1709553592.381,0.151367,0.097168,0.035645
1709553593.381,0.151367,0.097168,0.035645
1709553594.381,0.139160,0.095215,0.035156
1709553595.381,0.139160,0.095215,0.035156
1709553596.381,0.139160,0.095215,0.035156
1709553597.381,0.139160,0.095215,0.035156
1709553598.381,0.139160,0.095215,0.035156
1709553599.382,0.127930,0.093262,0.034668
1709553600.381,0.127930,0.093262,0.034668
1709553601.382,0.127930,0.093262,0.034668
1709553602.382,0.127930,0.093262,0.034668
1709553603.382,0.127930,0.093262,0.034668
1709553604.381,0.117676,0.091309,0.034180
1709553605.381,0.117676,0.091309,0.034180
1709553606.383,0.117676,0.091309,0.034180
1709553607.381,0.117676,0.091309,0.034180
1709553608.381,0.117676,0.091309,0.034180
1709553609.381,0.107910,0.089355,0.033691
1709553610.381,0.107910,0.089355,0.033691
1709553611.382,0.107910,0.089355,0.033691
1709553612.381,0.107910,0.089355,0.033691
1709553613.382,0.107910,0.089355,0.033691
1709553614.383,0.099121,0.087402,0.033203
1709553615.381,0.099121,0.087402,0.033203
1709553616.381,0.099121,0.087402,0.033203
1709553617.381,0.099121,0.087402,0.033203
1709553618.381,0.099121,0.087402,0.033203
1709553619.383,0.090820,0.085938,0.032715
1709553620.381,0.090820,0.085938,0.032715
1709553621.381,0.090820,0.085938,0.032715
1709553622.381,0.090820,0.085938,0.032715
1709553623.381,0.090820,0.085938,0.032715
1709553624.381,0.083496,0.084473,0.032227
1709553625.381,0.083496,0.084473,0.032227
1709553626.382,0.083496,0.084473,0.032227
1709553627.381,0.083496,0.084473,0.032227
1709553628.381,0.083496,0.084473,0.032227
1709553629.382,0.076660,0.083008,0.031738
1709553630.382,0.076660,0.083008,0.031738
1709553631.383,0.076660,0.083008,0.031738
1709553632.382,0.076660,0.083008,0.031738
1709553633.381,0.076660,0.083008,0.031738
1709553634.381,0.070312,0.081543,0.031250
1709553635.381,0.070312,0.081543,0.031250
1709553636.381,0.070312,0.081543,0.031250
1709553637.381,0.070312,0.081543,0.031250
1709553638.381,0.070312,0.081543,0.031250
1709553639.381,0.064453,0.080078,0.030762
1709553640.381,0.064453,0.080078,0.030762
1709553641.382,0.064453,0.080078,0.030762
1709553642.382,0.064453,0.080078,0.030762
1709553643.381,0.064453,0.080078,0.030762
1709553644.382,0.059082,0.078613,0.030273
1709553645.381,0.059082,0.078613,0.030273
1709553646.381,0.059082,0.078613,0.030273
1709553647.381,0.059082,0.078613,0.030273
1709553648.382,0.059082,0.078613,0.030273
1709553649.381,0.059082,0.078613,0.030273
1709553650.381,0.054199,0.077148,0.029785
1709553651.381,0.054199,0.077148,0.029785
1709553652.381,0.054199,0.077148,0.029785
1709553653.381,0.054199,0.077148,0.029785
1709553654.381,0.054199,0.077148,0.029785
1709553655.381,0.049805,0.075684,0.029297
1709553656.381,0.049805,0.075684,0.029297
1709553657.381,0.049805,0.075684,0.029297
1709553658.381,0.049805,0.075684,0.029297
1709553659.381,0.049805,0.075684,0.029297
1709553660.382,0.045410,0.074219,0.028809
1709553661.381,0.045410,0.074219,0.028809
1709553662.382,0.045410,0.074219,0.028809
1709553663.381,0.045410,0.074219,0.028809
