PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,83571.962577,8.357196,
1,530,530,0,0.000000,0.000000,3506.107805,6.615298
2,406,406,0,0.000000,0.000000,2751.437255,6.776939
3,414,414,0,0.000000,0.000000,2756.072237,6.657179
4,358,358,0,0.000000,0.000000,2410.072333,6.732046
5,292,292,0,0.000000,0.000000,2035.161620,6.969732
6,273,273,0,0.000000,0.000000,1975.588986,7.236590
7,247,247,0,0.000000,0.000000,1835.428944,7.430886
8,233,233,0,0.000000,0.000000,1711.732856,7.346493
9,243,243,0,0.000000,0.000000,1748.722824,7.196390
10,208,208,0,0.000000,0.000000,1489.424512,7.160695
11,181,181,0,0.000000,0.000000,1370.102726,7.569628
12,211,211,0,0.000000,0.000000,1549.360517,7.342941
13,190,190,0,0.000000,0.000000,1414.022425,7.442223
14,163,163,0,0.000000,0.000000,1234.376110,7.572860
15,180,180,0,0.000000,0.000000,1365.563673,7.586465
16,146,146,0,0.000000,0.000000,1187.834777,8.135855
17,133,133,0,0.000000,0.000000,1068.982654,8.037464
18,147,147,0,0.000000,0.000000,1184.109522,8.055167
19,132,132,0,0.000000,0.000000,1039.788066,7.877182
20,137,137,0,0.000000,0.000000,1044.949235,7.627367
21,124,124,0,0.000000,0.000000,1059.484263,8.544228
22,94,94,0,0.000000,0.000000,841.229589,8.949251
23,125,125,0,0.000000,0.000000,1022.382755,8.179062
24,117,117,0,0.000000,0.000000,960.706301,8.211165
25,119,119,0,0.000000,0.000000,980.732729,8.241452
26,99,99,0,0.000000,0.000000,823.274298,8.315902
27,108,108,0,0.000000,0.000000,906.983884,8.397999
28,127,127,0,0.000000,0.000000,1064.254224,8.379955
29,106,106,0,0.000000,0.000000,907.041276,8.556993
30,97,97,0,0.000000,0.000000,837.702337,8.636107
31,89,89,0,0.000000,0.000000,815.809034,9.166394
32,92,92,0,0.000000,0.000000,819.641060,8.909142
33,85,85,0,0.000000,0.000000,727.063253,8.553685
34,97,97,0,0.000000,0.000000,813.835877,8.390061
35,88,88,0,0.000000,0.000000,759.129690,8.626474
36,93,93,0,0.000000,0.000000,877.404918,9.434461
37,82,82,0,0.000000,0.000000,761.659138,9.288526
38,79,79,0,0.000000,0.000000,763.026893,9.658568
39,77,77,0,0.000000,0.000000,704.592802,9.150556
40,78,78,0,0.000000,0.000000,729.314498,9.350186
41,84,84,0,0.000000,0.000000,760.104174,9.048859
42,60,60,0,0.000000,0.000000,545.957804,9.099297
43,67,67,0,0.000000,0.000000,650.172878,9.704073
44,66,66,0,0.000000,0.000000,646.811667,9.800177
45,65,65,0,0.000000,0.000000,610.186563,9.387486
46,66,66,0,0.000000,0.000000,628.486608,9.522524
47,64,64,0,0.000000,0.000000,592.374122,9.255846
48,84,84,0,0.000000,0.000000,718.009942,8.547737
49,75,75,0,0.000000,0.000000,717.346948,9.564626
50,71,71,0,0.000000,0.000000,664.424239,9.358088
51,67,67,0,0.000000,0.000000,612.625380,9.143662
52,65,65,0,0.000000,0.000000,617.240499,9.496008
53,49,49,0,0.000000,0.000000,444.051056,9.062266
54,68,68,0,0.000000,0.000000,668.708159,9.833944
55,63,63,0,0.000000,0.000000,584.996248,9.285655
56,64,64,0,0.000000,0.000000,628.539737,9.820933
57,64,64,0,0.000000,0.000000,604.952036,9.452376
58,52,52,0,0.000000,0.000000,546.092222,10.501773
59,66,66,0,0.000000,0.000000,615.595351,9.327202
60,51,51,0,0.000000,0.000000,538.618453,10.561146
61,58,58,0,0.000000,0.000000,582.335043,10.040259
62,68,68,0,0.000000,0.000000,667.885991,9.821853
63,57,57,0,0.000000,0.000000,561.317869,9.847682
64,60,60,0,0.000000,0.000000,625.331541,10.422192
65,61,61,0,0.000000,0.000000,556.326677,9.120109
66,57,57,0,0.000000,0.000000,603.615819,10.589751
67,46,46,0,0.000000,0.000000,466.741290,10.146550
68,50,50,0,0.000000,0.000000,485.736385,9.714728
69,50,50,0,0.000000,0.000000,470.457266,9.409145
70,57,57,0,0.000000,0.000000,562.832316,9.874251
71,45,45,0,0.000000,0.000000,476.021066,10.578246
72,60,60,0,0.000000,0.000000,536.427988,8.940466
73,46,46,0,0.000000,0.000000,477.016339,10.369920
74,42,42,0,0.000000,0.000000,442.194020,10.528429
75,46,46,0,0.000000,0.000000,467.122414,10.154835
76,52,52,0,0.000000,0.000000,509.772516,9.803318
77,52,52,0,0.000000,0.000000,523.194170,10.061426
78,45,45,0,0.000000,0.000000,500.833658,11.129637
79,52,52,0,0.000000,0.000000,547.528821,10.529400
80,48,48,0,0.000000,0.000000,519.166861,10.815976
81,45,45,0,0.000000,0.000000,470.096088,10.446580
82,36,36,0,0.000000,0.000000,392.480529,10.902237
83,35,35,0,0.000000,0.000000,380.444288,10.869837
84,38,38,0,0.000000,0.000000,406.344639,10.693280
85,51,51,0,0.000000,0.000000,491.066242,9.628750
86,40,40,0,0.000000,0.000000,415.348202,10.383705
87,51,51,0,0.000000,0.000000,508.113775,9.963015
88,38,38,0,0.000000,0.000000,436.789187,11.494452
89,43,43,0,0.000000,0.000000,445.326239,10.356424
90,38,38,0,0.000000,0.000000,401.587562,10.568094
91,48,48,0,0.000000,0.000000,502.863725,10.476328
92,34,34,0,0.000000,0.000000,370.100855,10.885319
93,53,53,0,0.000000,0.000000,493.217039,9.305982
94,42,42,0,0.000000,0.000000,468.781570,11.161466
95,43,43,0,0.000000,0.000000,460.409374,10.707195
96,43,43,0,0.000000,0.000000,468.603044,10.897745
97,27,27,0,0.000000,0.000000,306.465338,11.350568
98,42,42,0,0.000000,0.000000,419.495900,9.987998
99,46,46,0,0.000000,0.000000,468.086563,10.175795
100,44,44,0,0.000000,0.000000,435.082386,9.888236
