epoch,value
1709553602.626,0.000000
1709553603.625,0.000000
1709553604.626,0.000000
1709553605.626,0.000000
1709553606.626,0.000000
1709553607.626,0.000000
1709553608.626,0.000000
1709553609.626,0.000000
1709553610.626,0.000000
1709553611.626,0.000000
1709553612.626,0.000000
1709553613.626,0.000000
1709553614.626,0.000000
1709553615.626,0.000000
1709553616.626,0.000000
1709553617.626,0.000000
1709553618.626,0.000000
1709553619.626,0.000000
1709553620.626,0.000000
1709553621.626,0.000000
1709553622.626,0.000000
1709553623.626,0.000000
1709553624.626,0.000000
1709553625.626,0.000000
1709553626.626,0.000000
1709553627.626,0.000000
1709553628.626,0.000000
1709553629.626,0.000000
1709553630.626,0.000000
1709553631.626,0.000000
1709553632.626,0.000000
1709553633.626,0.000000
1709553634.626,0.000000
1709553635.626,0.000000
1709553636.626,0.000000
1709553637.626,0.000000
1709553638.626,0.000000
1709553639.626,0.000000
1709553640.626,0.000000
1709553641.626,0.000000
1709553642.626,0.000000
1709553643.626,0.000000
1709553644.626,0.000000
1709553645.626,0.000000
1709553646.626,0.000000
1709553647.626,0.000000
1709553648.626,0.000000
1709553649.626,0.000000
1709553650.626,0.000000
1709553651.626,0.000000
1709553652.626,0.000000
1709553653.626,0.000000
1709553654.626,0.000000
1709553655.626,0.000000
1709553656.626,0.000000
1709553657.626,0.000000
1709553658.626,0.000000
1709553659.626,0.000000
1709553660.626,0.000000
1709553661.626,0.000000
1709553662.626,0.000000
1709553663.626,0.000000
1709553664.626,0.000000
1709553665.626,0.000000
1709553666.626,0.000000
1709553667.626,0.000000
1709553668.626,0.000000
1709553669.626,0.000000
1709553670.626,0.000000
1709553671.626,0.000000
1709553672.626,0.000000
1709553673.626,0.000000
1709553674.626,0.000000
1709553675.626,0.000000
1709553676.626,0.000000
1709553677.626,0.000000
1709553678.626,0.000000
1709553679.626,0.000000
1709553680.626,0.000000
1709553681.626,0.000000
1709553682.626,0.000000
1709553683.626,0.000000
1709553684.626,0.000000
1709553685.626,0.000000
1709553686.626,0.000000
1709553687.626,0.000000
1709553688.626,0.000000
1709553689.626,0.000000
1709553690.626,0.000000
1709553691.626,0.000000
1709553692.626,0.000000
1709553693.626,0.000000
1709553694.626,0.000000
1709553695.626,0.000000
1709553696.626,0.000000
1709553697.626,0.000000
1709553698.626,0.000000
1709553699.626,0.000000
1709553700.626,0.000000
1709553701.626,0.000000
1709553702.626,0.000000
1709553703.626,0.000000
1709553704.626,0.000000
1709553705.626,0.000000
1709553706.626,0.000000
1709553707.626,0.000000
1709553708.626,0.000000
1709553709.626,0.000000
1709553710.626,0.000000
1709553711.626,0.000000
1709553712.626,0.000000
1709553713.626,0.000000
1709553714.626,0.000000
1709553715.626,0.000000
1709553716.626,0.000000
1709553717.626,0.000000
1709553718.626,0.000000
1709553719.626,0.000000
1709553720.626,0.000000
1709553721.626,0.000000
1709553722.626,0.000000
1709553723.626,0.000000
1709553724.626,0.000000
1709553725.626,0.000000
1709553726.626,0.000000
1709553727.626,0.000000
1709553728.626,0.000000
