epoch,value
1709537861.001,89.898990
1709537862.001,96.969697
1709537863.001,91.262136
1709537864.001,94.059406
1709537865.001,98.989899
1709537866.003,96.000000
1709537867.001,95.959596
1709537868.001,89.000000
1709537869.002,89.898990
1709537870.001,89.215686
1709537871.001,99.000000
1709537872.001,99.000000
1709537873.001,99.000000
1709537874.001,99.000000
1709537875.001,99.000000
1709537876.001,100.000000
1709537877.001,98.019802
1709537878.001,99.000000
1709537879.001,100.000000
1709537880.001,99.000000
1709537881.001,99.000000
1709537882.001,99.000000
1709537883.001,98.019802
1709537884.001,100.000000
1709537885.001,99.000000
1709537886.001,100.000000
1709537887.001,99.000000
1709537888.001,99.000000
1709537889.001,99.000000
1709537890.001,100.000000
1709537891.001,99.000000
1709537892.001,99.000000
1709537893.001,99.000000
1709537894.001,99.000000
1709537895.001,100.000000
1709537896.001,98.019802
1709537897.001,100.000000
1709537898.001,99.000000
1709537899.001,99.000000
1709537900.001,99.000000
1709537901.001,100.000000
1709537902.001,99.000000
1709537903.001,99.009901
1709537904.001,100.000000
1709537905.001,99.000000
1709537906.001,99.000000
1709537907.001,99.000000
1709537908.001,99.000000
1709537909.001,99.000000
1709537910.001,99.000000
1709537911.001,99.000000
1709537912.001,99.009901
1709537913.001,99.000000
1709537914.001,99.000000
1709537915.001,99.000000
1709537916.001,100.000000
1709537917.001,99.000000
1709537918.001,99.009901
1709537919.001,99.000000
1709537920.001,99.000000
1709537921.001,99.000000
1709537922.001,100.000000
1709537923.001,99.000000
1709537924.001,100.000000
1709537925.001,98.019802
1709537926.001,99.000000
1709537927.001,99.000000
1709537928.001,99.000000
1709537929.001,100.000000
1709537930.001,99.000000
1709537931.001,99.009901
1709537932.001,99.000000
1709537933.001,99.000000
1709537934.001,99.000000
1709537935.001,100.000000
1709537936.001,97.058824
1709537937.001,100.000000
1709537938.001,99.000000
1709537939.001,99.000000
1709537940.001,100.000000
1709537941.001,98.019802
1709537942.001,100.000000
1709537943.001,99.000000
1709537944.001,99.000000
1709537945.001,99.000000
1709537946.001,99.009901
1709537947.001,99.000000
1709537948.001,99.000000
1709537949.001,99.000000
1709537950.001,100.000000
1709537951.001,99.000000
1709537952.001,100.000000
1709537953.001,99.000000
1709537954.001,98.019802
1709537955.001,100.000000
1709537956.001,99.000000
1709537957.001,99.000000
1709537958.001,99.000000
1709537959.001,99.000000
1709537960.001,99.009901
1709537961.001,99.000000
1709537962.001,100.000000
1709537963.001,98.019802
1709537964.001,100.000000
1709537965.001,99.000000
1709537966.001,98.019802
1709537967.001,100.000000
1709537968.001,99.000000
1709537969.001,99.009901
1709537970.001,100.000000
1709537971.001,98.019802
1709537972.001,99.000000
1709537973.001,99.000000
1709537974.001,100.000000
1709537975.001,98.019802
1709537976.001,99.000000
1709537977.001,99.009901
1709537978.001,100.000000
1709537979.001,100.000000
1709537980.001,98.019802
1709537981.001,99.000000
1709537982.001,100.000000
1709537983.001,98.019802
1709537984.001,100.000000
1709537985.001,99.000000
1709537986.001,99.000000
1709537987.001,99.000000
1709537988.001,99.000000
1709537989.001,100.000000
1709537990.001,98.039216
1709537991.001,99.000000
1709537992.001,100.000000
1709537993.001,99.000000
1709537994.001,98.019802
1709537995.001,100.000000
1709537996.001,99.009901
1709537997.001,99.000000
1709537998.001,99.000000
1709537999.001,100.000000
1709538000.001,98.019802
1709538001.001,99.009901
1709538002.001,100.000000
1709538003.001,99.000000
1709538004.001,100.000000
1709538005.001,99.009901
1709538006.001,99.000000
1709538007.001,99.000000
1709538008.001,99.000000
1709538009.001,95.959596
1709538010.001,96.938776
1709538011.001,93.814433
1709538012.001,90.721649
1709538013.001,96.938776
1709538014.001,93.000000
1709538015.001,89.108911
1709538016.001,95.000000
1709538017.001,95.000000
1709538018.001,93.877551
1709538019.001,91.089109
1709538020.001,94.117647
1709538021.001,94.059406
1709538022.001,83.653846
