PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,108548.569786,10.854857,
1,548,548,0,0.000000,0.000000,4140.356962,7.555396
2,426,426,0,0.000000,0.000000,3441.272061,8.078103
3,384,384,0,0.000000,0.000000,3343.964593,8.708241
4,335,335,0,0.000000,0.000000,2835.707650,8.464799
5,307,307,0,0.000000,0.000000,2693.241342,8.772773
6,276,276,0,0.000000,0.000000,2568.532135,9.306276
7,242,242,0,0.000000,0.000000,2249.626657,9.295978
8,208,208,0,0.000000,0.000000,2031.462779,9.766648
9,228,228,0,0.000000,0.000000,2276.176478,9.983230
10,217,217,0,0.000000,0.000000,2089.285612,9.628044
11,186,186,0,0.000000,0.000000,1973.172839,10.608456
12,188,188,0,0.000000,0.000000,1903.440948,10.124686
13,162,162,0,0.000000,0.000000,1727.536274,10.663804
14,197,197,0,0.000000,0.000000,2050.216408,10.407190
15,160,160,0,0.000000,0.000000,1675.818220,10.473864
16,173,173,0,0.000000,0.000000,1850.726557,10.697841
17,153,153,0,0.000000,0.000000,1604.516012,10.487033
18,138,138,0,0.000000,0.000000,1469.462193,10.648277
19,136,136,0,0.000000,0.000000,1495.593731,10.997013
20,139,139,0,0.000000,0.000000,1562.058026,11.237828
21,128,128,0,0.000000,0.000000,1484.432474,11.597129
22,119,119,0,0.000000,0.000000,1378.329586,11.582602
23,136,136,0,0.000000,0.000000,1479.220488,10.876621
24,95,95,0,0.000000,0.000000,1033.637971,10.880400
25,122,122,0,0.000000,0.000000,1412.895862,11.581114
26,96,96,0,0.000000,0.000000,1154.749001,12.028635
27,102,102,0,0.000000,0.000000,1180.490267,11.573434
28,96,96,0,0.000000,0.000000,1210.878211,12.613315
29,98,98,0,0.000000,0.000000,1145.082388,11.684514
30,117,117,0,0.000000,0.000000,1394.443017,11.918316
31,100,100,0,0.000000,0.000000,1062.189791,10.621898
32,92,92,0,0.000000,0.000000,1004.641728,10.920019
33,98,98,0,0.000000,0.000000,1135.381816,11.585529
34,70,70,0,0.000000,0.000000,814.865090,11.640930
35,76,76,0,0.000000,0.000000,886.378924,11.662881
36,80,80,0,0.000000,0.000000,1011.437184,12.642965
37,90,90,0,0.000000,0.000000,1043.466860,11.594076
38,90,90,0,0.000000,0.000000,1092.093170,12.134369
39,83,83,0,0.000000,0.000000,956.754758,11.527166
40,79,79,0,0.000000,0.000000,944.022318,11.949650
41,83,83,0,0.000000,0.000000,998.972224,12.035810
42,77,77,0,0.000000,0.000000,998.990387,12.973901
43,76,76,0,0.000000,0.000000,892.520492,11.743691
44,76,76,0,0.000000,0.000000,896.231168,11.792515
45,60,60,0,0.000000,0.000000,747.216303,12.453605
46,75,75,0,0.000000,0.000000,919.328812,12.257717
47,60,60,0,0.000000,0.000000,748.666583,12.477776
48,67,67,0,0.000000,0.000000,803.965139,11.999480
49,80,80,0,0.000000,0.000000,978.493870,12.231173
50,71,71,0,0.000000,0.000000,788.339100,11.103368
51,64,64,0,0.000000,0.000000,841.786650,13.152916
