PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,9998,0,0.020000,0.000000,83755.923498,8.377268,
1,543,543,0,0.000000,0.000000,3758.181675,6.921145
2,462,462,0,0.000000,0.000000,3245.884581,7.025724
3,384,384,0,0.000000,0.000000,2665.380603,6.941095
4,336,336,0,0.000000,0.000000,2485.420964,7.397086
5,320,320,0,0.000000,0.000000,2370.942960,7.409197
6,259,259,0,0.000000,0.000000,1941.509318,7.496175
7,246,245,0,0.406504,0.000000,1770.955243,7.228389
8,241,241,0,0.000000,0.000000,1710.856429,7.098989
9,230,230,0,0.000000,0.000000,1599.503900,6.954365
10,223,223,0,0.000000,0.000000,1641.030775,7.358882
11,191,191,0,0.000000,0.000000,1499.020105,7.848273
12,166,166,0,0.000000,0.000000,1327.933004,7.999596
13,184,184,0,0.000000,0.000000,1343.390410,7.301035
14,160,160,0,0.000000,0.000000,1209.909168,7.561932
15,154,154,0,0.000000,0.000000,1235.428705,8.022264
16,154,154,0,0.000000,0.000000,1188.541340,7.717801
17,143,143,0,0.000000,0.000000,1165.675132,8.151574
18,129,129,0,0.000000,0.000000,1005.799085,7.796892
19,127,127,0,0.000000,0.000000,1023.153219,8.056325
20,123,123,0,0.000000,0.000000,988.693027,8.038155
21,120,120,0,0.000000,0.000000,970.212514,8.085104
22,122,122,0,0.000000,0.000000,1025.884726,8.408891
23,121,120,0,0.826446,0.000000,996.541908,8.304516
24,119,119,0,0.000000,0.000000,1001.582186,8.416657
25,112,112,0,0.000000,0.000000,959.542098,8.567340
26,109,109,0,0.000000,0.000000,925.986555,8.495289
27,97,97,0,0.000000,0.000000,838.439252,8.643704
28,106,106,0,0.000000,0.000000,880.109785,8.302923
29,118,118,0,0.000000,0.000000,1003.608042,8.505153
30,115,115,0,0.000000,0.000000,947.499580,8.239127
31,100,100,0,0.000000,0.000000,879.216024,8.792160
32,99,99,0,0.000000,0.000000,796.566457,8.046126
33,72,72,0,0.000000,0.000000,586.586461,8.147034
