PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,9999,0,0.010000,0.000000,83223.747365,8.323207,
1,498,498,0,0.000000,0.000000,3405.444690,6.838242
2,446,446,0,0.000000,0.000000,3117.312933,6.989491
3,357,357,0,0.000000,0.000000,2432.242354,6.813004
4,328,328,0,0.000000,0.000000,2303.124209,7.021720
5,325,325,0,0.000000,0.000000,2390.777026,7.356237
6,298,298,0,0.000000,0.000000,2068.930799,6.942721
7,252,252,0,0.000000,0.000000,1877.638568,7.450947
8,215,215,0,0.000000,0.000000,1648.702501,7.668384
9,230,230,0,0.000000,0.000000,1736.373083,7.549448
10,201,201,0,0.000000,0.000000,1519.896557,7.561674
11,192,192,0,0.000000,0.000000,1430.338118,7.449678
12,185,185,0,0.000000,0.000000,1431.646530,7.738630
13,172,172,0,0.000000,0.000000,1289.019332,7.494298
14,157,157,0,0.000000,0.000000,1233.692407,7.857913
15,188,188,0,0.000000,0.000000,1397.122202,7.431501
16,167,167,0,0.000000,0.000000,1251.664365,7.494996
17,147,147,0,0.000000,0.000000,1232.789233,8.386321
18,132,132,0,0.000000,0.000000,1067.562102,8.087592
19,131,131,0,0.000000,0.000000,1033.851333,7.891995
20,138,138,0,0.000000,0.000000,1090.520216,7.902320
21,121,121,0,0.000000,0.000000,1001.285100,8.275083
22,150,150,0,0.000000,0.000000,1133.692603,7.557951
23,125,125,0,0.000000,0.000000,1010.718114,8.085745
24,109,109,0,0.000000,0.000000,881.891558,8.090748
25,107,107,0,0.000000,0.000000,934.168711,8.730549
26,133,133,0,0.000000,0.000000,1033.698759,7.772171
27,104,104,0,0.000000,0.000000,881.355299,8.474570
28,102,102,0,0.000000,0.000000,867.355401,8.503484
29,87,87,0,0.000000,0.000000,805.432427,9.257844
30,100,100,0,0.000000,0.000000,856.289590,8.562896
31,80,80,0,0.000000,0.000000,712.666248,8.908328
32,94,94,0,0.000000,0.000000,841.158090,8.948490
33,109,109,0,0.000000,0.000000,812.994470,7.458665
34,100,100,0,0.000000,0.000000,865.043351,8.650434
35,92,92,0,0.000000,0.000000,775.150100,8.425545
36,69,69,0,0.000000,0.000000,618.588955,8.965057
37,72,72,0,0.000000,0.000000,660.948461,9.179840
38,76,76,0,0.000000,0.000000,738.690117,9.719607
39,79,79,0,0.000000,0.000000,659.503779,8.348149
40,60,60,0,0.000000,0.000000,593.773875,9.896231
41,92,92,0,0.000000,0.000000,775.045406,8.424407
42,71,71,0,0.000000,0.000000,637.499812,8.978871
43,73,73,0,0.000000,0.000000,689.956023,9.451452
44,76,76,0,0.000000,0.000000,662.775532,8.720731
45,66,66,0,0.000000,0.000000,586.308302,8.883459
46,64,64,0,0.000000,0.000000,578.210568,9.034540
47,71,71,0,0.000000,0.000000,605.655360,8.530357
48,62,62,0,0.000000,0.000000,565.170338,9.115651
49,61,61,0,0.000000,0.000000,591.748535,9.700796
50,84,84,0,0.000000,0.000000,753.285530,8.967685
51,68,68,0,0.000000,0.000000,607.345639,8.931554
52,80,80,0,0.000000,0.000000,677.747187,8.471840
53,64,64,0,0.000000,0.000000,587.998383,9.187475
54,54,54,0,0.000000,0.000000,528.461751,9.786329
55,66,66,0,0.000000,0.000000,600.931268,9.105019
56,53,53,0,0.000000,0.000000,476.644122,8.993285
57,57,57,0,0.000000,0.000000,563.663390,9.888831
58,54,54,0,0.000000,0.000000,539.163892,9.984517
59,58,58,0,0.000000,0.000000,568.297777,9.798238
60,63,63,0,0.000000,0.000000,600.442430,9.530832
61,47,47,0,0.000000,0.000000,480.634619,10.226268
62,62,62,0,0.000000,0.000000,633.058096,10.210614
63,60,60,0,0.000000,0.000000,582.897268,9.714954
64,57,57,0,0.000000,0.000000,528.174905,9.266226
65,55,55,0,0.000000,0.000000,530.552036,9.646401
66,63,63,0,0.000000,0.000000,571.157143,9.065986
67,57,57,0,0.000000,0.000000,569.369460,9.988938
68,52,52,0,0.000000,0.000000,558.278347,10.736122
69,55,54,0,1.818182,0.000000,543.981033,10.073723
70,40,40,0,0.000000,0.000000,429.858539,10.746463
71,57,57,0,0.000000,0.000000,564.654434,9.906218
72,51,51,0,0.000000,0.000000,543.030842,10.647664
73,61,61,0,0.000000,0.000000,529.873791,8.686456
74,45,45,0,0.000000,0.000000,433.752820,9.638952
75,56,56,0,0.000000,0.000000,508.855504,9.086705
76,52,52,0,0.000000,0.000000,517.109875,9.944421
77,41,41,0,0.000000,0.000000,402.140652,9.808309
78,36,36,0,0.000000,0.000000,389.963026,10.832306
79,50,50,0,0.000000,0.000000,528.200806,10.564016
80,39,39,0,0.000000,0.000000,383.802255,9.841083
81,54,54,0,0.000000,0.000000,593.845459,10.997138
82,45,45,0,0.000000,0.000000,423.044376,9.400986
83,51,51,0,0.000000,0.000000,580.114892,11.374802
84,50,50,0,0.000000,0.000000,493.875935,9.877519
85,43,43,0,0.000000,0.000000,428.238019,9.959024
86,53,53,0,0.000000,0.000000,513.460015,9.687925
87,49,49,0,0.000000,0.000000,493.888490,10.079357
