interest,rtt(ms)
/scenario1-2-4/traffic4,33.316269
/scenario1-2-4/traffic7,36.502305
/scenario1-2-4/traffic12,31.331373
/scenario1-2-4/traffic9,27.085520
/scenario1-2-4/traffic19,22.549267
/scenario1-2-4/traffic22,17.616294
/scenario1-2-4/traffic29,13.423851
/scenario1-2-4/traffic3,12.942366
/scenario1-2-4/traffic5,11.617016
/scenario1-2-4/traffic75,13.050893
/scenario1-2-4/traffic80,14.081447
/scenario1-2-4/traffic49,13.154132
/scenario1-2-4/traffic49,7.457596
/scenario1-2-4/traffic1,11.174313
/scenario1-2-4/traffic6,11.394687
/scenario1-2-4/traffic24,11.421924
/scenario1-2-4/traffic15,12.183351
/scenario1-2-4/traffic83,12.096474
/scenario1-2-4/traffic26,15.539591
/scenario1-2-4/traffic81,12.191477
/scenario1-2-4/traffic9,3.915818
/scenario1-2-4/traffic19,4.299446
/scenario1-2-4/traffic69,16.310901
/scenario1-2-4/traffic16,11.348830
/scenario1-2-4/traffic1,9.340590
/scenario1-2-4/traffic17,14.587353
/scenario1-2-4/traffic26,6.126360
/scenario1-2-4/traffic16,6.002520
/scenario1-2-4/traffic55,14.718871
/scenario1-2-4/traffic46,12.597323
/scenario1-2-4/traffic15,4.976204
/scenario1-2-4/traffic41,13.908487
/scenario1-2-4/traffic44,12.863450
/scenario1-2-4/traffic42,30.454159
/scenario1-2-4/traffic12,21.120815
/scenario1-2-4/traffic31,26.570427
/scenario1-2-4/traffic41,22.923309
/scenario1-2-4/traffic6,15.943682
/scenario1-2-4/traffic5,16.191533
/scenario1-2-4/traffic22,11.150562
/scenario1-2-4/traffic91,19.212016
/scenario1-2-4/traffic16,8.453667
/scenario1-2-4/traffic79,12.667082
/scenario1-2-4/traffic15,4.872887
/scenario1-2-4/traffic10,12.256291
/scenario1-2-4/traffic23,12.664815
/scenario1-2-4/traffic3,6.956764
/scenario1-2-4/traffic2,14.174258
/scenario1-2-4/traffic19,6.025007
/scenario1-2-4/traffic70,12.501272
/scenario1-2-4/traffic21,12.781656
/scenario1-2-4/traffic1,5.916445
/scenario1-2-4/traffic32,18.263180
