PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,188252.303653,18.825230,
1,531,531,0,0.000000,0.000000,7171.006870,13.504721
2,397,397,0,0.000000,0.000000,6081.879918,15.319597
3,388,388,0,0.000000,0.000000,5394.063531,13.902226
4,334,334,0,0.000000,0.000000,5320.075080,15.928369
5,320,320,0,0.000000,0.000000,4177.318256,13.054120
6,278,278,0,0.000000,0.000000,3985.760106,14.337267
7,243,243,0,0.000000,0.000000,3577.757134,14.723280
8,221,221,0,0.000000,0.000000,3699.856875,16.741434
9,214,214,0,0.000000,0.000000,3653.333528,17.071652
10,205,205,0,0.000000,0.000000,3670.484391,17.904802
11,206,206,0,0.000000,0.000000,3360.482056,16.313020
12,181,181,0,0.000000,0.000000,3232.623108,17.859796
13,169,169,0,0.000000,0.000000,2836.932538,16.786583
14,166,166,0,0.000000,0.000000,3118.541696,18.786396
15,138,138,0,0.000000,0.000000,2544.326620,18.437149
16,132,132,0,0.000000,0.000000,2496.360994,18.911826
17,168,168,0,0.000000,0.000000,2848.634399,16.956157
18,152,152,0,0.000000,0.000000,2502.867018,16.466230
19,131,131,0,0.000000,0.000000,2333.657366,17.814178
20,146,146,0,0.000000,0.000000,2456.795222,16.827365
21,125,125,0,0.000000,0.000000,2519.971155,20.159769
22,122,122,0,0.000000,0.000000,2249.226754,18.436285
23,131,131,0,0.000000,0.000000,2273.224031,17.352855
24,119,119,0,0.000000,0.000000,2240.436661,18.827199
25,110,110,0,0.000000,0.000000,2243.113236,20.391939
26,100,100,0,0.000000,0.000000,2026.655719,20.266557
27,104,104,0,0.000000,0.000000,2010.569181,19.332396
28,96,96,0,0.000000,0.000000,2012.714868,20.965780
29,93,93,0,0.000000,0.000000,1804.830334,19.406778
30,87,87,0,0.000000,0.000000,1771.702220,20.364393
31,95,95,0,0.000000,0.000000,1898.607630,19.985343
32,97,97,0,0.000000,0.000000,1891.250099,19.497424
33,111,111,0,0.000000,0.000000,2126.281617,19.155690
34,92,92,0,0.000000,0.000000,1850.844410,20.117874
35,92,92,0,0.000000,0.000000,1916.442962,20.830902
36,94,94,0,0.000000,0.000000,1642.970176,17.478406
37,96,96,0,0.000000,0.000000,1960.030678,20.416986
38,86,86,0,0.000000,0.000000,1797.612574,20.902472
39,87,87,0,0.000000,0.000000,1938.781336,22.284843
40,73,73,0,0.000000,0.000000,1761.202848,24.126066
41,76,76,0,0.000000,0.000000,1525.413421,20.071229
42,82,82,0,0.000000,0.000000,1868.875406,22.791163
43,70,70,0,0.000000,0.000000,1656.714731,23.667353
44,61,61,0,0.000000,0.000000,1303.118030,21.362591
45,77,77,0,0.000000,0.000000,1476.877784,19.180231
46,70,70,0,0.000000,0.000000,1602.881545,22.898308
47,59,59,0,0.000000,0.000000,1140.390203,19.328648
48,73,73,0,0.000000,0.000000,1530.782820,20.969628
49,76,76,0,0.000000,0.000000,1846.285162,24.293226
50,68,68,0,0.000000,0.000000,1558.953010,22.925780
51,64,64,0,0.000000,0.000000,1244.794837,19.449919
52,78,78,0,0.000000,0.000000,1849.837643,23.715867
53,50,50,0,0.000000,0.000000,1135.771601,22.715432
54,60,60,0,0.000000,0.000000,1199.917075,19.998618
55,71,71,0,0.000000,0.000000,1668.672452,23.502429
56,63,63,0,0.000000,0.000000,1413.403838,22.434982
57,56,56,0,0.000000,0.000000,1198.723344,21.405774
58,49,49,0,0.000000,0.000000,1056.545792,21.562159
59,61,61,0,0.000000,0.000000,1275.605140,20.911560
60,49,49,0,0.000000,0.000000,1262.038223,25.755882
61,61,61,0,0.000000,0.000000,1431.000495,23.459025
62,48,48,0,0.000000,0.000000,1060.197419,22.087446
63,55,55,0,0.000000,0.000000,1189.020281,21.618551
64,57,57,0,0.000000,0.000000,1220.119624,21.405607
65,65,65,0,0.000000,0.000000,1526.593716,23.486057
66,56,56,0,0.000000,0.000000,1261.089939,22.519463
67,66,66,0,0.000000,0.000000,1229.630896,18.630771
68,65,65,0,0.000000,0.000000,1345.798643,20.704595
69,56,56,0,0.000000,0.000000,1301.876945,23.247803
70,52,52,0,0.000000,0.000000,1301.801797,25.034650
71,57,57,0,0.000000,0.000000,1238.281227,21.724232
72,52,52,0,0.000000,0.000000,1212.111129,23.309829
73,52,52,0,0.000000,0.000000,1121.098665,21.559590
74,51,51,0,0.000000,0.000000,1075.811474,21.094343
75,58,58,0,0.000000,0.000000,1222.847435,21.083576
76,50,50,0,0.000000,0.000000,1193.591241,23.871825
77,53,53,0,0.000000,0.000000,1196.502712,22.575523
78,35,35,0,0.000000,0.000000,853.474162,24.384976
79,39,39,0,0.000000,0.000000,826.427464,21.190448
80,51,51,0,0.000000,0.000000,1070.685962,20.993842
81,46,46,0,0.000000,0.000000,1141.251442,24.809814
82,46,46,0,0.000000,0.000000,1144.445374,24.879247
83,46,46,0,0.000000,0.000000,1011.704992,21.993587
84,40,40,0,0.000000,0.000000,917.930238,22.948256
85,47,47,0,0.000000,0.000000,1318.528085,28.053789
86,38,38,0,0.000000,0.000000,1014.887687,26.707571
87,49,49,0,0.000000,0.000000,1324.454870,27.029691
88,46,46,0,0.000000,0.000000,1080.221178,23.483069
89,40,40,0,0.000000,0.000000,926.696360,23.167409
