epoch,shortterm,midterm,longterm
1708314841.271,0.442871,0.135742,0.046387
1708314842.271,0.442871,0.135742,0.046387
1708314843.272,0.567871,0.166992,0.057129
1708314844.271,0.567871,0.166992,0.057129
1708314845.271,0.567871,0.166992,0.057129
1708314846.271,0.567871,0.166992,0.057129
1708314847.271,0.567871,0.166992,0.057129
1708314848.271,0.521973,0.164062,0.056641
1708314849.271,0.521973,0.164062,0.056641
1708314850.274,0.521973,0.164062,0.056641
1708314851.271,0.521973,0.164062,0.056641
1708314852.271,0.521973,0.164062,0.056641
1708314853.271,0.479980,0.161133,0.056152
1708314854.271,0.479980,0.161133,0.056152
1708314855.272,0.479980,0.161133,0.056152
1708314856.271,0.479980,0.161133,0.056152
1708314857.271,0.479980,0.161133,0.056152
1708314858.271,0.441406,0.158203,0.055664
1708314859.271,0.441406,0.158203,0.055664
1708314860.271,0.441406,0.158203,0.055664
1708314861.272,0.441406,0.158203,0.055664
1708314862.272,0.441406,0.158203,0.055664
1708314863.271,0.405762,0.155273,0.055176
1708314864.271,0.405762,0.155273,0.055176
1708314865.272,0.405762,0.155273,0.055176
1708314866.271,0.405762,0.155273,0.055176
1708314867.271,0.405762,0.155273,0.055176
1708314868.273,0.373047,0.152344,0.054688
1708314869.271,0.373047,0.152344,0.054688
1708314870.274,0.373047,0.152344,0.054688
1708314871.271,0.373047,0.152344,0.054688
1708314872.271,0.373047,0.152344,0.054688
1708314873.271,0.342773,0.149414,0.054199
1708314874.271,0.342773,0.149414,0.054199
1708314875.272,0.342773,0.149414,0.054199
1708314876.273,0.342773,0.149414,0.054199
1708314877.272,0.342773,0.149414,0.054199
1708314878.271,0.314941,0.146484,0.053711
1708314879.271,0.314941,0.146484,0.053711
1708314880.271,0.314941,0.146484,0.053711
1708314881.271,0.314941,0.146484,0.053711
1708314882.273,0.314941,0.146484,0.053711
1708314883.271,0.289551,0.144043,0.053223
1708314884.271,0.289551,0.144043,0.053223
1708314885.272,0.289551,0.144043,0.053223
1708314886.271,0.289551,0.144043,0.053223
1708314887.273,0.289551,0.144043,0.053223
1708314888.272,0.266113,0.141602,0.052734
1708314889.271,0.266113,0.141602,0.052734
1708314890.271,0.266113,0.141602,0.052734
1708314891.271,0.266113,0.141602,0.052734
1708314892.271,0.266113,0.141602,0.052734
1708314893.271,0.244629,0.139160,0.052246
1708314894.272,0.244629,0.139160,0.052246
1708314895.271,0.244629,0.139160,0.052246
1708314896.272,0.244629,0.139160,0.052246
1708314897.271,0.244629,0.139160,0.052246
1708314898.271,0.305176,0.153809,0.057617
1708314899.273,0.305176,0.153809,0.057617
1708314900.271,0.305176,0.153809,0.057617
1708314901.272,0.305176,0.153809,0.057617
1708314902.272,0.305176,0.153809,0.057617
1708314903.271,0.280273,0.150879,0.057129
1708314904.272,0.280273,0.150879,0.057129
1708314905.273,0.280273,0.150879,0.057129
1708314906.271,0.280273,0.150879,0.057129
1708314907.271,0.280273,0.150879,0.057129
1708314908.271,0.257812,0.147949,0.056641
1708314909.271,0.257812,0.147949,0.056641
1708314910.271,0.257812,0.147949,0.056641
1708314911.271,0.257812,0.147949,0.056641
1708314912.271,0.257812,0.147949,0.056641
1708314913.273,0.236816,0.145020,0.056152
1708314914.271,0.236816,0.145020,0.056152
1708314915.271,0.236816,0.145020,0.056152
1708314916.271,0.236816,0.145020,0.056152
1708314917.271,0.236816,0.145020,0.056152
1708314918.271,0.217773,0.142578,0.055664
1708314919.271,0.217773,0.142578,0.055664
1708314920.271,0.217773,0.142578,0.055664
1708314921.271,0.217773,0.142578,0.055664
1708314922.271,0.217773,0.142578,0.055664
1708314923.271,0.200195,0.140137,0.055176
1708314924.273,0.200195,0.140137,0.055176
1708314925.271,0.200195,0.140137,0.055176
1708314926.271,0.200195,0.140137,0.055176
1708314927.273,0.200195,0.140137,0.055176
1708314928.272,0.184082,0.137695,0.054688
1708314929.271,0.184082,0.137695,0.054688
1708314930.272,0.184082,0.137695,0.054688
1708314931.272,0.184082,0.137695,0.054688
1708314932.272,0.184082,0.137695,0.054688
1708314933.271,0.168945,0.135254,0.054199
1708314934.271,0.168945,0.135254,0.054199
1708314935.271,0.168945,0.135254,0.054199
1708314936.271,0.168945,0.135254,0.054199
