epoch,shortterm,midterm,longterm
1708317582.042,0.385742,0.119141,0.041016
1708317583.041,0.385742,0.119141,0.041016
1708317584.042,0.354492,0.116699,0.040527
1708317585.042,0.354492,0.116699,0.040527
1708317586.042,0.354492,0.116699,0.040527
1708317587.041,0.354492,0.116699,0.040527
1708317588.041,0.354492,0.116699,0.040527
1708317589.042,0.325684,0.114746,0.040039
1708317590.042,0.325684,0.114746,0.040039
1708317591.046,0.325684,0.114746,0.040039
1708317592.043,0.325684,0.114746,0.040039
1708317593.043,0.325684,0.114746,0.040039
1708317594.042,0.299316,0.112793,0.039551
1708317595.042,0.299316,0.112793,0.039551
1708317596.043,0.299316,0.112793,0.039551
1708317597.042,0.299316,0.112793,0.039551
1708317598.041,0.299316,0.112793,0.039551
1708317599.042,0.274902,0.110840,0.039062
1708317600.041,0.274902,0.110840,0.039062
1708317601.042,0.274902,0.110840,0.039062
1708317602.041,0.274902,0.110840,0.039062
1708317603.041,0.274902,0.110840,0.039062
1708317604.041,0.252441,0.108887,0.038574
1708317605.042,0.252441,0.108887,0.038574
1708317606.043,0.252441,0.108887,0.038574
1708317607.042,0.252441,0.108887,0.038574
1708317608.042,0.252441,0.108887,0.038574
1708317609.042,0.231934,0.106934,0.038086
1708317610.041,0.231934,0.106934,0.038086
1708317611.041,0.231934,0.106934,0.038086
1708317612.042,0.231934,0.106934,0.038086
1708317613.042,0.231934,0.106934,0.038086
1708317614.041,0.212891,0.104980,0.037598
1708317615.041,0.212891,0.104980,0.037598
1708317616.041,0.212891,0.104980,0.037598
1708317617.042,0.212891,0.104980,0.037598
1708317618.041,0.212891,0.104980,0.037598
1708317619.042,0.195801,0.103027,0.037109
1708317620.043,0.195801,0.103027,0.037109
1708317621.042,0.195801,0.103027,0.037109
1708317622.042,0.195801,0.103027,0.037109
1708317623.041,0.195801,0.103027,0.037109
1708317624.042,0.260254,0.118164,0.042480
1708317625.042,0.260254,0.118164,0.042480
1708317626.042,0.260254,0.118164,0.042480
1708317627.043,0.260254,0.118164,0.042480
1708317628.042,0.260254,0.118164,0.042480
1708317629.042,0.239258,0.115723,0.041992
1708317630.041,0.239258,0.115723,0.041992
1708317631.042,0.239258,0.115723,0.041992
1708317632.041,0.239258,0.115723,0.041992
1708317633.042,0.239258,0.115723,0.041992
1708317634.042,0.219727,0.113770,0.041504
1708317635.041,0.219727,0.113770,0.041504
1708317636.042,0.219727,0.113770,0.041504
1708317637.042,0.219727,0.113770,0.041504
1708317638.041,0.219727,0.113770,0.041504
1708317639.041,0.201660,0.111816,0.041016
1708317640.041,0.201660,0.111816,0.041016
1708317641.042,0.201660,0.111816,0.041016
1708317642.041,0.201660,0.111816,0.041016
1708317643.042,0.201660,0.111816,0.041016
1708317644.042,0.185059,0.109863,0.040527
1708317645.042,0.185059,0.109863,0.040527
1708317646.042,0.185059,0.109863,0.040527
1708317647.042,0.185059,0.109863,0.040527
1708317648.042,0.185059,0.109863,0.040527
1708317649.043,0.169922,0.107910,0.040039
1708317650.042,0.169922,0.107910,0.040039
1708317651.041,0.169922,0.107910,0.040039
1708317652.041,0.169922,0.107910,0.040039
1708317653.042,0.169922,0.107910,0.040039
1708317654.043,0.156250,0.105957,0.039551
1708317655.041,0.156250,0.105957,0.039551
1708317656.042,0.156250,0.105957,0.039551
1708317657.041,0.156250,0.105957,0.039551
1708317658.042,0.156250,0.105957,0.039551
1708317659.042,0.143555,0.104004,0.039062
1708317660.041,0.143555,0.104004,0.039062
1708317661.042,0.143555,0.104004,0.039062
1708317662.042,0.143555,0.104004,0.039062
1708317663.041,0.143555,0.104004,0.039062
1708317664.042,0.131836,0.102051,0.038574
1708317665.042,0.131836,0.102051,0.038574
1708317666.041,0.131836,0.102051,0.038574
1708317667.041,0.131836,0.102051,0.038574
1708317668.042,0.131836,0.102051,0.038574
1708317669.042,0.121094,0.100098,0.038086
1708317670.042,0.121094,0.100098,0.038086
1708317671.042,0.121094,0.100098,0.038086
1708317672.041,0.121094,0.100098,0.038086
1708317673.042,0.121094,0.100098,0.038086
1708317674.041,0.111328,0.098145,0.037598
1708317675.041,0.111328,0.098145,0.037598
1708317676.042,0.111328,0.098145,0.037598
1708317677.042,0.111328,0.098145,0.037598
1708317678.042,0.111328,0.098145,0.037598
1708317679.041,0.102051,0.096191,0.037109
1708317680.041,0.102051,0.096191,0.037109
1708317681.041,0.102051,0.096191,0.037109
1708317682.042,0.102051,0.096191,0.037109
1708317683.041,0.102051,0.096191,0.037109
1708317684.041,0.093750,0.094238,0.036621
1708317685.042,0.093750,0.094238,0.036621
1708317686.042,0.093750,0.094238,0.036621
1708317687.042,0.093750,0.094238,0.036621
1708317688.041,0.093750,0.094238,0.036621
1708317689.042,0.085938,0.092285,0.036133
1708317690.041,0.085938,0.092285,0.036133
1708317691.041,0.085938,0.092285,0.036133
1708317692.042,0.085938,0.092285,0.036133
1708317693.041,0.085938,0.092285,0.036133
1708317694.042,0.078613,0.090332,0.035645
1708317695.041,0.078613,0.090332,0.035645
1708317696.042,0.078613,0.090332,0.035645
1708317697.043,0.078613,0.090332,0.035645
1708317698.041,0.078613,0.090332,0.035645
1708317699.042,0.072266,0.088379,0.035156
1708317700.041,0.072266,0.088379,0.035156
1708317701.042,0.072266,0.088379,0.035156
1708317702.042,0.072266,0.088379,0.035156
1708317703.042,0.072266,0.088379,0.035156
1708317704.043,0.066406,0.086426,0.034668
1708317705.043,0.066406,0.086426,0.034668
1708317706.041,0.066406,0.086426,0.034668
1708317707.042,0.066406,0.086426,0.034668
1708317708.042,0.066406,0.086426,0.034668
1708317709.042,0.061035,0.084961,0.034180
1708317710.042,0.061035,0.084961,0.034180
1708317711.041,0.061035,0.084961,0.034180
1708317712.041,0.061035,0.084961,0.034180
1708317713.041,0.061035,0.084961,0.034180
1708317714.041,0.055664,0.083496,0.033691
1708317715.042,0.055664,0.083496,0.033691
1708317716.041,0.055664,0.083496,0.033691
1708317717.042,0.055664,0.083496,0.033691
1708317718.042,0.055664,0.083496,0.033691
1708317719.043,0.050781,0.082031,0.033203
1708317720.043,0.050781,0.082031,0.033203
1708317721.041,0.050781,0.082031,0.033203
1708317722.041,0.050781,0.082031,0.033203
1708317723.041,0.050781,0.082031,0.033203
1708317724.042,0.046387,0.080566,0.032715
1708317725.042,0.046387,0.080566,0.032715
1708317726.041,0.046387,0.080566,0.032715
1708317727.041,0.046387,0.080566,0.032715
1708317728.041,0.046387,0.080566,0.032715
1708317729.041,0.042480,0.079102,0.032227
1708317730.042,0.042480,0.079102,0.032227
1708317731.042,0.042480,0.079102,0.032227
1708317732.042,0.042480,0.079102,0.032227
1708317733.041,0.042480,0.079102,0.032227
1708317734.042,0.039062,0.077637,0.031738
1708317735.041,0.039062,0.077637,0.031738
1708317736.042,0.039062,0.077637,0.031738
1708317737.041,0.039062,0.077637,0.031738
1708317738.041,0.039062,0.077637,0.031738
1708317739.042,0.035645,0.076172,0.031250
1708317740.041,0.035645,0.076172,0.031250
1708317741.042,0.035645,0.076172,0.031250
1708317742.042,0.035645,0.076172,0.031250
1708317743.042,0.035645,0.076172,0.031250
1708317744.042,0.032715,0.074707,0.030762
1708317745.041,0.032715,0.074707,0.030762
1708317746.042,0.032715,0.074707,0.030762
1708317747.041,0.032715,0.074707,0.030762
1708317748.042,0.032715,0.074707,0.030762
1708317749.041,0.029785,0.073242,0.030273
1708317750.043,0.029785,0.073242,0.030273
1708317751.043,0.029785,0.073242,0.030273
1708317752.041,0.029785,0.073242,0.030273
1708317753.042,0.029785,0.073242,0.030273
1708317754.042,0.027344,0.071777,0.029785
1708317755.043,0.027344,0.071777,0.029785
1708317756.042,0.027344,0.071777,0.029785
1708317757.043,0.027344,0.071777,0.029785
1708317758.042,0.027344,0.071777,0.029785
1708317759.041,0.024902,0.070312,0.029297
1708317760.042,0.024902,0.070312,0.029297
1708317761.042,0.024902,0.070312,0.029297
1708317762.042,0.024902,0.070312,0.029297
1708317763.042,0.024902,0.070312,0.029297
1708317764.043,0.022461,0.068848,0.028809
1708317765.043,0.022461,0.068848,0.028809
1708317766.041,0.022461,0.068848,0.028809
1708317767.041,0.022461,0.068848,0.028809
1708317768.042,0.022461,0.068848,0.028809
1708317769.043,0.020508,0.067383,0.028320
1708317770.041,0.020508,0.067383,0.028320
1708317771.041,0.020508,0.067383,0.028320
1708317772.041,0.020508,0.067383,0.028320
1708317773.041,0.020508,0.067383,0.028320
1708317774.043,0.018555,0.065918,0.027832
1708317775.041,0.018555,0.065918,0.027832
1708317776.042,0.018555,0.065918,0.027832
1708317777.041,0.018555,0.065918,0.027832
1708317778.042,0.018555,0.065918,0.027832
1708317779.041,0.016602,0.064453,0.027344
1708317780.041,0.016602,0.064453,0.027344
1708317781.041,0.016602,0.064453,0.027344
1708317782.043,0.016602,0.064453,0.027344
1708317783.041,0.016602,0.064453,0.027344
1708317784.042,0.015137,0.062988,0.026855
1708317785.042,0.015137,0.062988,0.026855
1708317786.043,0.015137,0.062988,0.026855
1708317787.042,0.015137,0.062988,0.026855
1708317788.041,0.015137,0.062988,0.026855
1708317789.042,0.013672,0.061523,0.026367
1708317790.042,0.013672,0.061523,0.026367
1708317791.041,0.013672,0.061523,0.026367
1708317792.041,0.013672,0.061523,0.026367
1708317793.042,0.013672,0.061523,0.026367
1708317794.041,0.012207,0.060059,0.025879
1708317795.041,0.012207,0.060059,0.025879
1708317796.042,0.012207,0.060059,0.025879
1708317797.041,0.012207,0.060059,0.025879
1708317798.041,0.012207,0.060059,0.025879
1708317799.041,0.010742,0.058594,0.025391
1708317800.042,0.010742,0.058594,0.025391
1708317801.042,0.010742,0.058594,0.025391
1708317802.042,0.010742,0.058594,0.025391
1708317803.041,0.010742,0.058594,0.025391
1708317804.041,0.009766,0.057617,0.024902
1708317805.042,0.009766,0.057617,0.024902
1708317806.042,0.009766,0.057617,0.024902
1708317807.042,0.009766,0.057617,0.024902
1708317808.042,0.009766,0.057617,0.024902
1708317809.042,0.008789,0.056641,0.024414
1708317810.042,0.008789,0.056641,0.024414
1708317811.042,0.008789,0.056641,0.024414
1708317812.042,0.008789,0.056641,0.024414
1708317813.041,0.008789,0.056641,0.024414
1708317814.042,0.007812,0.055664,0.023926
1708317815.041,0.007812,0.055664,0.023926
1708317816.041,0.007812,0.055664,0.023926
1708317817.042,0.007812,0.055664,0.023926
1708317818.042,0.007812,0.055664,0.023926
1708317819.043,0.006836,0.054688,0.023438
1708317820.043,0.006836,0.054688,0.023438
1708317821.043,0.006836,0.054688,0.023438
1708317822.042,0.006836,0.054688,0.023438
1708317823.042,0.006836,0.054688,0.023438
1708317824.041,0.005859,0.053711,0.022949
1708317825.042,0.005859,0.053711,0.022949
1708317826.041,0.005859,0.053711,0.022949
1708317827.042,0.005859,0.053711,0.022949
1708317828.041,0.005859,0.053711,0.022949
1708317829.042,0.005371,0.052734,0.022461
1708317830.042,0.005371,0.052734,0.022461
1708317831.043,0.005371,0.052734,0.022461
1708317832.042,0.005371,0.052734,0.022461
1708317833.041,0.005371,0.052734,0.022461
1708317834.041,0.004883,0.051758,0.021973
1708317835.042,0.004883,0.051758,0.021973
1708317836.042,0.004883,0.051758,0.021973
1708317837.041,0.004883,0.051758,0.021973
1708317838.042,0.004883,0.051758,0.021973
1708317839.042,0.004395,0.050781,0.021484
1708317840.042,0.004395,0.050781,0.021484
1708317841.042,0.004395,0.050781,0.021484
1708317842.041,0.004395,0.050781,0.021484
1708317843.041,0.004395,0.050781,0.021484
1708317844.042,0.003906,0.049805,0.020996
1708317845.041,0.003906,0.049805,0.020996
1708317846.042,0.003906,0.049805,0.020996
1708317847.041,0.003906,0.049805,0.020996
1708317848.042,0.003906,0.049805,0.020996
1708317849.042,0.003418,0.048828,0.020508
1708317850.041,0.003418,0.048828,0.020508
1708317851.042,0.003418,0.048828,0.020508
1708317852.042,0.003418,0.048828,0.020508
1708317853.042,0.003418,0.048828,0.020508
1708317854.042,0.002930,0.047852,0.020020
1708317855.042,0.002930,0.047852,0.020020
1708317856.042,0.002930,0.047852,0.020020
1708317857.041,0.002930,0.047852,0.020020
1708317858.042,0.002930,0.047852,0.020020
1708317859.042,0.002441,0.046875,0.019531
1708317860.043,0.002441,0.046875,0.019531
1708317861.041,0.002441,0.046875,0.019531
1708317862.041,0.002441,0.046875,0.019531
1708317863.043,0.002441,0.046875,0.019531
1708317864.041,0.001953,0.045898,0.019043
1708317865.041,0.001953,0.045898,0.019043
1708317866.041,0.001953,0.045898,0.019043
1708317867.042,0.001953,0.045898,0.019043
1708317868.042,0.001953,0.045898,0.019043
1708317869.042,0.001465,0.044922,0.018555
1708317870.041,0.001465,0.044922,0.018555
1708317871.041,0.001465,0.044922,0.018555
1708317872.042,0.001465,0.044922,0.018555
1708317873.043,0.001465,0.044922,0.018555
1708317874.041,0.000977,0.043945,0.018066
1708317875.042,0.000977,0.043945,0.018066
1708317876.041,0.000977,0.043945,0.018066
1708317877.041,0.000977,0.043945,0.018066
1708317878.042,0.000977,0.043945,0.018066
1708317879.042,0.000488,0.042969,0.017578
1708317880.042,0.000488,0.042969,0.017578
1708317881.041,0.000488,0.042969,0.017578
1708317882.041,0.000488,0.042969,0.017578
1708317883.041,0.000488,0.042969,0.017578
1708317884.043,0.000000,0.041992,0.017090
1708317885.042,0.000000,0.041992,0.017090
1708317886.042,0.000000,0.041992,0.017090
1708317887.041,0.000000,0.041992,0.017090
1708317888.041,0.000000,0.041992,0.017090
1708317889.041,0.000000,0.041016,0.016602
1708317890.041,0.000000,0.041016,0.016602
1708317891.041,0.000000,0.041016,0.016602
1708317892.042,0.000000,0.041016,0.016602
1708317893.041,0.000000,0.041016,0.016602
1708317894.041,0.000000,0.040039,0.016113
1708317895.042,0.000000,0.040039,0.016113
1708317896.042,0.000000,0.040039,0.016113
1708317897.042,0.000000,0.040039,0.016113
1708317898.042,0.000000,0.040039,0.016113
1708317899.042,0.000000,0.039062,0.015625
1708317900.043,0.000000,0.039062,0.015625
1708317901.041,0.000000,0.039062,0.015625
1708317902.041,0.000000,0.039062,0.015625
1708317903.042,0.000000,0.039062,0.015625
1708317904.041,0.000000,0.038086,0.015137
1708317905.041,0.000000,0.038086,0.015137
1708317906.041,0.000000,0.038086,0.015137
1708317907.041,0.000000,0.038086,0.015137
1708317908.042,0.000000,0.038086,0.015137
1708317909.041,0.000000,0.037109,0.014648
1708317910.041,0.000000,0.037109,0.014648
1708317911.041,0.000000,0.037109,0.014648
1708317912.041,0.000000,0.037109,0.014648
1708317913.041,0.000000,0.037109,0.014648
1708317914.041,0.000000,0.036133,0.014160
1708317915.041,0.000000,0.036133,0.014160
1708317916.042,0.000000,0.036133,0.014160
1708317917.041,0.000000,0.036133,0.014160
1708317918.042,0.000000,0.036133,0.014160
1708317919.041,0.000000,0.035156,0.013672
1708317920.042,0.000000,0.035156,0.013672
1708317921.041,0.000000,0.035156,0.013672
1708317922.042,0.000000,0.035156,0.013672
1708317923.042,0.000000,0.035156,0.013672
1708317924.042,0.000000,0.034180,0.013184
1708317925.041,0.000000,0.034180,0.013184
1708317926.041,0.000000,0.034180,0.013184
1708317927.042,0.000000,0.034180,0.013184
1708317928.041,0.000000,0.034180,0.013184
1708317929.042,0.000000,0.033203,0.012695
1708317930.042,0.000000,0.033203,0.012695
1708317931.043,0.000000,0.033203,0.012695
1708317932.042,0.000000,0.033203,0.012695
1708317933.042,0.000000,0.033203,0.012695
1708317934.041,0.000000,0.032227,0.012207
1708317935.043,0.000000,0.032227,0.012207
1708317936.042,0.000000,0.032227,0.012207
1708317937.042,0.000000,0.032227,0.012207
1708317938.042,0.000000,0.032227,0.012207
1708317939.042,0.000000,0.031250,0.011719
1708317940.042,0.000000,0.031250,0.011719
1708317941.041,0.000000,0.031250,0.011719
1708317942.042,0.000000,0.031250,0.011719
1708317943.041,0.000000,0.031250,0.011719
1708317944.042,0.000000,0.030273,0.011230
1708317945.041,0.000000,0.030273,0.011230
1708317946.042,0.000000,0.030273,0.011230
1708317947.041,0.000000,0.030273,0.011230
1708317948.042,0.000000,0.030273,0.011230
1708317949.042,0.000000,0.029297,0.010742
1708317950.042,0.000000,0.029297,0.010742
1708317951.042,0.000000,0.029297,0.010742
1708317952.042,0.000000,0.029297,0.010742
1708317953.042,0.000000,0.029297,0.010742
1708317954.042,0.000000,0.028809,0.010254
1708317955.042,0.000000,0.028809,0.010254
1708317956.042,0.000000,0.028809,0.010254
1708317957.041,0.000000,0.028809,0.010254
1708317958.042,0.000000,0.028809,0.010254
1708317959.041,0.000000,0.028320,0.009766
