interest,rtt(ms)
/scenario1-1-4/traffic40,18.518416
/scenario1-1-4/traffic58,17.881655
/scenario1-1-4/traffic89,12.371601
/scenario1-1-4/traffic1,13.457668
/scenario1-1-4/traffic51,16.551651
/scenario1-1-4/traffic51,5.893584
/scenario1-1-4/traffic2,16.104489
/scenario1-1-4/traffic11,15.083735
/scenario1-1-4/traffic54,12.998535
/scenario1-1-4/traffic1,4.850177
/scenario1-1-4/traffic4,15.471597
/scenario1-1-4/traffic4,0.814575
/scenario1-1-4/traffic25,15.336482
/scenario1-1-4/traffic55,12.196086
/scenario1-1-4/traffic35,14.647436
/scenario1-1-4/traffic57,13.186124
/scenario1-1-4/traffic25,5.610724
/scenario1-1-4/traffic95,12.971422
/scenario1-1-4/traffic48,12.084352
/scenario1-1-4/traffic27,13.095936
/scenario1-1-4/traffic10,11.180168
/scenario1-1-4/traffic3,13.991551
/scenario1-1-4/traffic66,15.981084
/scenario1-1-4/traffic52,13.576195
/scenario1-1-4/traffic27,7.169755
/scenario1-1-4/traffic80,13.442480
/scenario1-1-4/traffic2,5.506643
/scenario1-1-4/traffic10,5.335597
/scenario1-1-4/traffic100,12.454275
/scenario1-1-4/traffic44,16.274019
/scenario1-1-4/traffic6,11.503337
/scenario1-1-4/traffic96,11.120563
/scenario1-1-4/traffic88,17.131838
/scenario1-1-4/traffic12,14.649218
/scenario1-1-4/traffic36,12.421973
/scenario1-1-4/traffic10,4.436750
/scenario1-1-4/traffic29,13.607254
/scenario1-1-4/traffic36,4.685868
/scenario1-1-4/traffic14,14.274431
/scenario1-1-4/traffic75,14.798563
/scenario1-1-4/traffic90,12.099012
/scenario1-1-4/traffic4,5.975352
/scenario1-1-4/traffic21,17.150783
/scenario1-1-4/traffic2,7.742229
/scenario1-1-4/traffic48,17.314037
/scenario1-1-4/traffic21,5.172657
/scenario1-1-4/traffic13,16.023849
/scenario1-1-4/traffic12,5.353327
/scenario1-1-4/traffic94,18.386878
/scenario1-1-4/traffic14,4.704597
/scenario1-1-4/traffic1,15.699769
/scenario1-1-4/traffic7,17.360400
/scenario1-1-4/traffic19,16.924508
/scenario1-1-4/traffic11,13.967773
/scenario1-1-4/traffic25,5.010267
/scenario1-1-4/traffic1,3.852613
/scenario1-1-4/traffic72,14.272961
/scenario1-1-4/traffic35,5.294366
/scenario1-1-4/traffic30,12.238396
/scenario1-1-4/traffic65,13.636186
/scenario1-1-4/traffic32,14.378885
/scenario1-1-4/traffic87,16.141346
/scenario1-1-4/traffic27,9.181661
/scenario1-1-4/traffic61,15.045568
/scenario1-1-4/traffic80,7.001731
/scenario1-1-4/traffic70,12.159543
/scenario1-1-4/traffic2,14.023551
/scenario1-1-4/traffic21,9.528723
/scenario1-1-4/traffic1,4.270666
/scenario1-1-4/traffic13,9.294863
/scenario1-1-4/traffic4,16.267975
