PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,109586.479807,10.958648,
1,529,529,0,0.000000,0.000000,4294.214659,8.117608
2,443,443,0,0.000000,0.000000,3700.762657,8.353866
3,376,376,0,0.000000,0.000000,3321.013889,8.832484
4,380,380,0,0.000000,0.000000,3346.450991,8.806450
5,301,301,0,0.000000,0.000000,2836.624500,9.424002
6,257,257,0,0.000000,0.000000,2529.730105,9.843308
7,260,260,0,0.000000,0.000000,2598.652696,9.994818
8,248,248,0,0.000000,0.000000,2309.544279,9.312679
9,262,262,0,0.000000,0.000000,2489.009075,9.500035
10,211,211,0,0.000000,0.000000,2100.003598,9.952624
11,204,204,0,0.000000,0.000000,2120.987957,10.397000
12,180,180,0,0.000000,0.000000,1838.021695,10.211232
13,191,191,0,0.000000,0.000000,1938.332025,10.148335
14,185,185,0,0.000000,0.000000,1913.025260,10.340677
15,145,145,0,0.000000,0.000000,1542.838070,10.640263
16,138,138,0,0.000000,0.000000,1538.483764,11.148433
17,134,134,0,0.000000,0.000000,1550.044343,11.567495
18,128,128,0,0.000000,0.000000,1426.741424,11.146417
19,124,124,0,0.000000,0.000000,1331.922966,10.741314
20,127,127,0,0.000000,0.000000,1422.766320,11.202884
21,119,119,0,0.000000,0.000000,1388.667231,11.669473
22,122,122,0,0.000000,0.000000,1398.468427,11.462856
23,107,107,0,0.000000,0.000000,1216.904063,11.372935
24,118,118,0,0.000000,0.000000,1378.802109,11.684764
25,116,116,0,0.000000,0.000000,1326.111936,11.431999
26,96,96,0,0.000000,0.000000,1080.807386,11.258410
27,104,104,0,0.000000,0.000000,1127.836649,10.844583
28,111,111,0,0.000000,0.000000,1280.323761,11.534448
29,87,87,0,0.000000,0.000000,1034.752666,11.893709
30,89,89,0,0.000000,0.000000,1054.770488,11.851354
31,105,105,0,0.000000,0.000000,1177.748387,11.216651
32,108,108,0,0.000000,0.000000,1230.392804,11.392526
33,104,104,0,0.000000,0.000000,1217.137563,11.703246
34,96,96,0,0.000000,0.000000,1147.258320,11.950608
35,93,93,0,0.000000,0.000000,1050.395887,11.294579
36,81,81,0,0.000000,0.000000,1042.315503,12.868093
37,87,87,0,0.000000,0.000000,1008.693071,11.594173
38,78,78,0,0.000000,0.000000,970.578801,12.443318
39,93,93,0,0.000000,0.000000,1036.128780,11.141170
40,81,81,0,0.000000,0.000000,1053.177011,13.002185
41,83,83,0,0.000000,0.000000,983.165881,11.845372
42,74,74,0,0.000000,0.000000,916.076551,12.379413
43,68,68,0,0.000000,0.000000,850.219185,12.503223
44,68,68,0,0.000000,0.000000,783.370967,11.520161
45,82,82,0,0.000000,0.000000,1052.953555,12.840897
46,67,67,0,0.000000,0.000000,832.224967,12.421268
47,74,74,0,0.000000,0.000000,894.957313,12.094018
48,67,67,0,0.000000,0.000000,826.483887,12.335580
49,62,62,0,0.000000,0.000000,751.707070,12.124308
50,65,65,0,0.000000,0.000000,821.723857,12.641905
51,75,75,0,0.000000,0.000000,869.492497,11.593233
52,60,60,0,0.000000,0.000000,771.836766,12.863946
53,64,64,0,0.000000,0.000000,809.623650,12.650370
54,67,67,0,0.000000,0.000000,844.088286,12.598333
55,52,52,0,0.000000,0.000000,676.195193,13.003754
