interest,rtt(ms)
/scenario3-3-3/traffic88,20.380910
/scenario3-3-3/traffic66,12.663359
/scenario3-3-3/traffic15,12.679872
/scenario3-3-3/traffic32,14.461389
/scenario3-3-3/traffic22,12.375421
/scenario3-3-3/traffic5,11.188141
/scenario3-3-3/traffic89,12.342734
/scenario3-3-3/traffic37,11.369135
/scenario3-3-3/traffic25,12.620081
/scenario3-3-3/traffic2,20.476778
/scenario3-3-3/traffic2,0.705336
/scenario3-3-3/traffic38,16.836016
/scenario3-3-3/traffic1,14.910668
/scenario3-3-3/traffic13,14.489883
/scenario3-3-3/traffic10,10.904618
/scenario3-3-3/traffic94,11.916289
/scenario3-3-3/traffic25,16.047367
/scenario3-3-3/traffic18,18.387859
/scenario3-3-3/traffic34,18.859340
/scenario3-3-3/traffic32,5.389288
/scenario3-3-3/traffic43,12.624743
/scenario3-3-3/traffic35,11.858590
/scenario3-3-3/traffic14,12.363853
/scenario3-3-3/traffic5,4.327178
/scenario3-3-3/traffic28,20.847073
/scenario3-3-3/traffic12,20.691883
/scenario3-3-3/traffic8,17.641984
/scenario3-3-3/traffic8,9.682596
/scenario3-3-3/traffic12,5.286686
/scenario3-3-3/traffic77,14.108765
/scenario3-3-3/traffic13,8.320199
/scenario3-3-3/traffic78,18.292925
/scenario3-3-3/traffic43,6.488394
/scenario3-3-3/traffic7,20.951560
/scenario3-3-3/traffic27,12.993175
/scenario3-3-3/traffic32,4.220923
/scenario3-3-3/traffic3,13.115160
/scenario3-3-3/traffic13,4.845006
/scenario3-3-3/traffic16,13.357586
/scenario3-3-3/traffic15,5.471605
/scenario3-3-3/traffic47,17.101308
/scenario3-3-3/traffic81,15.270777
/scenario3-3-3/traffic68,12.905272
/scenario3-3-3/traffic49,17.613460
/scenario3-3-3/traffic7,16.948306
/scenario3-3-3/traffic99,24.821801
/scenario3-3-3/traffic69,24.001372
/scenario3-3-3/traffic85,15.654628
/scenario3-3-3/traffic2,9.120851
/scenario3-3-3/traffic27,9.300479
/scenario3-3-3/traffic6,20.340005
/scenario3-3-3/traffic43,5.180572
/scenario3-3-3/traffic64,20.395379
/scenario3-3-3/traffic17,18.040919
/scenario3-3-3/traffic80,12.060676
/scenario3-3-3/traffic10,5.584008
/scenario3-3-3/traffic51,12.832099
/scenario3-3-3/traffic10,9.454652
/scenario3-3-3/traffic54,14.285761
/scenario3-3-3/traffic22,5.684175
/scenario3-3-3/traffic74,14.031012
/scenario3-3-3/traffic19,13.892387
/scenario3-3-3/traffic14,6.007269
/scenario3-3-3/traffic65,13.013600
/scenario3-3-3/traffic1,4.224981
/scenario3-3-3/traffic1,1.104268
/scenario3-3-3/traffic10,10.570305
/scenario3-3-3/traffic48,14.626315
/scenario3-3-3/traffic3,5.106676
/scenario3-3-3/traffic13,5.005787
/scenario3-3-3/traffic24,18.824153
/scenario3-3-3/traffic17,6.365352
/scenario3-3-3/traffic49,6.631365
/scenario3-3-3/traffic28,4.902121
/scenario3-3-3/traffic2,4.338918
/scenario3-3-3/traffic62,15.289958
/scenario3-3-3/traffic7,4.869190
/scenario3-3-3/traffic22,4.795349
/scenario3-3-3/traffic7,4.620566
/scenario3-3-3/traffic7,5.306788
/scenario3-3-3/traffic34,5.030004
/scenario3-3-3/traffic24,4.999598
/scenario3-3-3/traffic22,4.416031
/scenario3-3-3/traffic17,5.259339
/scenario3-3-3/traffic3,5.084274
/scenario3-3-3/traffic60,15.724268
/scenario3-3-3/traffic77,4.615711
/scenario3-3-3/traffic68,5.212849
/scenario3-3-3/traffic75,13.911001
/scenario3-3-3/traffic14,10.933200
/scenario3-3-3/traffic11,15.450335
/scenario3-3-3/traffic1,9.243952
/scenario3-3-3/traffic15,4.918197
/scenario3-3-3/traffic84,14.326252
/scenario3-3-3/traffic3,4.711665
/scenario3-3-3/traffic73,13.244021
/scenario3-3-3/traffic79,12.731207
/scenario3-3-3/traffic27,4.368561
/scenario3-3-3/traffic58,11.887724
/scenario3-3-3/traffic43,5.334594
/scenario3-3-3/traffic80,4.910496
/scenario3-3-3/traffic95,12.112732
