epoch,shortterm,midterm,longterm
1708314327.062,0.385742,0.119141,0.041016
1708314328.062,0.385742,0.119141,0.041016
1708314329.062,0.354492,0.116699,0.040527
1708314330.062,0.354492,0.116699,0.040527
1708314331.062,0.354492,0.116699,0.040527
1708314332.062,0.354492,0.116699,0.040527
1708314333.062,0.354492,0.116699,0.040527
1708314334.062,0.325684,0.114746,0.040039
1708314335.062,0.325684,0.114746,0.040039
1708314336.063,0.325684,0.114746,0.040039
1708314337.062,0.325684,0.114746,0.040039
1708314338.062,0.325684,0.114746,0.040039
1708314339.063,0.299316,0.112793,0.039551
1708314340.062,0.299316,0.112793,0.039551
1708314341.062,0.299316,0.112793,0.039551
1708314342.062,0.299316,0.112793,0.039551
1708314343.062,0.299316,0.112793,0.039551
1708314344.062,0.274902,0.110840,0.039062
1708314345.062,0.274902,0.110840,0.039062
1708314346.062,0.274902,0.110840,0.039062
1708314347.062,0.274902,0.110840,0.039062
1708314348.062,0.274902,0.110840,0.039062
1708314349.062,0.252441,0.108887,0.038574
1708314350.062,0.252441,0.108887,0.038574
1708314351.062,0.252441,0.108887,0.038574
1708314352.064,0.252441,0.108887,0.038574
1708314353.064,0.252441,0.108887,0.038574
1708314354.062,0.231934,0.106934,0.038086
1708314355.062,0.231934,0.106934,0.038086
1708314356.064,0.231934,0.106934,0.038086
1708314357.062,0.231934,0.106934,0.038086
1708314358.062,0.231934,0.106934,0.038086
1708314359.062,0.212891,0.104980,0.037598
1708314360.062,0.212891,0.104980,0.037598
1708314361.063,0.212891,0.104980,0.037598
1708314362.064,0.212891,0.104980,0.037598
1708314363.064,0.212891,0.104980,0.037598
1708314364.064,0.195801,0.103027,0.037109
1708314365.063,0.195801,0.103027,0.037109
1708314366.062,0.195801,0.103027,0.037109
1708314367.062,0.195801,0.103027,0.037109
1708314368.062,0.195801,0.103027,0.037109
1708314369.063,0.179688,0.101074,0.036621
1708314370.064,0.179688,0.101074,0.036621
1708314371.062,0.179688,0.101074,0.036621
1708314372.062,0.179688,0.101074,0.036621
1708314373.062,0.179688,0.101074,0.036621
1708314374.062,0.165039,0.099121,0.036133
1708314375.062,0.165039,0.099121,0.036133
1708314376.062,0.165039,0.099121,0.036133
1708314377.062,0.165039,0.099121,0.036133
1708314378.062,0.165039,0.099121,0.036133
1708314379.062,0.151367,0.097168,0.035645
1708314380.062,0.151367,0.097168,0.035645
1708314381.063,0.151367,0.097168,0.035645
1708314382.062,0.151367,0.097168,0.035645
1708314383.062,0.151367,0.097168,0.035645
1708314384.063,0.139160,0.095215,0.035156
1708314385.063,0.139160,0.095215,0.035156
1708314386.062,0.139160,0.095215,0.035156
1708314387.062,0.139160,0.095215,0.035156
1708314388.062,0.139160,0.095215,0.035156
1708314389.062,0.127930,0.093262,0.034668
1708314390.062,0.127930,0.093262,0.034668
1708314391.062,0.127930,0.093262,0.034668
1708314392.062,0.127930,0.093262,0.034668
1708314393.062,0.127930,0.093262,0.034668
1708314394.062,0.117676,0.091309,0.034180
1708314395.062,0.117676,0.091309,0.034180
1708314396.062,0.117676,0.091309,0.034180
1708314397.062,0.117676,0.091309,0.034180
1708314398.062,0.117676,0.091309,0.034180
1708314399.062,0.107910,0.089355,0.033691
