PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,67776.059655,6.777606,
1,508,508,0,0.000000,0.000000,3188.426020,6.276429
2,430,430,0,0.000000,0.000000,2668.187521,6.205087
3,383,383,0,0.000000,0.000000,2311.696833,6.035762
4,348,348,0,0.000000,0.000000,2166.673787,6.226074
5,310,310,0,0.000000,0.000000,1972.934129,6.364304
6,282,282,0,0.000000,0.000000,1761.291716,6.245715
7,260,260,0,0.000000,0.000000,1648.689181,6.341112
8,236,236,0,0.000000,0.000000,1547.835657,6.558626
9,208,208,0,0.000000,0.000000,1364.710770,6.561109
10,210,210,0,0.000000,0.000000,1445.157503,6.881702
11,178,178,0,0.000000,0.000000,1157.323905,6.501820
12,200,200,0,0.000000,0.000000,1300.769140,6.503846
13,188,188,0,0.000000,0.000000,1209.129012,6.431537
14,175,175,0,0.000000,0.000000,1141.920536,6.525260
15,184,184,0,0.000000,0.000000,1204.479755,6.546086
16,150,150,0,0.000000,0.000000,1016.991341,6.779942
17,144,144,0,0.000000,0.000000,924.678663,6.421380
18,150,150,0,0.000000,0.000000,1074.544748,7.163632
19,121,121,0,0.000000,0.000000,817.265340,6.754259
20,151,151,0,0.000000,0.000000,1006.183372,6.663466
21,128,128,0,0.000000,0.000000,850.553414,6.644949
22,141,141,0,0.000000,0.000000,939.554202,6.663505
23,131,131,0,0.000000,0.000000,916.639794,6.997250
24,105,105,0,0.000000,0.000000,679.093946,6.467561
25,108,108,0,0.000000,0.000000,715.152096,6.621779
26,97,97,0,0.000000,0.000000,652.988840,6.731844
27,86,86,0,0.000000,0.000000,594.772265,6.915957
28,108,108,0,0.000000,0.000000,749.913178,6.943641
29,90,90,0,0.000000,0.000000,631.847826,7.020531
30,85,85,0,0.000000,0.000000,600.834507,7.068641
31,101,101,0,0.000000,0.000000,708.924285,7.019052
32,91,91,0,0.000000,0.000000,607.690443,6.677917
33,81,81,0,0.000000,0.000000,561.192403,6.928301
34,95,95,0,0.000000,0.000000,671.091654,7.064123
35,86,86,0,0.000000,0.000000,609.129809,7.082905
36,91,91,0,0.000000,0.000000,605.811380,6.657268
37,75,75,0,0.000000,0.000000,549.861465,7.331486
38,90,90,0,0.000000,0.000000,641.598170,7.128869
39,87,87,0,0.000000,0.000000,591.642946,6.800494
40,100,100,0,0.000000,0.000000,652.655196,6.526552
41,98,98,0,0.000000,0.000000,650.326307,6.635983
42,76,76,0,0.000000,0.000000,504.499525,6.638152
43,74,74,0,0.000000,0.000000,519.951267,7.026368
44,57,57,0,0.000000,0.000000,428.434343,7.516392
45,79,79,0,0.000000,0.000000,586.714407,7.426765
46,59,59,0,0.000000,0.000000,417.025940,7.068236
47,77,77,0,0.000000,0.000000,558.539863,7.253764
48,56,56,0,0.000000,0.000000,362.822102,6.478966
49,69,69,0,0.000000,0.000000,466.292831,6.757867
50,56,56,0,0.000000,0.000000,376.938621,6.731047
51,69,69,0,0.000000,0.000000,478.565688,6.935735
52,74,74,0,0.000000,0.000000,517.789848,6.997160
53,75,75,0,0.000000,0.000000,535.067487,7.134233
54,63,63,0,0.000000,0.000000,436.599616,6.930153
55,67,67,0,0.000000,0.000000,473.918891,7.073416
56,62,62,0,0.000000,0.000000,423.950422,6.837910
57,65,65,0,0.000000,0.000000,470.678369,7.241206
58,57,57,0,0.000000,0.000000,423.847921,7.435928
59,55,55,0,0.000000,0.000000,396.543104,7.209875
60,60,60,0,0.000000,0.000000,444.318624,7.405310
61,52,52,0,0.000000,0.000000,390.824743,7.515860
62,31,31,0,0.000000,0.000000,235.595617,7.599859
63,56,56,0,0.000000,0.000000,404.474835,7.222765
64,50,50,0,0.000000,0.000000,378.948890,7.578978
65,53,53,0,0.000000,0.000000,378.191108,7.135681
66,66,66,0,0.000000,0.000000,462.801891,7.012150
67,43,43,0,0.000000,0.000000,331.253122,7.703561
68,58,58,0,0.000000,0.000000,411.518030,7.095138
69,58,58,0,0.000000,0.000000,423.145720,7.295616
70,46,46,0,0.000000,0.000000,334.276767,7.266886
71,41,41,0,0.000000,0.000000,312.822041,7.629806
72,52,52,0,0.000000,0.000000,367.562933,7.068518
73,58,58,0,0.000000,0.000000,441.887774,7.618755
74,57,57,0,0.000000,0.000000,410.418801,7.200330
75,52,52,0,0.000000,0.000000,388.352093,7.468309
76,46,46,0,0.000000,0.000000,327.039550,7.109555
77,48,48,0,0.000000,0.000000,395.461415,8.238779
78,38,38,0,0.000000,0.000000,305.878393,8.049431
79,41,41,0,0.000000,0.000000,322.585020,7.867927
80,47,47,0,0.000000,0.000000,321.969548,6.850416
81,42,42,0,0.000000,0.000000,297.502352,7.083389
82,56,56,0,0.000000,0.000000,403.111125,7.198413
83,49,49,0,0.000000,0.000000,334.534262,6.827230
84,48,48,0,0.000000,0.000000,341.292548,7.110261
85,45,45,0,0.000000,0.000000,326.753153,7.261181
86,45,45,0,0.000000,0.000000,348.658565,7.747968
87,46,46,0,0.000000,0.000000,354.340810,7.703061
88,47,47,0,0.000000,0.000000,349.915006,7.445000
89,45,45,0,0.000000,0.000000,342.850027,7.618889
90,40,40,0,0.000000,0.000000,305.519226,7.637981
91,35,35,0,0.000000,0.000000,269.639790,7.703994
92,37,37,0,0.000000,0.000000,291.327108,7.873706
93,47,47,0,0.000000,0.000000,363.661673,7.737482
94,40,40,0,0.000000,0.000000,300.173342,7.504334
95,40,40,0,0.000000,0.000000,327.868733,8.196718
96,43,43,0,0.000000,0.000000,320.318238,7.449261
97,39,39,0,0.000000,0.000000,298.714863,7.659355
98,51,51,0,0.000000,0.000000,383.693556,7.523403
99,36,36,0,0.000000,0.000000,271.981146,7.555032
100,36,36,0,0.000000,0.000000,266.533917,7.403720
