interest,rtt(ms)
/skenario1-1-1-6/traffic74,26.954954
/skenario1-1-1-6/traffic98,36.546420
/skenario1-1-1-6/traffic24,36.169200
/skenario1-1-1-6/traffic1,34.881796
/skenario1-1-1-6/traffic1,27.675381
/skenario1-1-1-6/traffic14,31.894335
/skenario1-1-1-6/traffic11,30.492636
/skenario1-1-1-6/traffic15,28.905130
/skenario1-1-1-6/traffic4,28.567547
/skenario1-1-1-6/traffic4,25.273490
/skenario1-1-1-6/traffic69,28.851084
/skenario1-1-1-6/traffic6,28.901766
/skenario1-1-1-6/traffic90,29.038253
/skenario1-1-1-6/traffic13,26.555087
/skenario1-1-1-6/traffic44,25.603212
/skenario1-1-1-6/traffic77,24.210480
/skenario1-1-1-6/traffic18,24.708789
/skenario1-1-1-6/traffic6,4.868967
/skenario1-1-1-6/traffic10,15.311486
/skenario1-1-1-6/traffic43,12.678097
/skenario1-1-1-6/traffic18,5.689345
/skenario1-1-1-6/traffic63,12.151453
/skenario1-1-1-6/traffic17,11.942494
/skenario1-1-1-6/traffic3,14.342606
/skenario1-1-1-6/traffic55,12.186928
/skenario1-1-1-6/traffic58,15.797717
/skenario1-1-1-6/traffic28,14.985393
/skenario1-1-1-6/traffic33,16.900725
/skenario1-1-1-6/traffic1,8.097281
/skenario1-1-1-6/traffic8,17.632661
/skenario1-1-1-6/traffic61,15.210975
/skenario1-1-1-6/traffic37,24.666597
/skenario1-1-1-6/traffic67,23.297854
/skenario1-1-1-6/traffic62,23.160146
/skenario1-1-1-6/traffic41,22.788293
/skenario1-1-1-6/traffic26,22.744466
/skenario1-1-1-6/traffic13,13.252741
/skenario1-1-1-6/traffic30,17.222005
/skenario1-1-1-6/traffic22,14.790175
/skenario1-1-1-6/traffic77,6.888704
/skenario1-1-1-6/traffic4,6.013217
/skenario1-1-1-6/traffic28,5.835437
/skenario1-1-1-6/traffic1,4.156632
/skenario1-1-1-6/traffic3,4.643674
/skenario1-1-1-6/traffic1,9.144460
/skenario1-1-1-6/traffic1,8.778822
/skenario1-1-1-6/traffic1,0.800686
/skenario1-1-1-6/traffic26,8.521651
/skenario1-1-1-6/traffic57,18.685254
/skenario1-1-1-6/traffic15,9.571937
/skenario1-1-1-6/traffic10,8.179205
/skenario1-1-1-6/traffic30,7.894315
/skenario1-1-1-6/traffic4,8.074109
/skenario1-1-1-6/traffic19,27.848038
/skenario1-1-1-6/traffic44,8.265133
/skenario1-1-1-6/traffic3,5.453354
/skenario1-1-1-6/traffic3,2.237029
/skenario1-1-1-6/traffic49,35.216766
/skenario1-1-1-6/traffic18,5.803282
/skenario1-1-1-6/traffic2,41.387238
/skenario1-1-1-6/traffic2,26.654845
/skenario1-1-1-6/traffic2,0.669368
/skenario1-1-1-6/traffic27,41.902093
/skenario1-1-1-6/traffic27,4.406326
/skenario1-1-1-6/traffic7,44.166976
/skenario1-1-1-6/traffic56,42.158186
/skenario1-1-1-6/traffic9,42.734922
/skenario1-1-1-6/traffic25,42.759402
/skenario1-1-1-6/traffic96,47.805680
/skenario1-1-1-6/traffic20,50.276999
/skenario1-1-1-6/traffic29,47.914590
/skenario1-1-1-6/traffic31,47.135232
/skenario1-1-1-6/traffic1,46.106217
/skenario1-1-1-6/traffic1,45.581653
/skenario1-1-1-6/traffic78,48.425730
/skenario1-1-1-6/traffic16,39.451081
/skenario1-1-1-6/traffic47,39.540541
/skenario1-1-1-6/traffic75,39.915233
/skenario1-1-1-6/traffic36,32.166292
/skenario1-1-1-6/traffic90,28.708384
/skenario1-1-1-6/traffic22,7.092597
/skenario1-1-1-6/traffic9,4.381291
/skenario1-1-1-6/traffic90,4.235784
/skenario1-1-1-6/traffic7,3.811400
/skenario1-1-1-6/traffic2,4.919612
/skenario1-1-1-6/traffic2,4.556687
/skenario1-1-1-6/traffic2,4.499952
/skenario1-1-1-6/traffic2,0.627809
/skenario1-1-1-6/traffic41,3.983621
/skenario1-1-1-6/traffic1,4.089669
/skenario1-1-1-6/traffic1,2.154638
/skenario1-1-1-6/traffic5,18.567709
/skenario1-1-1-6/traffic62,6.204305
/skenario1-1-1-6/traffic56,6.167106
/skenario1-1-1-6/traffic10,16.711140
/skenario1-1-1-6/traffic10,16.779440
/skenario1-1-1-6/traffic10,16.769101
/skenario1-1-1-6/traffic27,7.334574
/skenario1-1-1-6/traffic36,4.831207
/skenario1-1-1-6/traffic9,7.903498
/skenario1-1-1-6/traffic55,22.111464
/skenario1-1-1-6/traffic11,38.668927
/skenario1-1-1-6/traffic12,38.246339
/skenario1-1-1-6/traffic64,37.853168
/skenario1-1-1-6/traffic64,37.598238
/skenario1-1-1-6/traffic34,35.502905
/skenario1-1-1-6/traffic51,35.537619
/skenario1-1-1-6/traffic86,35.260308
/skenario1-1-1-6/traffic94,35.104643
/skenario1-1-1-6/traffic6,34.035375
/skenario1-1-1-6/traffic29,18.405342
/skenario1-1-1-6/traffic35,30.956431
/skenario1-1-1-6/traffic35,19.045325
/skenario1-1-1-6/traffic50,30.664250
/skenario1-1-1-6/traffic3,26.566077
/skenario1-1-1-6/traffic60,20.702676
/skenario1-1-1-6/traffic22,28.317718
/skenario1-1-1-6/traffic3,7.701618
/skenario1-1-1-6/traffic15,17.558192
/skenario1-1-1-6/traffic15,8.210277
/skenario1-1-1-6/traffic44,16.881024
/skenario1-1-1-6/traffic86,4.868235
/skenario1-1-1-6/traffic10,4.726300
/skenario1-1-1-6/traffic51,5.183159
/skenario1-1-1-6/traffic16,5.365413
/skenario1-1-1-6/traffic78,5.408173
/skenario1-1-1-6/traffic5,6.586658
/skenario1-1-1-6/traffic31,6.449178
/skenario1-1-1-6/traffic1,6.190650
