PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,110890.123970,11.089012,
1,508,508,0,0.000000,0.000000,4210.672100,8.288725
2,448,448,0,0.000000,0.000000,3743.676253,8.356420
3,390,390,0,0.000000,0.000000,3452.889506,8.853563
4,350,350,0,0.000000,0.000000,3115.626322,8.901789
5,313,313,0,0.000000,0.000000,2907.330861,9.288597
6,265,265,0,0.000000,0.000000,2566.734793,9.685792
7,262,262,0,0.000000,0.000000,2545.253684,9.714709
8,246,246,0,0.000000,0.000000,2443.966143,9.934822
9,215,215,0,0.000000,0.000000,2217.084458,10.312021
10,216,216,0,0.000000,0.000000,2178.335665,10.084887
11,188,188,0,0.000000,0.000000,1954.801232,10.397879
12,176,176,0,0.000000,0.000000,1937.961172,11.011143
13,163,163,0,0.000000,0.000000,1809.235454,11.099604
14,176,176,0,0.000000,0.000000,1774.999408,10.085224
15,152,152,0,0.000000,0.000000,1649.138250,10.849594
16,140,140,0,0.000000,0.000000,1563.075074,11.164822
17,143,143,0,0.000000,0.000000,1598.924879,11.181293
18,141,141,0,0.000000,0.000000,1443.638116,10.238568
19,115,115,0,0.000000,0.000000,1321.613601,11.492292
20,114,114,0,0.000000,0.000000,1306.386553,11.459531
21,147,147,0,0.000000,0.000000,1589.645341,10.813914
22,132,132,0,0.000000,0.000000,1432.465711,10.852013
23,123,123,0,0.000000,0.000000,1327.152817,10.789860
24,97,97,0,0.000000,0.000000,1177.721026,12.141454
25,87,87,0,0.000000,0.000000,1053.157575,12.105259
26,105,105,0,0.000000,0.000000,1196.760718,11.397721
27,107,107,0,0.000000,0.000000,1202.039751,11.234016
28,120,120,0,0.000000,0.000000,1362.094834,11.350790
29,102,102,0,0.000000,0.000000,1188.905719,11.655938
30,107,107,0,0.000000,0.000000,1230.236294,11.497535
31,89,89,0,0.000000,0.000000,1131.581471,12.714399
32,87,87,0,0.000000,0.000000,1043.385622,11.992938
33,94,94,0,0.000000,0.000000,1159.700960,12.337244
34,95,95,0,0.000000,0.000000,1150.984033,12.115621
35,72,72,0,0.000000,0.000000,818.584853,11.369234
36,91,91,0,0.000000,0.000000,1029.998801,11.318668
37,84,84,0,0.000000,0.000000,947.693059,11.282060
38,82,82,0,0.000000,0.000000,1032.241953,12.588316
39,95,95,0,0.000000,0.000000,1160.442911,12.215189
40,97,97,0,0.000000,0.000000,1114.573922,11.490453
41,89,89,0,0.000000,0.000000,991.280393,11.137982
42,83,83,0,0.000000,0.000000,990.238808,11.930588
43,69,69,0,0.000000,0.000000,902.821650,13.084372
44,72,72,0,0.000000,0.000000,922.184523,12.808118
45,81,81,0,0.000000,0.000000,1062.488198,13.117138
46,67,67,0,0.000000,0.000000,874.503367,13.052289
47,63,63,0,0.000000,0.000000,775.043296,12.302275
48,71,71,0,0.000000,0.000000,914.440600,12.879445
49,60,60,0,0.000000,0.000000,745.011499,12.416858
50,69,69,0,0.000000,0.000000,845.110970,12.247985
51,64,64,0,0.000000,0.000000,789.678791,12.338731
52,79,79,0,0.000000,0.000000,990.566501,12.538816
53,74,74,0,0.000000,0.000000,888.845587,12.011427
54,74,74,0,0.000000,0.000000,873.277836,11.801052
55,57,57,0,0.000000,0.000000,706.266488,12.390640
56,60,60,0,0.000000,0.000000,750.116320,12.501939
57,62,62,0,0.000000,0.000000,747.753813,12.060545
58,62,62,0,0.000000,0.000000,830.752202,13.399229
59,49,49,0,0.000000,0.000000,619.340610,12.639604
60,64,64,0,0.000000,0.000000,891.030562,13.922353
61,69,69,0,0.000000,0.000000,863.618477,12.516210
62,54,54,0,0.000000,0.000000,704.726852,13.050497
63,73,73,0,0.000000,0.000000,910.756546,12.476117
64,50,50,0,0.000000,0.000000,651.779716,13.035594
65,63,63,0,0.000000,0.000000,754.979535,11.983802
66,56,56,0,0.000000,0.000000,714.567563,12.760135
67,56,56,0,0.000000,0.000000,730.571824,13.045925
68,49,49,0,0.000000,0.000000,611.515829,12.479915
69,51,51,0,0.000000,0.000000,622.657949,12.208979
70,43,43,0,0.000000,0.000000,577.201001,13.423279
71,44,44,0,0.000000,0.000000,572.874974,13.019886
72,42,42,0,0.000000,0.000000,566.139434,13.479510
73,52,52,0,0.000000,0.000000,665.440309,12.796929
74,43,43,0,0.000000,0.000000,533.738486,12.412523
75,49,49,0,0.000000,0.000000,608.654554,12.421522
76,40,40,0,0.000000,0.000000,499.232705,12.480818
77,53,53,0,0.000000,0.000000,689.769092,13.014511
78,52,52,0,0.000000,0.000000,676.849804,13.016342
79,52,52,0,0.000000,0.000000,683.771258,13.149447
80,50,50,0,0.000000,0.000000,643.631617,12.872632
81,47,47,0,0.000000,0.000000,593.278815,12.622954
82,40,40,0,0.000000,0.000000,542.230209,13.555755
83,46,46,0,0.000000,0.000000,569.279003,12.375631
84,44,44,0,0.000000,0.000000,561.414618,12.759423
85,44,44,0,0.000000,0.000000,617.204510,14.027375
86,39,39,0,0.000000,0.000000,522.802838,13.405201
87,35,35,0,0.000000,0.000000,495.287493,14.151071
88,28,28,0,0.000000,0.000000,369.509601,13.196771
89,54,54,0,0.000000,0.000000,667.819624,12.367030
90,40,40,0,0.000000,0.000000,515.940464,12.898512
91,47,47,0,0.000000,0.000000,631.879374,13.444242
92,46,46,0,0.000000,0.000000,643.531204,13.989809
93,50,50,0,0.000000,0.000000,620.316132,12.406323
94,54,54,0,0.000000,0.000000,746.760339,13.828895
95,35,35,0,0.000000,0.000000,522.501914,14.928626
96,39,39,0,0.000000,0.000000,507.188052,13.004822
97,45,45,0,0.000000,0.000000,577.401895,12.831153
98,39,39,0,0.000000,0.000000,560.238460,14.365089
99,41,41,0,0.000000,0.000000,580.892607,14.168112
100,43,43,0,0.000000,0.000000,560.706384,13.039683
