PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,9996,0,0.040000,0.000000,178260.626942,17.833196,
1,526,526,0,0.000000,0.000000,6700.395766,12.738395
2,437,437,0,0.000000,0.000000,6104.792815,13.969778
3,351,351,0,0.000000,0.000000,5270.387415,15.015349
4,331,331,0,0.000000,0.000000,4788.512662,14.466806
5,309,309,0,0.000000,0.000000,4431.603904,14.341760
6,279,279,0,0.000000,0.000000,3846.210189,13.785700
7,269,269,0,0.000000,0.000000,4109.221735,15.275917
8,249,249,0,0.000000,0.000000,3770.110195,15.141005
9,231,231,0,0.000000,0.000000,3680.230659,15.931734
10,195,195,0,0.000000,0.000000,2781.469340,14.263945
11,195,195,0,0.000000,0.000000,3040.136499,15.590444
12,173,173,0,0.000000,0.000000,2879.827450,16.646401
13,185,185,0,0.000000,0.000000,3010.214679,16.271431
14,168,168,0,0.000000,0.000000,2842.829054,16.921602
15,152,152,0,0.000000,0.000000,2625.778439,17.274858
16,155,154,0,0.645161,0.000000,2870.861505,18.641958
17,161,161,0,0.000000,0.000000,2586.535477,16.065438
18,149,149,0,0.000000,0.000000,2587.218981,17.363886
19,122,122,0,0.000000,0.000000,2271.312895,18.617319
20,144,144,0,0.000000,0.000000,2338.889122,16.242286
21,138,138,0,0.000000,0.000000,2610.206629,18.914541
22,127,127,0,0.000000,0.000000,2265.368704,17.837549
23,109,109,0,0.000000,0.000000,2117.223456,19.424068
24,117,117,0,0.000000,0.000000,2109.063156,18.026181
25,105,105,0,0.000000,0.000000,1841.842775,17.541360
26,108,108,0,0.000000,0.000000,1947.473900,18.032166
27,99,99,0,0.000000,0.000000,1844.425646,18.630562
28,118,118,0,0.000000,0.000000,2058.847150,17.447857
29,98,98,0,0.000000,0.000000,1751.179860,17.869182
30,123,123,0,0.000000,0.000000,1997.407868,16.239088
31,98,98,0,0.000000,0.000000,1800.208655,18.369476
32,93,93,0,0.000000,0.000000,1848.346582,19.874694
33,84,84,0,0.000000,0.000000,1818.843816,21.652903
34,91,90,0,1.098901,0.000000,1691.084478,18.789828
35,81,81,0,0.000000,0.000000,1837.257331,22.682189
36,84,84,0,0.000000,0.000000,1801.002389,21.440505
37,69,69,0,0.000000,0.000000,1358.272237,19.685105
38,86,86,0,0.000000,0.000000,1624.884956,18.894011
39,77,77,0,0.000000,0.000000,1515.531264,19.682224
40,79,79,0,0.000000,0.000000,1325.924170,16.783850
41,77,77,0,0.000000,0.000000,1494.448099,19.408417
42,70,70,0,0.000000,0.000000,1625.476599,23.221094
43,79,79,0,0.000000,0.000000,1488.084874,18.836517
44,87,87,0,0.000000,0.000000,1818.334579,20.900397
45,59,59,0,0.000000,0.000000,1258.834885,21.336184
46,91,91,0,0.000000,0.000000,1959.933959,21.537736
47,56,56,0,0.000000,0.000000,1201.971011,21.463768
48,60,60,0,0.000000,0.000000,1417.115230,23.618587
49,73,73,0,0.000000,0.000000,1698.901112,23.272618
50,74,74,0,0.000000,0.000000,1488.095276,20.109396
51,67,67,0,0.000000,0.000000,1286.427384,19.200409
52,75,75,0,0.000000,0.000000,1538.697969,20.515973
53,63,63,0,0.000000,0.000000,1296.700325,20.582545
54,64,64,0,0.000000,0.000000,1389.650647,21.713291
55,56,56,0,0.000000,0.000000,1028.012541,18.357367
56,51,51,0,0.000000,0.000000,947.791251,18.584142
57,63,63,0,0.000000,0.000000,1202.415115,19.085954
58,51,51,0,0.000000,0.000000,1114.422313,21.851418
59,51,51,0,0.000000,0.000000,889.668109,17.444473
60,51,51,0,0.000000,0.000000,1073.227753,21.043681
61,53,53,0,0.000000,0.000000,1058.125821,19.964638
62,60,60,0,0.000000,0.000000,1149.602640,19.160044
63,54,54,0,0.000000,0.000000,1191.993501,22.073954
64,55,55,0,0.000000,0.000000,1094.896933,19.907217
65,48,48,0,0.000000,0.000000,1050.046956,21.875978
66,70,69,0,1.428571,0.000000,1200.472046,17.398146
67,67,67,0,0.000000,0.000000,1427.680338,21.308662
68,59,59,0,0.000000,0.000000,1397.805888,23.691625
69,56,56,0,0.000000,0.000000,1221.273754,21.808460
70,56,56,0,0.000000,0.000000,1178.526599,21.045118
71,65,65,0,0.000000,0.000000,1431.781807,22.027412
72,44,44,0,0.000000,0.000000,967.150972,21.980704
73,56,55,0,1.785714,0.000000,1068.668295,19.430333
74,47,47,0,0.000000,0.000000,1006.026691,21.404823
75,61,61,0,0.000000,0.000000,1295.233406,21.233335
76,46,46,0,0.000000,0.000000,932.298677,20.267363
