epoch,shortterm,midterm,longterm
1708324057.461,0.385742,0.119141,0.041016
1708324058.461,0.354492,0.116699,0.040527
1708324059.462,0.354492,0.116699,0.040527
1708324060.461,0.354492,0.116699,0.040527
1708324061.462,0.354492,0.116699,0.040527
1708324062.461,0.354492,0.116699,0.040527
1708324063.462,0.325684,0.114746,0.040039
1708324064.462,0.325684,0.114746,0.040039
1708324065.462,0.325684,0.114746,0.040039
1708324066.462,0.325684,0.114746,0.040039
1708324067.461,0.325684,0.114746,0.040039
1708324068.461,0.299316,0.112793,0.039551
1708324069.461,0.299316,0.112793,0.039551
1708324070.461,0.299316,0.112793,0.039551
1708324071.461,0.299316,0.112793,0.039551
1708324072.461,0.299316,0.112793,0.039551
1708324073.462,0.274902,0.110840,0.039062
1708324074.461,0.274902,0.110840,0.039062
1708324075.462,0.274902,0.110840,0.039062
1708324076.462,0.274902,0.110840,0.039062
1708324077.461,0.274902,0.110840,0.039062
1708324078.462,0.252441,0.108887,0.038574
1708324079.461,0.252441,0.108887,0.038574
1708324080.461,0.252441,0.108887,0.038574
1708324081.461,0.252441,0.108887,0.038574
1708324082.461,0.252441,0.108887,0.038574
1708324083.461,0.231934,0.106934,0.038086
1708324084.461,0.231934,0.106934,0.038086
1708324085.461,0.231934,0.106934,0.038086
1708324086.461,0.231934,0.106934,0.038086
1708324087.461,0.231934,0.106934,0.038086
1708324088.461,0.212891,0.104980,0.037598
1708324089.461,0.212891,0.104980,0.037598
1708324090.462,0.212891,0.104980,0.037598
1708324091.461,0.212891,0.104980,0.037598
1708324092.462,0.212891,0.104980,0.037598
1708324093.461,0.195801,0.103027,0.037109
1708324094.461,0.195801,0.103027,0.037109
1708324095.461,0.195801,0.103027,0.037109
1708324096.461,0.195801,0.103027,0.037109
1708324097.462,0.195801,0.103027,0.037109
1708324098.461,0.179688,0.101074,0.036621
1708324099.461,0.179688,0.101074,0.036621
1708324100.461,0.179688,0.101074,0.036621
1708324101.461,0.179688,0.101074,0.036621
1708324102.461,0.179688,0.101074,0.036621
1708324103.461,0.165039,0.099121,0.036133
1708324104.462,0.165039,0.099121,0.036133
1708324105.461,0.165039,0.099121,0.036133
1708324106.461,0.165039,0.099121,0.036133
1708324107.462,0.165039,0.099121,0.036133
1708324108.461,0.151367,0.097168,0.035645
1708324109.461,0.151367,0.097168,0.035645
1708324110.461,0.151367,0.097168,0.035645
1708324111.461,0.151367,0.097168,0.035645
1708324112.461,0.151367,0.097168,0.035645
1708324113.461,0.139160,0.095215,0.035156
1708324114.462,0.139160,0.095215,0.035156
1708324115.462,0.139160,0.095215,0.035156
1708324116.462,0.139160,0.095215,0.035156
1708324117.461,0.139160,0.095215,0.035156
1708324118.461,0.127930,0.093262,0.034668
1708324119.463,0.127930,0.093262,0.034668
1708324120.461,0.127930,0.093262,0.034668
1708324121.461,0.127930,0.093262,0.034668
1708324122.461,0.127930,0.093262,0.034668
1708324123.461,0.117676,0.091309,0.034180
1708324124.461,0.117676,0.091309,0.034180
1708324125.461,0.117676,0.091309,0.034180
1708324126.461,0.117676,0.091309,0.034180
1708324127.461,0.117676,0.091309,0.034180
1708324128.461,0.107910,0.089355,0.033691
1708324129.461,0.107910,0.089355,0.033691
1708324130.462,0.107910,0.089355,0.033691
1708324131.462,0.107910,0.089355,0.033691
1708324132.461,0.107910,0.089355,0.033691
1708324133.461,0.099121,0.087402,0.033203
1708324134.462,0.099121,0.087402,0.033203
1708324135.463,0.099121,0.087402,0.033203
1708324136.462,0.099121,0.087402,0.033203
1708324137.461,0.099121,0.087402,0.033203
1708324138.462,0.090820,0.085938,0.032715
1708324139.461,0.090820,0.085938,0.032715
1708324140.461,0.090820,0.085938,0.032715
1708324141.461,0.090820,0.085938,0.032715
1708324142.462,0.090820,0.085938,0.032715
1708324143.461,0.083496,0.084473,0.032227
1708324144.462,0.083496,0.084473,0.032227
1708324145.461,0.083496,0.084473,0.032227
1708324146.462,0.083496,0.084473,0.032227
1708324147.461,0.083496,0.084473,0.032227
1708324148.461,0.076660,0.083008,0.031738
1708324149.462,0.076660,0.083008,0.031738
1708324150.462,0.076660,0.083008,0.031738
1708324151.461,0.076660,0.083008,0.031738
1708324152.461,0.076660,0.083008,0.031738
1708324153.461,0.070312,0.081543,0.031250
1708324154.461,0.070312,0.081543,0.031250
1708324155.461,0.070312,0.081543,0.031250
1708324156.461,0.070312,0.081543,0.031250
1708324157.461,0.070312,0.081543,0.031250
1708324158.461,0.064453,0.080078,0.030762
1708324159.461,0.064453,0.080078,0.030762
1708324160.462,0.064453,0.080078,0.030762
1708324161.461,0.064453,0.080078,0.030762
1708324162.461,0.064453,0.080078,0.030762
1708324163.462,0.059082,0.078613,0.030273
1708324164.461,0.059082,0.078613,0.030273
1708324165.462,0.059082,0.078613,0.030273
1708324166.461,0.059082,0.078613,0.030273
1708324167.461,0.059082,0.078613,0.030273
1708324168.461,0.054199,0.077148,0.029785
1708324169.461,0.054199,0.077148,0.029785
1708324170.461,0.054199,0.077148,0.029785
1708324171.461,0.054199,0.077148,0.029785
1708324172.461,0.054199,0.077148,0.029785
1708324173.462,0.049805,0.075684,0.029297
1708324174.461,0.049805,0.075684,0.029297
1708324175.461,0.049805,0.075684,0.029297
1708324176.461,0.049805,0.075684,0.029297
1708324177.461,0.049805,0.075684,0.029297
1708324178.461,0.045410,0.074219,0.028809
1708324179.462,0.045410,0.074219,0.028809
1708324180.462,0.045410,0.074219,0.028809
1708324181.461,0.045410,0.074219,0.028809
1708324182.461,0.045410,0.074219,0.028809
1708324183.461,0.041504,0.072754,0.028320
1708324184.461,0.041504,0.072754,0.028320
1708324185.461,0.041504,0.072754,0.028320
1708324186.461,0.041504,0.072754,0.028320
1708324187.461,0.041504,0.072754,0.028320
1708324188.461,0.038086,0.071289,0.027832
1708324189.461,0.038086,0.071289,0.027832
1708324190.461,0.038086,0.071289,0.027832
1708324191.461,0.038086,0.071289,0.027832
1708324192.462,0.038086,0.071289,0.027832
1708324193.461,0.034668,0.069824,0.027344
1708324194.461,0.034668,0.069824,0.027344
1708324195.461,0.034668,0.069824,0.027344
1708324196.461,0.034668,0.069824,0.027344
1708324197.462,0.034668,0.069824,0.027344
1708324198.461,0.031738,0.068359,0.026855
1708324199.461,0.031738,0.068359,0.026855
1708324200.461,0.031738,0.068359,0.026855
1708324201.461,0.031738,0.068359,0.026855
1708324202.462,0.031738,0.068359,0.026855
1708324203.462,0.028809,0.066895,0.026367
1708324204.461,0.028809,0.066895,0.026367
1708324205.462,0.028809,0.066895,0.026367
1708324206.461,0.028809,0.066895,0.026367
1708324207.461,0.028809,0.066895,0.026367
1708324208.461,0.026367,0.065430,0.025879
1708324209.461,0.026367,0.065430,0.025879
1708324210.461,0.026367,0.065430,0.025879
1708324211.461,0.026367,0.065430,0.025879
1708324212.461,0.026367,0.065430,0.025879
1708324213.461,0.023926,0.063965,0.025391
1708324214.461,0.023926,0.063965,0.025391
1708324215.461,0.023926,0.063965,0.025391
1708324216.461,0.023926,0.063965,0.025391
1708324217.463,0.023926,0.063965,0.025391
1708324218.461,0.021973,0.062500,0.024902
1708324219.462,0.021973,0.062500,0.024902
1708324220.461,0.021973,0.062500,0.024902
1708324221.461,0.021973,0.062500,0.024902
1708324222.461,0.021973,0.062500,0.024902
1708324223.461,0.020020,0.061035,0.024414
1708324224.462,0.020020,0.061035,0.024414
1708324225.462,0.020020,0.061035,0.024414
1708324226.461,0.020020,0.061035,0.024414
1708324227.461,0.020020,0.061035,0.024414
1708324228.461,0.018066,0.059570,0.023926
1708324229.461,0.018066,0.059570,0.023926
1708324230.461,0.018066,0.059570,0.023926
1708324231.462,0.018066,0.059570,0.023926
1708324232.462,0.018066,0.059570,0.023926
1708324233.461,0.016602,0.058105,0.023438
1708324234.462,0.016602,0.058105,0.023438
1708324235.461,0.016602,0.058105,0.023438
1708324236.462,0.016602,0.058105,0.023438
1708324237.462,0.016602,0.058105,0.023438
1708324238.461,0.015137,0.057129,0.022949
1708324239.462,0.015137,0.057129,0.022949
1708324240.461,0.015137,0.057129,0.022949
1708324241.461,0.015137,0.057129,0.022949
1708324242.461,0.015137,0.057129,0.022949
1708324243.461,0.013672,0.056152,0.022461
1708324244.462,0.013672,0.056152,0.022461
1708324245.461,0.013672,0.056152,0.022461
1708324246.461,0.013672,0.056152,0.022461
1708324247.461,0.013672,0.056152,0.022461
1708324248.461,0.012207,0.055176,0.021973
1708324249.462,0.012207,0.055176,0.021973
1708324250.462,0.012207,0.055176,0.021973
1708324251.462,0.012207,0.055176,0.021973
1708324252.461,0.012207,0.055176,0.021973
1708324253.462,0.010742,0.054199,0.021484
1708324254.461,0.010742,0.054199,0.021484
1708324255.461,0.010742,0.054199,0.021484
1708324256.462,0.010742,0.054199,0.021484
1708324257.461,0.010742,0.054199,0.021484
1708324258.461,0.009766,0.053223,0.020996
1708324259.461,0.009766,0.053223,0.020996
1708324260.461,0.009766,0.053223,0.020996
1708324261.461,0.009766,0.053223,0.020996
1708324262.461,0.009766,0.053223,0.020996
1708324263.461,0.008789,0.052246,0.020508
1708324264.462,0.008789,0.052246,0.020508
1708324265.461,0.008789,0.052246,0.020508
1708324266.461,0.008789,0.052246,0.020508
1708324267.461,0.008789,0.052246,0.020508
1708324268.461,0.007812,0.051270,0.020020
1708324269.462,0.007812,0.051270,0.020020
1708324270.462,0.007812,0.051270,0.020020
1708324271.462,0.007812,0.051270,0.020020
1708324272.461,0.007812,0.051270,0.020020
1708324273.461,0.006836,0.050293,0.019531
1708324274.462,0.006836,0.050293,0.019531
1708324275.461,0.006836,0.050293,0.019531
1708324276.461,0.006836,0.050293,0.019531
1708324277.461,0.006836,0.050293,0.019531
1708324278.462,0.006836,0.050293,0.019531
1708324279.462,0.005859,0.049316,0.019043
1708324280.461,0.005859,0.049316,0.019043
1708324281.462,0.005859,0.049316,0.019043
1708324282.462,0.005859,0.049316,0.019043
1708324283.462,0.005859,0.049316,0.019043
1708324284.461,0.005371,0.048340,0.018555
1708324285.461,0.005371,0.048340,0.018555
1708324286.461,0.005371,0.048340,0.018555
1708324287.461,0.005371,0.048340,0.018555
1708324288.461,0.005371,0.048340,0.018555
1708324289.462,0.004883,0.047363,0.018066
1708324290.461,0.004883,0.047363,0.018066
1708324291.461,0.004883,0.047363,0.018066
1708324292.462,0.004883,0.047363,0.018066
1708324293.461,0.004883,0.047363,0.018066
1708324294.461,0.004395,0.046387,0.017578
1708324295.461,0.004395,0.046387,0.017578
1708324296.462,0.004395,0.046387,0.017578
1708324297.461,0.004395,0.046387,0.017578
1708324298.462,0.004395,0.046387,0.017578
1708324299.461,0.003906,0.045410,0.017090
1708324300.462,0.003906,0.045410,0.017090
1708324301.462,0.003906,0.045410,0.017090
1708324302.461,0.003906,0.045410,0.017090
1708324303.462,0.003906,0.045410,0.017090
1708324304.462,0.003418,0.044434,0.016602
1708324305.461,0.003418,0.044434,0.016602
1708324306.461,0.003418,0.044434,0.016602
1708324307.462,0.003418,0.044434,0.016602
1708324308.461,0.003418,0.044434,0.016602
1708324309.461,0.002930,0.043457,0.016113
1708324310.462,0.002930,0.043457,0.016113
1708324311.462,0.002930,0.043457,0.016113
1708324312.461,0.002930,0.043457,0.016113
1708324313.462,0.002930,0.043457,0.016113
1708324314.461,0.002441,0.042480,0.015625
1708324315.462,0.002441,0.042480,0.015625
1708324316.461,0.002441,0.042480,0.015625
1708324317.461,0.002441,0.042480,0.015625
1708324318.461,0.002441,0.042480,0.015625
1708324319.461,0.082520,0.058594,0.020996
1708324320.461,0.082520,0.058594,0.020996
1708324321.461,0.082520,0.058594,0.020996
1708324322.461,0.082520,0.058594,0.020996
1708324323.461,0.082520,0.058594,0.020996
1708324324.461,0.396484,0.124512,0.042480
1708324325.461,0.396484,0.124512,0.042480
1708324326.461,0.396484,0.124512,0.042480
1708324327.461,0.396484,0.124512,0.042480
1708324328.461,0.396484,0.124512,0.042480
1708324329.461,0.604980,0.172363,0.058594
1708324330.461,0.604980,0.172363,0.058594
1708324331.461,0.604980,0.172363,0.058594
1708324332.461,0.604980,0.172363,0.058594
1708324333.461,0.604980,0.172363,0.058594
1708324334.461,0.556152,0.169434,0.058105
1708324335.462,0.556152,0.169434,0.058105
1708324336.461,0.556152,0.169434,0.058105
1708324337.461,0.556152,0.169434,0.058105
1708324338.462,0.556152,0.169434,0.058105
1708324339.461,0.511230,0.166504,0.057617
1708324340.461,0.511230,0.166504,0.057617
1708324341.462,0.511230,0.166504,0.057617
1708324342.461,0.511230,0.166504,0.057617
1708324343.461,0.511230,0.166504,0.057617
1708324344.461,0.470215,0.163574,0.057129
1708324345.461,0.470215,0.163574,0.057129
1708324346.461,0.470215,0.163574,0.057129
1708324347.462,0.470215,0.163574,0.057129
1708324348.461,0.470215,0.163574,0.057129
1708324349.462,0.432129,0.160645,0.056641
1708324350.462,0.432129,0.160645,0.056641
1708324351.461,0.432129,0.160645,0.056641
1708324352.461,0.432129,0.160645,0.056641
1708324353.462,0.432129,0.160645,0.056641
1708324354.461,0.397461,0.157715,0.056152
1708324355.461,0.397461,0.157715,0.056152
1708324356.462,0.397461,0.157715,0.056152
