epoch,value
1708315536.284,0.000000
1708315537.284,0.000000
1708315538.284,0.000000
1708315539.284,0.000000
1708315540.284,0.000000
1708315541.284,0.000000
1708315542.284,0.000000
1708315543.284,0.000000
1708315544.284,0.000000
1708315545.284,0.000000
1708315546.284,0.000000
1708315547.284,0.000000
1708315548.284,0.000000
1708315549.284,0.000000
1708315550.284,0.000000
1708315551.284,0.000000
1708315552.284,0.000000
1708315553.284,0.000000
1708315554.284,0.000000
1708315555.284,0.000000
1708315556.284,0.000000
1708315557.284,0.000000
1708315558.284,0.000000
1708315559.284,0.000000
1708315560.284,0.000000
1708315561.284,0.000000
1708315562.284,0.000000
1708315563.284,0.000000
1708315564.284,0.000000
1708315565.284,0.000000
1708315566.284,0.000000
1708315567.284,0.000000
1708315568.284,0.000000
1708315569.284,0.000000
1708315570.284,0.000000
1708315571.284,0.000000
1708315572.284,0.000000
1708315573.284,0.000000
1708315574.284,0.000000
1708315575.284,0.000000
1708315576.284,0.000000
1708315577.284,0.000000
1708315578.284,0.000000
1708315579.284,0.000000
1708315580.284,0.000000
1708315581.284,0.000000
1708315582.284,0.000000
1708315583.284,0.000000
1708315584.284,0.000000
1708315585.284,0.000000
1708315586.284,0.000000
1708315587.284,0.000000
1708315588.284,0.000000
1708315589.284,0.000000
1708315590.284,0.000000
1708315591.284,0.000000
1708315592.284,0.000000
1708315593.284,0.000000
1708315594.284,0.000000
1708315595.284,0.000000
1708315596.284,0.000000
1708315597.284,0.000000
1708315598.284,0.000000
1708315599.284,0.000000
1708315600.284,0.000000
1708315601.284,0.000000
1708315602.284,0.000000
1708315603.284,0.000000
1708315604.284,0.000000
1708315605.284,0.000000
1708315606.284,0.000000
1708315607.284,0.000000
1708315608.284,0.000000
1708315609.284,0.000000
1708315610.284,0.000000
1708315611.284,0.000000
1708315612.284,0.000000
1708315613.284,0.000000
1708315614.284,0.000000
1708315615.284,0.000000
1708315616.284,0.000000
1708315617.284,0.000000
1708315618.284,0.000000
1708315619.284,0.000000
1708315620.284,0.000000
1708315621.284,0.000000
1708315622.284,0.000000
1708315623.284,0.000000
1708315624.284,0.000000
1708315625.284,0.000000
1708315626.284,0.000000
1708315627.284,0.000000
1708315628.284,0.000000
1708315629.284,0.000000
1708315630.284,0.000000
1708315631.284,0.000000
1708315632.284,0.000000
1708315633.284,0.000000
1708315634.284,0.000000
1708315635.284,0.000000
1708315636.284,0.000000
1708315637.284,0.000000
1708315638.284,0.000000
1708315639.284,0.000000
1708315640.284,0.000000
1708315641.284,0.000000
1708315642.284,0.000000
1708315643.284,0.000000
1708315644.284,0.000000
1708315645.284,0.000000
1708315646.284,0.000000
1708315647.284,0.000000
1708315648.284,0.000000
1708315649.284,0.000000
1708315650.284,0.000000
1708315651.284,0.000000
