epoch,shortterm,midterm,longterm
1709559939.015,0.385742,0.119141,0.041016
1709559940.015,0.385742,0.119141,0.041016
1709559941.015,0.354492,0.116699,0.040527
1709559942.015,0.354492,0.116699,0.040527
1709559943.015,0.354492,0.116699,0.040527
1709559944.015,0.354492,0.116699,0.040527
1709559945.015,0.354492,0.116699,0.040527
1709559946.015,0.325684,0.114746,0.040039
1709559947.016,0.325684,0.114746,0.040039
1709559948.018,0.325684,0.114746,0.040039
1709559949.015,0.325684,0.114746,0.040039
1709559950.015,0.325684,0.114746,0.040039
1709559951.015,0.299316,0.112793,0.039551
1709559952.015,0.299316,0.112793,0.039551
1709559953.017,0.299316,0.112793,0.039551
1709559954.015,0.299316,0.112793,0.039551
1709559955.016,0.299316,0.112793,0.039551
1709559956.015,0.274902,0.110840,0.039062
1709559957.015,0.274902,0.110840,0.039062
1709559958.015,0.274902,0.110840,0.039062
1709559959.015,0.274902,0.110840,0.039062
1709559960.015,0.274902,0.110840,0.039062
1709559961.015,0.252441,0.108887,0.038574
1709559962.016,0.252441,0.108887,0.038574
1709559963.015,0.252441,0.108887,0.038574
1709559964.015,0.252441,0.108887,0.038574
1709559965.015,0.252441,0.108887,0.038574
1709559966.015,0.231934,0.106934,0.038086
1709559967.015,0.231934,0.106934,0.038086
1709559968.015,0.231934,0.106934,0.038086
1709559969.015,0.231934,0.106934,0.038086
1709559970.015,0.231934,0.106934,0.038086
1709559971.016,0.212891,0.104980,0.037598
1709559972.015,0.212891,0.104980,0.037598
1709559973.016,0.212891,0.104980,0.037598
1709559974.016,0.212891,0.104980,0.037598
1709559975.016,0.212891,0.104980,0.037598
1709559976.015,0.195801,0.103027,0.037109
1709559977.015,0.195801,0.103027,0.037109
1709559978.015,0.195801,0.103027,0.037109
1709559979.015,0.195801,0.103027,0.037109
1709559980.015,0.195801,0.103027,0.037109
1709559981.015,0.179688,0.101074,0.036621
1709559982.015,0.179688,0.101074,0.036621
1709559983.015,0.179688,0.101074,0.036621
1709559984.015,0.179688,0.101074,0.036621
1709559985.017,0.179688,0.101074,0.036621
1709559986.015,0.165039,0.099121,0.036133
1709559987.015,0.165039,0.099121,0.036133
1709559988.015,0.165039,0.099121,0.036133
1709559989.016,0.165039,0.099121,0.036133
1709559990.015,0.165039,0.099121,0.036133
1709559991.015,0.151367,0.097168,0.035645
1709559992.015,0.151367,0.097168,0.035645
1709559993.016,0.151367,0.097168,0.035645
1709559994.015,0.151367,0.097168,0.035645
1709559995.016,0.151367,0.097168,0.035645
1709559996.015,0.139160,0.095215,0.035156
1709559997.015,0.139160,0.095215,0.035156
1709559998.016,0.139160,0.095215,0.035156
1709559999.015,0.139160,0.095215,0.035156
1709560000.015,0.139160,0.095215,0.035156
1709560001.015,0.127930,0.093262,0.034668
1709560002.015,0.127930,0.093262,0.034668
1709560003.015,0.127930,0.093262,0.034668
1709560004.015,0.127930,0.093262,0.034668
1709560005.015,0.127930,0.093262,0.034668
1709560006.015,0.117676,0.091309,0.034180
1709560007.015,0.117676,0.091309,0.034180
1709560008.017,0.117676,0.091309,0.034180
1709560009.015,0.117676,0.091309,0.034180
1709560010.015,0.117676,0.091309,0.034180
1709560011.016,0.107910,0.089355,0.033691
1709560012.015,0.107910,0.089355,0.033691
1709560013.015,0.107910,0.089355,0.033691
1709560014.015,0.107910,0.089355,0.033691
1709560015.015,0.107910,0.089355,0.033691
1709560016.015,0.099121,0.087402,0.033203
1709560017.015,0.099121,0.087402,0.033203
1709560018.015,0.099121,0.087402,0.033203
1709560019.015,0.099121,0.087402,0.033203
1709560020.015,0.099121,0.087402,0.033203
1709560021.016,0.090820,0.085938,0.032715
1709560022.016,0.090820,0.085938,0.032715
1709560023.015,0.090820,0.085938,0.032715
1709560024.015,0.090820,0.085938,0.032715
1709560025.015,0.090820,0.085938,0.032715
1709560026.015,0.083496,0.084473,0.032227
1709560027.015,0.083496,0.084473,0.032227
1709560028.015,0.083496,0.084473,0.032227
1709560029.015,0.083496,0.084473,0.032227
1709560030.015,0.083496,0.084473,0.032227
