PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,9990,0,0.100000,0.000000,186928.494352,18.711561,
1,478,478,0,0.000000,0.000000,5865.844528,12.271641
2,427,427,0,0.000000,0.000000,5889.704651,13.793219
3,425,425,0,0.000000,0.000000,5340.115905,12.564979
4,335,335,0,0.000000,0.000000,5028.850915,15.011495
5,318,318,0,0.000000,0.000000,4898.844480,15.405171
6,274,274,0,0.000000,0.000000,4284.615941,15.637284
7,264,264,0,0.000000,0.000000,4124.117962,15.621659
8,235,235,0,0.000000,0.000000,3864.962384,16.446648
9,213,213,0,0.000000,0.000000,3550.764936,16.670258
10,204,204,0,0.000000,0.000000,3478.718266,17.052541
11,204,204,0,0.000000,0.000000,3548.678902,17.395485
12,159,159,0,0.000000,0.000000,2705.598527,17.016343
13,196,196,0,0.000000,0.000000,3265.739367,16.661936
14,180,180,0,0.000000,0.000000,2880.077229,16.000429
15,156,155,0,0.641026,0.000000,2481.692585,16.010920
16,146,145,0,0.684932,0.000000,2981.262227,20.560429
17,155,154,0,0.645161,0.000000,2409.092780,15.643460
18,136,135,0,0.735294,0.000000,2702.504251,20.018550
19,122,122,0,0.000000,0.000000,2236.161103,18.329189
20,127,127,0,0.000000,0.000000,2473.498825,19.476369
21,111,110,0,0.900901,0.000000,2213.460677,20.122370
22,117,117,0,0.000000,0.000000,2115.229408,18.078884
23,102,102,0,0.000000,0.000000,2092.567864,20.515371
24,111,111,0,0.000000,0.000000,2193.316277,19.759606
25,110,110,0,0.000000,0.000000,2263.423017,20.576573
26,93,93,0,0.000000,0.000000,1879.349586,20.208060
27,98,98,0,0.000000,0.000000,1981.523721,20.219630
28,108,108,0,0.000000,0.000000,2083.203519,19.288921
29,97,97,0,0.000000,0.000000,2047.164585,21.104790
30,97,97,0,0.000000,0.000000,2110.223837,21.754885
31,87,87,0,0.000000,0.000000,1754.133013,20.162448
32,116,116,0,0.000000,0.000000,2078.818019,17.920845
33,93,93,0,0.000000,0.000000,2062.028237,22.172347
34,99,99,0,0.000000,0.000000,2223.712063,22.461738
35,99,99,0,0.000000,0.000000,1818.821365,18.371933
36,87,87,0,0.000000,0.000000,1964.362699,22.578882
37,87,87,0,0.000000,0.000000,1680.930509,19.321040
38,69,69,0,0.000000,0.000000,1571.483929,22.775129
39,80,80,0,0.000000,0.000000,1424.262535,17.803282
40,83,83,0,0.000000,0.000000,1578.204977,19.014518
41,73,73,0,0.000000,0.000000,1379.761475,18.900842
42,86,85,0,1.162791,0.000000,1845.230319,21.708592
43,79,79,0,0.000000,0.000000,1690.884476,21.403601
44,68,68,0,0.000000,0.000000,1220.446415,17.947741
45,95,95,0,0.000000,0.000000,2153.857879,22.672188
46,67,67,0,0.000000,0.000000,1428.974312,21.327975
47,60,60,0,0.000000,0.000000,1268.599331,21.143322
48,57,57,0,0.000000,0.000000,1171.579066,20.554019
49,77,77,0,0.000000,0.000000,1524.557857,19.799453
50,77,76,0,1.298701,0.000000,1686.173274,22.186490
51,78,78,0,0.000000,0.000000,1571.880511,20.152314
52,53,53,0,0.000000,0.000000,1300.221646,24.532484
53,66,66,0,0.000000,0.000000,1513.826094,22.936759
54,61,61,0,0.000000,0.000000,1566.957858,25.687834
55,67,66,0,1.492537,0.000000,1529.699697,23.177268
56,71,70,0,1.408451,0.000000,1410.220986,20.146014
57,57,57,0,0.000000,0.000000,1374.014854,24.105524
58,57,57,0,0.000000,0.000000,1214.874810,21.313593
59,61,61,0,0.000000,0.000000,1479.399148,24.252445
60,61,61,0,0.000000,0.000000,1379.099853,22.608194
61,67,67,0,0.000000,0.000000,1362.261364,20.332259
62,46,46,0,0.000000,0.000000,1156.519142,25.141720
63,66,66,0,0.000000,0.000000,1485.518085,22.507850
64,60,59,0,1.666667,0.000000,1527.724006,25.893627
65,42,42,0,0.000000,0.000000,977.844155,23.282004
66,52,52,0,0.000000,0.000000,1494.034348,28.731430
67,57,57,0,0.000000,0.000000,1220.156058,21.406247
68,62,62,0,0.000000,0.000000,1303.598571,21.025783
69,38,38,0,0.000000,0.000000,1019.552666,26.830333
70,61,61,0,0.000000,0.000000,1298.297912,21.283572
71,56,56,0,0.000000,0.000000,1216.489211,21.723022
72,42,42,0,0.000000,0.000000,953.884928,22.711546
73,59,59,0,0.000000,0.000000,1212.558185,20.551834
74,44,44,0,0.000000,0.000000,1120.906064,25.475138
75,45,45,0,0.000000,0.000000,916.811290,20.373584
76,46,46,0,0.000000,0.000000,1032.970502,22.455880
77,62,62,0,0.000000,0.000000,1432.455396,23.104119
78,31,31,0,0.000000,0.000000,784.309928,25.300320
79,49,49,0,0.000000,0.000000,1188.614698,24.257443
80,42,42,0,0.000000,0.000000,885.900778,21.092876
81,47,47,0,0.000000,0.000000,1159.905545,24.678841
82,36,36,0,0.000000,0.000000,1024.964017,28.471223
83,51,51,0,0.000000,0.000000,1185.558471,23.246245
84,40,40,0,0.000000,0.000000,849.753777,21.243844
85,56,56,0,0.000000,0.000000,1214.994533,21.696331
86,52,52,0,0.000000,0.000000,1047.204790,20.138554
87,48,48,0,0.000000,0.000000,1095.024319,22.813007
88,58,58,0,0.000000,0.000000,1173.116587,20.226148
89,41,41,0,0.000000,0.000000,1024.035405,24.976473
90,56,56,0,0.000000,0.000000,1104.884146,19.730074
91,35,35,0,0.000000,0.000000,790.604144,22.588690
92,54,54,0,0.000000,0.000000,1396.304028,25.857482
93,52,52,0,0.000000,0.000000,1024.674939,19.705287
94,56,56,0,0.000000,0.000000,1194.347424,21.327633
95,41,41,0,0.000000,0.000000,848.362725,20.691774
96,35,35,0,0.000000,0.000000,879.661922,25.133198
97,31,31,0,0.000000,0.000000,764.079985,24.647741
98,33,33,0,0.000000,0.000000,795.619362,24.109678
99,39,39,0,0.000000,0.000000,884.822709,22.687762
100,43,43,0,0.000000,0.000000,1022.842775,23.787041
