epoch,shortterm,midterm,longterm
1709610442.380,0.500000,0.150391,0.051758
1709610443.380,0.459961,0.147461,0.051270
1709610444.380,0.459961,0.147461,0.051270
1709610445.381,0.459961,0.147461,0.051270
1709610446.380,0.459961,0.147461,0.051270
1709610447.380,0.459961,0.147461,0.051270
1709610448.380,0.422852,0.144531,0.050781
1709610449.382,0.422852,0.144531,0.050781
1709610450.380,0.422852,0.144531,0.050781
1709610451.380,0.422852,0.144531,0.050781
1709610452.381,0.422852,0.144531,0.050781
1709610453.380,0.469238,0.159180,0.056152
1709610454.380,0.469238,0.159180,0.056152
1709610455.380,0.469238,0.159180,0.056152
1709610456.380,0.469238,0.159180,0.056152
1709610457.382,0.469238,0.159180,0.056152
1709610458.380,0.431641,0.156250,0.055664
1709610459.381,0.431641,0.156250,0.055664
1709610460.380,0.431641,0.156250,0.055664
1709610461.380,0.431641,0.156250,0.055664
1709610462.380,0.431641,0.156250,0.055664
1709610463.380,0.557617,0.187012,0.066406
1709610464.380,0.557617,0.187012,0.066406
1709610465.380,0.557617,0.187012,0.066406
1709610466.380,0.557617,0.187012,0.066406
1709610467.380,0.557617,0.187012,0.066406
1709610468.380,0.512695,0.183594,0.065918
1709610469.380,0.512695,0.183594,0.065918
1709610470.380,0.512695,0.183594,0.065918
1709610471.380,0.512695,0.183594,0.065918
1709610472.380,0.512695,0.183594,0.065918
1709610473.380,0.471191,0.180176,0.065430
1709610474.380,0.471191,0.180176,0.065430
1709610475.380,0.471191,0.180176,0.065430
1709610476.380,0.471191,0.180176,0.065430
1709610477.380,0.471191,0.180176,0.065430
1709610478.382,0.433105,0.176758,0.064941
1709610479.380,0.433105,0.176758,0.064941
1709610480.380,0.433105,0.176758,0.064941
1709610481.380,0.433105,0.176758,0.064941
1709610482.382,0.433105,0.176758,0.064941
1709610483.380,0.397949,0.173340,0.064453
1709610484.380,0.397949,0.173340,0.064453
1709610485.380,0.397949,0.173340,0.064453
1709610486.380,0.397949,0.173340,0.064453
1709610487.380,0.397949,0.173340,0.064453
1709610488.380,0.365723,0.170410,0.063965
1709610489.380,0.365723,0.170410,0.063965
1709610490.380,0.365723,0.170410,0.063965
1709610491.380,0.365723,0.170410,0.063965
1709610492.380,0.365723,0.170410,0.063965
1709610493.380,0.336426,0.167480,0.063477
1709610494.380,0.336426,0.167480,0.063477
1709610495.382,0.336426,0.167480,0.063477
1709610496.380,0.336426,0.167480,0.063477
1709610497.382,0.336426,0.167480,0.063477
1709610498.380,0.309082,0.164551,0.062988
1709610499.380,0.309082,0.164551,0.062988
1709610500.381,0.309082,0.164551,0.062988
1709610501.380,0.309082,0.164551,0.062988
1709610502.381,0.309082,0.164551,0.062988
1709610503.380,0.284180,0.161621,0.062500
1709610504.380,0.284180,0.161621,0.062500
1709610505.380,0.284180,0.161621,0.062500
1709610506.380,0.284180,0.161621,0.062500
1709610507.380,0.284180,0.161621,0.062500
1709610508.382,0.261230,0.158691,0.062012
1709610509.381,0.261230,0.158691,0.062012
1709610510.380,0.261230,0.158691,0.062012
1709610511.381,0.261230,0.158691,0.062012
1709610512.382,0.261230,0.158691,0.062012
1709610513.380,0.240234,0.155762,0.061523
1709610514.380,0.240234,0.155762,0.061523
1709610515.380,0.240234,0.155762,0.061523
1709610516.382,0.240234,0.155762,0.061523
1709610517.380,0.240234,0.155762,0.061523
1709610518.380,0.220703,0.152832,0.061035
1709610519.382,0.220703,0.152832,0.061035
1709610520.380,0.220703,0.152832,0.061035
1709610521.380,0.220703,0.152832,0.061035
1709610522.380,0.220703,0.152832,0.061035
1709610523.380,0.202637,0.149902,0.060547
1709610524.381,0.202637,0.149902,0.060547
1709610525.380,0.202637,0.149902,0.060547
1709610526.380,0.202637,0.149902,0.060547
1709610527.380,0.202637,0.149902,0.060547
1709610528.382,0.186035,0.146973,0.060059
1709610529.380,0.186035,0.146973,0.060059
1709610530.382,0.186035,0.146973,0.060059
1709610531.382,0.186035,0.146973,0.060059
1709610532.381,0.186035,0.146973,0.060059
1709610533.380,0.170898,0.144531,0.059570
1709610534.381,0.170898,0.144531,0.059570
1709610535.380,0.170898,0.144531,0.059570
1709610536.380,0.170898,0.144531,0.059570
1709610537.380,0.170898,0.144531,0.059570
1709610538.380,0.170898,0.144531,0.059570
1709610539.380,0.156738,0.142090,0.059082
1709610540.380,0.156738,0.142090,0.059082
1709610541.382,0.156738,0.142090,0.059082
1709610542.380,0.156738,0.142090,0.059082
1709610543.380,0.156738,0.142090,0.059082
1709610544.380,0.144043,0.139648,0.058594
1709610545.380,0.144043,0.139648,0.058594
1709610546.380,0.144043,0.139648,0.058594
1709610547.381,0.144043,0.139648,0.058594
1709610548.380,0.144043,0.139648,0.058594
1709610549.380,0.132324,0.137207,0.058105
1709610550.380,0.132324,0.137207,0.058105
1709610551.380,0.132324,0.137207,0.058105
1709610552.380,0.132324,0.137207,0.058105
1709610553.380,0.132324,0.137207,0.058105
1709610554.381,0.202148,0.151855,0.063477
1709610555.380,0.202148,0.151855,0.063477
1709610556.380,0.202148,0.151855,0.063477
1709610557.380,0.202148,0.151855,0.063477
1709610558.380,0.202148,0.151855,0.063477
1709610559.381,0.185547,0.148926,0.062988
1709610560.380,0.185547,0.148926,0.062988
1709610561.382,0.185547,0.148926,0.062988
1709610562.380,0.185547,0.148926,0.062988
1709610563.380,0.185547,0.148926,0.062988
1709610564.380,0.170410,0.145996,0.062500
1709610565.380,0.170410,0.145996,0.062500
1709610566.380,0.170410,0.145996,0.062500
1709610567.380,0.170410,0.145996,0.062500
1709610568.380,0.170410,0.145996,0.062500
1709610569.380,0.156738,0.143555,0.062012
1709610570.380,0.156738,0.143555,0.062012
1709610571.380,0.156738,0.143555,0.062012
1709610572.381,0.156738,0.143555,0.062012
1709610573.380,0.156738,0.143555,0.062012
1709610574.382,0.144043,0.141113,0.061523
1709610575.382,0.144043,0.141113,0.061523
1709610576.380,0.144043,0.141113,0.061523
1709610577.380,0.144043,0.141113,0.061523
1709610578.380,0.144043,0.141113,0.061523
1709610579.380,0.212891,0.155762,0.066895
1709610580.382,0.212891,0.155762,0.066895
1709610581.380,0.212891,0.155762,0.066895
1709610582.381,0.212891,0.155762,0.066895
1709610583.380,0.212891,0.155762,0.066895
1709610584.380,0.276367,0.169922,0.072266
1709610585.380,0.276367,0.169922,0.072266
1709610586.381,0.276367,0.169922,0.072266
1709610587.380,0.276367,0.169922,0.072266
1709610588.380,0.276367,0.169922,0.072266
1709610589.380,0.654785,0.250488,0.099121
1709610590.380,0.654785,0.250488,0.099121
1709610591.382,0.654785,0.250488,0.099121
1709610592.380,0.654785,0.250488,0.099121
1709610593.380,0.654785,0.250488,0.099121
1709610594.380,0.602051,0.246094,0.098145
1709610595.380,0.602051,0.246094,0.098145
1709610596.380,0.602051,0.246094,0.098145
1709610597.380,0.602051,0.246094,0.098145
1709610598.380,0.602051,0.246094,0.098145
1709610599.380,0.553711,0.241699,0.097168
1709610600.380,0.553711,0.241699,0.097168
1709610601.380,0.553711,0.241699,0.097168
1709610602.382,0.553711,0.241699,0.097168
1709610603.382,0.553711,0.241699,0.097168
1709610604.381,0.509277,0.237305,0.096191
1709610605.380,0.509277,0.237305,0.096191
1709610606.380,0.509277,0.237305,0.096191
1709610607.380,0.509277,0.237305,0.096191
1709610608.381,0.509277,0.237305,0.096191
1709610609.380,0.468262,0.232910,0.095215
1709610610.381,0.468262,0.232910,0.095215
1709610611.380,0.468262,0.232910,0.095215
1709610612.380,0.468262,0.232910,0.095215
1709610613.380,0.468262,0.232910,0.095215
1709610614.380,0.430664,0.229004,0.094238
1709610615.380,0.430664,0.229004,0.094238
1709610616.382,0.430664,0.229004,0.094238
1709610617.381,0.430664,0.229004,0.094238
1709610618.382,0.430664,0.229004,0.094238
1709610619.380,0.395996,0.225098,0.093262
1709610620.380,0.395996,0.225098,0.093262
1709610621.382,0.395996,0.225098,0.093262
1709610622.380,0.395996,0.225098,0.093262
1709610623.380,0.395996,0.225098,0.093262
1709610624.380,0.604980,0.271484,0.108887
1709610625.381,0.604980,0.271484,0.108887
1709610626.380,0.604980,0.271484,0.108887
1709610627.380,0.604980,0.271484,0.108887
1709610628.380,0.604980,0.271484,0.108887
1709610629.382,0.556152,0.266602,0.107910
1709610630.380,0.556152,0.266602,0.107910
1709610631.380,0.556152,0.266602,0.107910
1709610632.382,0.556152,0.266602,0.107910
1709610633.380,0.556152,0.266602,0.107910
1709610634.380,0.511230,0.261719,0.106934
1709610635.380,0.511230,0.261719,0.106934
1709610636.380,0.511230,0.261719,0.106934
1709610637.380,0.511230,0.261719,0.106934
1709610638.380,0.511230,0.261719,0.106934
1709610639.380,0.470215,0.257324,0.105957
1709610640.380,0.470215,0.257324,0.105957
1709610641.380,0.470215,0.257324,0.105957
1709610642.380,0.470215,0.257324,0.105957
1709610643.380,0.470215,0.257324,0.105957
1709610644.380,0.432129,0.252930,0.104980
1709610645.380,0.432129,0.252930,0.104980
1709610646.380,0.432129,0.252930,0.104980
1709610647.380,0.432129,0.252930,0.104980
1709610648.380,0.432129,0.252930,0.104980
1709610649.380,0.397461,0.248535,0.104004
1709610650.380,0.397461,0.248535,0.104004
1709610651.380,0.397461,0.248535,0.104004
1709610652.380,0.397461,0.248535,0.104004
1709610653.382,0.397461,0.248535,0.104004
1709610654.381,0.365234,0.244141,0.103027
1709610655.380,0.365234,0.244141,0.103027
1709610656.380,0.365234,0.244141,0.103027
1709610657.382,0.365234,0.244141,0.103027
1709610658.381,0.365234,0.244141,0.103027
1709610659.380,0.335938,0.239746,0.102051
1709610660.380,0.335938,0.239746,0.102051
1709610661.380,0.335938,0.239746,0.102051
1709610662.380,0.335938,0.239746,0.102051
1709610663.380,0.335938,0.239746,0.102051
1709610664.380,0.308594,0.235352,0.101074
1709610665.380,0.308594,0.235352,0.101074
1709610666.380,0.308594,0.235352,0.101074
1709610667.380,0.308594,0.235352,0.101074
1709610668.380,0.308594,0.235352,0.101074
1709610669.380,0.283691,0.230957,0.100098
1709610670.380,0.283691,0.230957,0.100098
1709610671.380,0.283691,0.230957,0.100098
1709610672.380,0.283691,0.230957,0.100098
1709610673.380,0.283691,0.230957,0.100098
1709610674.381,0.260742,0.227051,0.099121
1709610675.381,0.260742,0.227051,0.099121
1709610676.380,0.260742,0.227051,0.099121
1709610677.380,0.260742,0.227051,0.099121
1709610678.380,0.260742,0.227051,0.099121
1709610679.380,0.239746,0.223145,0.098145
1709610680.380,0.239746,0.223145,0.098145
1709610681.380,0.239746,0.223145,0.098145
1709610682.380,0.239746,0.223145,0.098145
1709610683.380,0.239746,0.223145,0.098145
1709610684.380,0.380859,0.252930,0.108398
1709610685.380,0.380859,0.252930,0.108398
1709610686.380,0.380859,0.252930,0.108398
1709610687.380,0.380859,0.252930,0.108398
1709610688.380,0.380859,0.252930,0.108398
1709610689.380,0.350098,0.248535,0.107422
1709610690.380,0.350098,0.248535,0.107422
1709610691.380,0.350098,0.248535,0.107422
1709610692.380,0.350098,0.248535,0.107422
1709610693.382,0.350098,0.248535,0.107422
1709610694.380,0.321777,0.244141,0.106445
1709610695.382,0.321777,0.244141,0.106445
1709610696.380,0.321777,0.244141,0.106445
1709610697.381,0.321777,0.244141,0.106445
1709610698.380,0.321777,0.244141,0.106445
1709610699.380,0.295898,0.239746,0.105469
1709610700.380,0.295898,0.239746,0.105469
1709610701.380,0.295898,0.239746,0.105469
1709610702.380,0.295898,0.239746,0.105469
1709610703.380,0.295898,0.239746,0.105469
1709610704.380,0.271973,0.235352,0.104492
1709610705.382,0.271973,0.235352,0.104492
1709610706.380,0.271973,0.235352,0.104492
1709610707.380,0.271973,0.235352,0.104492
1709610708.380,0.271973,0.235352,0.104492
1709610709.381,0.330566,0.248047,0.109375
1709610710.380,0.330566,0.248047,0.109375
1709610711.380,0.330566,0.248047,0.109375
1709610712.380,0.330566,0.248047,0.109375
1709610713.380,0.330566,0.248047,0.109375
1709610714.381,0.303711,0.243652,0.108398
1709610715.383,0.303711,0.243652,0.108398
1709610716.380,0.303711,0.243652,0.108398
1709610717.380,0.303711,0.243652,0.108398
1709610718.380,0.303711,0.243652,0.108398
1709610719.380,0.279297,0.239258,0.107422
1709610720.380,0.279297,0.239258,0.107422
1709610721.380,0.279297,0.239258,0.107422
1709610722.381,0.279297,0.239258,0.107422
1709610723.380,0.279297,0.239258,0.107422
1709610724.380,0.256836,0.234863,0.106445
1709610725.381,0.256836,0.234863,0.106445
1709610726.380,0.256836,0.234863,0.106445
1709610727.380,0.256836,0.234863,0.106445
1709610728.381,0.256836,0.234863,0.106445
1709610729.381,0.235840,0.230957,0.105469
1709610730.381,0.235840,0.230957,0.105469
1709610731.380,0.235840,0.230957,0.105469
1709610732.382,0.235840,0.230957,0.105469
1709610733.380,0.235840,0.230957,0.105469
1709610734.382,0.216797,0.227051,0.104492
1709610735.380,0.216797,0.227051,0.104492
1709610736.380,0.216797,0.227051,0.104492
1709610737.380,0.216797,0.227051,0.104492
1709610738.380,0.216797,0.227051,0.104492
1709610739.380,0.199219,0.223145,0.103516
1709610740.380,0.199219,0.223145,0.103516
1709610741.380,0.199219,0.223145,0.103516
1709610742.380,0.199219,0.223145,0.103516
1709610743.380,0.199219,0.223145,0.103516
1709610744.380,0.183105,0.219238,0.102539
1709610745.380,0.183105,0.219238,0.102539
1709610746.380,0.183105,0.219238,0.102539
1709610747.380,0.183105,0.219238,0.102539
1709610748.380,0.183105,0.219238,0.102539
1709610749.380,0.167969,0.215332,0.101562
1709610750.380,0.167969,0.215332,0.101562
1709610751.380,0.167969,0.215332,0.101562
1709610752.380,0.167969,0.215332,0.101562
1709610753.380,0.167969,0.215332,0.101562
1709610754.380,0.154297,0.211426,0.100586
1709610755.380,0.154297,0.211426,0.100586
1709610756.380,0.154297,0.211426,0.100586
1709610757.380,0.154297,0.211426,0.100586
1709610758.380,0.154297,0.211426,0.100586
1709610759.380,0.141602,0.207520,0.099609
1709610760.380,0.141602,0.207520,0.099609
1709610761.380,0.141602,0.207520,0.099609
1709610762.380,0.141602,0.207520,0.099609
1709610763.380,0.141602,0.207520,0.099609
1709610764.380,0.129883,0.203613,0.098633
1709610765.380,0.129883,0.203613,0.098633
1709610766.380,0.129883,0.203613,0.098633
1709610767.380,0.129883,0.203613,0.098633
1709610768.380,0.129883,0.203613,0.098633
1709610769.382,0.119141,0.200195,0.097656
1709610770.382,0.119141,0.200195,0.097656
1709610771.380,0.119141,0.200195,0.097656
1709610772.380,0.119141,0.200195,0.097656
1709610773.380,0.119141,0.200195,0.097656
1709610774.380,0.109375,0.196777,0.096680
1709610775.380,0.109375,0.196777,0.096680
1709610776.381,0.109375,0.196777,0.096680
1709610777.380,0.109375,0.196777,0.096680
1709610778.380,0.109375,0.196777,0.096680
1709610779.380,0.100586,0.193359,0.095703
1709610780.381,0.100586,0.193359,0.095703
1709610781.380,0.100586,0.193359,0.095703
1709610782.380,0.100586,0.193359,0.095703
1709610783.380,0.100586,0.193359,0.095703
1709610784.380,0.092285,0.189941,0.094727
1709610785.381,0.092285,0.189941,0.094727
1709610786.380,0.092285,0.189941,0.094727
1709610787.380,0.092285,0.189941,0.094727
1709610788.380,0.092285,0.189941,0.094727
1709610789.380,0.084473,0.186523,0.093750
1709610790.380,0.084473,0.186523,0.093750
1709610791.380,0.084473,0.186523,0.093750
1709610792.380,0.084473,0.186523,0.093750
1709610793.380,0.084473,0.186523,0.093750
1709610794.380,0.077637,0.183105,0.092773
1709610795.380,0.077637,0.183105,0.092773
1709610796.380,0.077637,0.183105,0.092773
1709610797.380,0.077637,0.183105,0.092773
1709610798.380,0.077637,0.183105,0.092773
1709610799.380,0.071289,0.179688,0.091797
1709610800.380,0.071289,0.179688,0.091797
1709610801.380,0.071289,0.179688,0.091797
1709610802.380,0.071289,0.179688,0.091797
1709610803.380,0.071289,0.179688,0.091797
1709610804.380,0.065430,0.176270,0.090820
1709610805.380,0.065430,0.176270,0.090820
1709610806.380,0.065430,0.176270,0.090820
1709610807.380,0.065430,0.176270,0.090820
1709610808.380,0.065430,0.176270,0.090820
1709610809.381,0.060059,0.173340,0.090332
1709610810.381,0.060059,0.173340,0.090332
1709610811.381,0.060059,0.173340,0.090332
1709610812.380,0.060059,0.173340,0.090332
1709610813.380,0.060059,0.173340,0.090332
1709610814.382,0.055176,0.170410,0.089844
1709610815.381,0.055176,0.170410,0.089844
1709610816.381,0.055176,0.170410,0.089844
1709610817.380,0.055176,0.170410,0.089844
1709610818.380,0.055176,0.170410,0.089844
1709610819.380,0.050293,0.167480,0.089355
1709610820.380,0.050293,0.167480,0.089355
1709610821.380,0.050293,0.167480,0.089355
1709610822.380,0.050293,0.167480,0.089355
1709610823.380,0.050293,0.167480,0.089355
1709610824.380,0.045898,0.164551,0.088867
