Time,CPU used, RAM used, VRAM used
Wed Mar 13 07:55:48 2024,nan,449835008,4416989193780068353
Wed Mar 13 07:55:49 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:50 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:51 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:52 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:53 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:54 2024,0.250627,449867776,4416989193780068353
Wed Mar 13 07:55:55 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:56 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:57 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:58 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:55:59 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:00 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:01 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:02 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:03 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:04 2024,0.250000,449867776,4416989193780068353
Wed Mar 13 07:56:05 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:06 2024,0.000000,449867776,4416989193780068353
Wed Mar 13 07:56:07 2024,0.502513,449933312,4416989193780068353
Wed Mar 13 07:56:08 2024,0.000000,449933312,4416989193780068353
Wed Mar 13 07:56:09 2024,0.000000,449933312,4416989193780068353
Wed Mar 13 07:56:10 2024,0.250000,450207744,4416989193780068353
Wed Mar 13 07:56:11 2024,0.501253,450207744,4416989193780068353
Wed Mar 13 07:56:12 2024,0.250000,450207744,4416989193780068353
Wed Mar 13 07:56:13 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:14 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:15 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:16 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:17 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:18 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:19 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:20 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:21 2024,0.000000,450207744,4416989193780068353
Wed Mar 13 07:56:22 2024,2.030457,450789376,4416989193780068353
Wed Mar 13 07:56:23 2024,3.535354,450822144,4416989193780068353
Wed Mar 13 07:56:24 2024,2.551020,450854912,4416989193780068353
Wed Mar 13 07:56:25 2024,3.291139,450920448,4416989193780068353
Wed Mar 13 07:56:26 2024,3.778338,450985984,4416989193780068353
Wed Mar 13 07:56:27 2024,2.798982,450994176,4416989193780068353
Wed Mar 13 07:56:28 2024,2.301790,450961408,4416989193780068353
Wed Mar 13 07:56:29 2024,3.045685,450895872,4416989193780068353
Wed Mar 13 07:56:30 2024,3.535354,450928640,4416989193780068353
Wed Mar 13 07:56:31 2024,3.778338,450928640,4416989193780068353
Wed Mar 13 07:56:32 2024,3.291139,450961408,4416989193780068353
Wed Mar 13 07:56:33 2024,2.791878,450961408,4416989193780068353
Wed Mar 13 07:56:34 2024,3.797468,450961408,4416989193780068353
Wed Mar 13 07:56:35 2024,2.798982,450961408,4416989193780068353
Wed Mar 13 07:56:36 2024,2.544529,450895872,4416989193780068353
Wed Mar 13 07:56:37 2024,2.806122,450928640,4416989193780068353
Wed Mar 13 07:56:38 2024,3.037975,450961408,4416989193780068353
Wed Mar 13 07:56:39 2024,3.778338,450895872,4416989193780068353
Wed Mar 13 07:56:40 2024,3.299492,450961408,4416989193780068353
Wed Mar 13 07:56:41 2024,4.050633,450961408,4416989193780068353
Wed Mar 13 07:56:42 2024,2.544529,450928640,4416989193780068353
Wed Mar 13 07:56:43 2024,3.299492,450928640,4416989193780068353
Wed Mar 13 07:56:44 2024,3.544304,450961408,4416989193780068353
Wed Mar 13 07:56:45 2024,3.299492,450961408,4416989193780068353
Wed Mar 13 07:56:46 2024,3.535354,450961408,4416989193780068353
Wed Mar 13 07:56:47 2024,2.301790,450961408,4416989193780068353
Wed Mar 13 07:56:48 2024,3.299492,450895872,4416989193780068353
Wed Mar 13 07:56:49 2024,3.045685,450994176,4416989193780068353
Wed Mar 13 07:56:50 2024,3.291139,450994176,4416989193780068353
Wed Mar 13 07:56:51 2024,3.053435,450928640,4416989193780068353
Wed Mar 13 07:56:52 2024,2.784810,450895872,4416989193780068353
Wed Mar 13 07:56:53 2024,2.806122,450961408,4416989193780068353
Wed Mar 13 07:56:54 2024,3.291139,450895872,4416989193780068353
Wed Mar 13 07:56:55 2024,3.045685,450961408,4416989193780068353
Wed Mar 13 07:56:56 2024,3.768844,450895872,4416989193780068353
Wed Mar 13 07:56:57 2024,2.557545,450928640,4416989193780068353
Wed Mar 13 07:56:58 2024,3.778338,450928640,4416989193780068353
Wed Mar 13 07:56:59 2024,2.538071,450928640,4416989193780068353
Wed Mar 13 07:57:00 2024,2.806122,450895872,4416989193780068353
Wed Mar 13 07:57:01 2024,3.037975,450994176,4416989193780068353
Wed Mar 13 07:57:02 2024,2.544529,450961408,4416989193780068353
