Time,CPU used, RAM used, VRAM used
Wed Mar 13 07:48:48 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:49 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:50 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:51 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:52 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:53 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:54 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:55 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:56 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:57 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:58 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:48:59 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:00 2024,0.250000,448266240,4416989193780068353
Wed Mar 13 07:49:01 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:02 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:03 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:04 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:05 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:06 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:07 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:08 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:09 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:10 2024,0.250000,448266240,4416989193780068353
Wed Mar 13 07:49:11 2024,0.751880,448266240,4416989193780068353
Wed Mar 13 07:49:12 2024,0.249377,448266240,4416989193780068353
Wed Mar 13 07:49:13 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:14 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:15 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:16 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:17 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:18 2024,0.249377,448266240,4416989193780068353
Wed Mar 13 07:49:19 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:20 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:21 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:22 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:23 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:24 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:25 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:26 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:27 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:28 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:29 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:30 2024,0.250000,448266240,4416989193780068353
Wed Mar 13 07:49:31 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:32 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:33 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:34 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:35 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:36 2024,0.000000,448266240,4416989193780068353
Wed Mar 13 07:49:37 2024,1.265823,448266240,4416989193780068353
Wed Mar 13 07:49:38 2024,2.040816,448299008,4416989193780068353
Wed Mar 13 07:49:39 2024,2.284264,448299008,4416989193780068353
Wed Mar 13 07:49:40 2024,2.791878,448299008,4416989193780068353
Wed Mar 13 07:49:41 2024,3.535354,448266240,4416989193780068353
Wed Mar 13 07:49:42 2024,2.290076,448266240,4416989193780068353
Wed Mar 13 07:49:43 2024,2.531646,448299008,4416989193780068353
Wed Mar 13 07:49:44 2024,2.290076,448266240,4416989193780068353
