Time,CPU used, RAM used, VRAM used
Fri Mar 15 06:55:26 2024,nan,455077888,4416989193780068353
Fri Mar 15 06:55:27 2024,0.000000,455077888,4416989193780068353
Fri Mar 15 06:55:28 2024,0.000000,455077888,4416989193780068353
Fri Mar 15 06:55:29 2024,0.251256,455045120,4416989193780068353
Fri Mar 15 06:55:30 2024,0.249377,455045120,4416989193780068353
Fri Mar 15 06:55:31 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:32 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:33 2024,0.249377,455045120,4416989193780068353
Fri Mar 15 06:55:34 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:35 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:36 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:37 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:38 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:39 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:40 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:41 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:42 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:43 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:44 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:45 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:46 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:47 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:48 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:49 2024,0.751880,455045120,4416989193780068353
Fri Mar 15 06:55:50 2024,0.249377,455045120,4416989193780068353
Fri Mar 15 06:55:51 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:52 2024,0.000000,455045120,4416989193780068353
Fri Mar 15 06:55:53 2024,0.501253,455368704,4416989193780068353
Fri Mar 15 06:55:54 2024,3.807107,455868416,4416989193780068353
Fri Mar 15 06:55:55 2024,2.551020,455868416,4416989193780068353
Fri Mar 15 06:55:56 2024,2.301790,455835648,4416989193780068353
Fri Mar 15 06:55:57 2024,2.295918,455868416,4416989193780068353
Fri Mar 15 06:55:58 2024,3.299492,455802880,4416989193780068353
Fri Mar 15 06:55:59 2024,2.295918,455868416,4416989193780068353
Fri Mar 15 06:56:00 2024,2.798982,455999488,4416989193780068353
Fri Mar 15 06:56:01 2024,3.768844,455868416,4416989193780068353
Fri Mar 15 06:56:02 2024,3.030303,455835648,4416989193780068353
Fri Mar 15 06:56:03 2024,2.806122,455835648,4416989193780068353
Fri Mar 15 06:56:04 2024,3.526448,455868416,4416989193780068353
Fri Mar 15 06:56:05 2024,3.053435,455966720,4416989193780068353
Fri Mar 15 06:56:06 2024,3.045685,455901184,4416989193780068353
Fri Mar 15 06:56:07 2024,3.768844,455901184,4416989193780068353
Fri Mar 15 06:56:08 2024,3.045685,455835648,4416989193780068353
Fri Mar 15 06:56:09 2024,2.295918,455835648,4416989193780068353
Fri Mar 15 06:56:10 2024,3.291139,455835648,4416989193780068353
Fri Mar 15 06:56:11 2024,2.798982,455802880,4416989193780068353
Fri Mar 15 06:56:12 2024,3.282828,455835648,4416989193780068353
Fri Mar 15 06:56:13 2024,3.768844,455835648,4416989193780068353
Fri Mar 15 06:56:14 2024,3.535354,455868416,4416989193780068353
Fri Mar 15 06:56:15 2024,3.535354,455966720,4416989193780068353
Fri Mar 15 06:56:16 2024,2.551020,455901184,4416989193780068353
Fri Mar 15 06:56:17 2024,3.535354,455901184,4416989193780068353
Fri Mar 15 06:56:18 2024,3.544304,455901184,4416989193780068353
Fri Mar 15 06:56:19 2024,3.807107,455933952,4416989193780068353
Fri Mar 15 06:56:20 2024,2.551020,455933952,4416989193780068353
Fri Mar 15 06:56:21 2024,3.291139,455933952,4416989193780068353
Fri Mar 15 06:56:22 2024,2.791878,455933952,4416989193780068353
Fri Mar 15 06:56:23 2024,3.768844,455933952,4416989193780068353
Fri Mar 15 06:56:24 2024,3.526448,455933952,4416989193780068353
Fri Mar 15 06:56:25 2024,3.299492,455835648,4416989193780068353
Fri Mar 15 06:56:26 2024,3.778338,455933952,4416989193780068353
Fri Mar 15 06:56:27 2024,4.260652,455901184,4416989193780068353
Fri Mar 15 06:56:28 2024,3.053435,455835648,4416989193780068353
Fri Mar 15 06:56:29 2024,3.291139,455966720,4416989193780068353
Fri Mar 15 06:56:30 2024,3.291139,455802880,4416989193780068353
Fri Mar 15 06:56:31 2024,2.798982,455868416,4416989193780068353
Fri Mar 15 06:56:32 2024,3.045685,455901184,4416989193780068353
Fri Mar 15 06:56:33 2024,3.291139,455901184,4416989193780068353
Fri Mar 15 06:56:34 2024,3.291139,455802880,4416989193780068353
Fri Mar 15 06:56:35 2024,3.291139,455835648,4416989193780068353
Fri Mar 15 06:56:36 2024,3.045685,455835648,4416989193780068353
Fri Mar 15 06:56:37 2024,3.768844,455901184,4416989193780068353
Fri Mar 15 06:56:38 2024,3.544304,455802880,4416989193780068353
Fri Mar 15 06:56:39 2024,3.291139,455868416,4416989193780068353
Fri Mar 15 06:56:40 2024,2.557545,455901184,4416989193780068353
Fri Mar 15 06:56:41 2024,3.291139,455868416,4416989193780068353
Fri Mar 15 06:56:42 2024,2.791878,455901184,4416989193780068353
Fri Mar 15 06:56:43 2024,2.284264,455901184,4416989193780068353
Fri Mar 15 06:56:44 2024,0.249377,455901184,4416989193780068353
Fri Mar 15 06:56:45 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:46 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:47 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:48 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:49 2024,0.750000,455901184,4416989193780068353
Fri Mar 15 06:56:50 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:51 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:52 2024,0.250000,455901184,4416989193780068353
Fri Mar 15 06:56:53 2024,0.000000,455901184,4416989193780068353
Fri Mar 15 06:56:54 2024,0.000000,454631424,4416989193780068353
Fri Mar 15 06:56:55 2024,0.000000,454610944,4416989193780068353
Fri Mar 15 06:56:56 2024,0.000000,454610944,4416989193780068353
Fri Mar 15 06:56:57 2024,0.000000,454610944,4416989193780068353
Fri Mar 15 06:56:58 2024,0.249377,454610944,4416989193780068353
Fri Mar 15 06:56:59 2024,0.000000,454610944,4416989193780068353
Fri Mar 15 06:57:00 2024,0.000000,454610944,4416989193780068353
Fri Mar 15 06:57:01 2024,0.000000,454610944,4416989193780068353
Fri Mar 15 06:57:02 2024,0.249377,454610944,4416989193780068353
