Time,CPU used, RAM used, VRAM used
Mon Mar 18 04:42:06 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:07 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:08 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:09 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:10 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:11 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:12 2024,0.249377,452841472,4416989193780068353
Mon Mar 18 04:42:13 2024,0.250000,452841472,4416989193780068353
Mon Mar 18 04:42:14 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:15 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:16 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:17 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:18 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:19 2024,0.751880,452841472,4416989193780068353
Mon Mar 18 04:42:20 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:21 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:22 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:23 2024,0.250000,452841472,4416989193780068353
Mon Mar 18 04:42:24 2024,0.000000,452841472,4416989193780068353
Mon Mar 18 04:42:25 2024,0.250000,452874240,4416989193780068353
Mon Mar 18 04:42:26 2024,0.250000,452874240,4416989193780068353
Mon Mar 18 04:42:27 2024,0.000000,452874240,4416989193780068353
Mon Mar 18 04:42:28 2024,0.498753,452874240,4416989193780068353
Mon Mar 18 04:42:29 2024,0.250000,452874240,4416989193780068353
Mon Mar 18 04:42:30 2024,0.000000,452874240,4416989193780068353
Mon Mar 18 04:42:31 2024,0.497512,453132288,4416989193780068353
Mon Mar 18 04:42:32 2024,0.498753,453099520,4416989193780068353
Mon Mar 18 04:42:33 2024,0.748130,453132288,4416989193780068353
Mon Mar 18 04:42:34 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:35 2024,0.497512,453132288,4416989193780068353
Mon Mar 18 04:42:36 2024,0.498753,453132288,4416989193780068353
Mon Mar 18 04:42:37 2024,0.249377,453132288,4416989193780068353
Mon Mar 18 04:42:38 2024,0.250000,453132288,4416989193780068353
Mon Mar 18 04:42:39 2024,0.497512,453132288,4416989193780068353
Mon Mar 18 04:42:40 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:41 2024,0.498753,453132288,4416989193780068353
Mon Mar 18 04:42:42 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:43 2024,0.498753,453132288,4416989193780068353
Mon Mar 18 04:42:44 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:45 2024,0.249377,453132288,4416989193780068353
Mon Mar 18 04:42:46 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:47 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:48 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:49 2024,1.002506,453132288,4416989193780068353
Mon Mar 18 04:42:50 2024,0.249377,453132288,4416989193780068353
Mon Mar 18 04:42:51 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:52 2024,0.249377,453132288,4416989193780068353
Mon Mar 18 04:42:53 2024,0.000000,453132288,4416989193780068353
Mon Mar 18 04:42:54 2024,0.250000,453132288,4416989193780068353
Mon Mar 18 04:42:55 2024,0.249377,453132288,4416989193780068353
Mon Mar 18 04:42:56 2024,0.250000,453132288,4416989193780068353
Mon Mar 18 04:42:57 2024,0.250000,453066752,4416989193780068353
Mon Mar 18 04:42:58 2024,0.000000,453066752,4416989193780068353
