Time,CPU used, RAM used, VRAM used
Wed Mar 13 03:57:10 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:11 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:12 2024,0.249377,446619648,4416989193780068353
Wed Mar 13 03:57:13 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:14 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:15 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:16 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:17 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:18 2024,0.249377,446619648,4416989193780068353
Wed Mar 13 03:57:19 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:20 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:21 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:22 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:23 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:24 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:25 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:26 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:27 2024,0.249377,446619648,4416989193780068353
Wed Mar 13 03:57:28 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:29 2024,0.250000,446619648,4416989193780068353
Wed Mar 13 03:57:30 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:31 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:32 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:33 2024,0.501253,446619648,4416989193780068353
Wed Mar 13 03:57:34 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:35 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:36 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:37 2024,0.000000,446619648,4416989193780068353
Wed Mar 13 03:57:38 2024,0.250627,446619648,4416989193780068353
Wed Mar 13 03:57:39 2024,0.000000,446554112,4416989193780068353
Wed Mar 13 03:57:40 2024,0.000000,446554112,4416989193780068353
Wed Mar 13 03:57:41 2024,0.249377,446554112,4416989193780068353
Wed Mar 13 03:57:42 2024,0.000000,446554112,4416989193780068353
Wed Mar 13 03:57:43 2024,0.000000,446554112,4416989193780068353
Wed Mar 13 03:57:44 2024,0.000000,446554112,4416989193780068353
Wed Mar 13 03:57:45 2024,0.000000,446554112,4416989193780068353
