Time,CPU used, RAM used, VRAM used
Fri Mar 15 08:15:50 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:51 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:52 2024,0.250000,453365760,4416989193780068353
Fri Mar 15 08:15:53 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:54 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:55 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:56 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:57 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:58 2024,0.000000,453365760,4416989193780068353
Fri Mar 15 08:15:59 2024,3.797468,453623808,4416989193780068353
Fri Mar 15 08:16:00 2024,4.556962,453656576,4416989193780068353
Fri Mar 15 08:16:01 2024,2.813299,453623808,4416989193780068353
Fri Mar 15 08:16:02 2024,3.061224,453591040,4416989193780068353
Fri Mar 15 08:16:03 2024,3.299492,453656576,4416989193780068353
Fri Mar 15 08:16:04 2024,3.299492,453656576,4416989193780068353
Fri Mar 15 08:16:05 2024,3.787879,453623808,4416989193780068353
Fri Mar 15 08:16:06 2024,3.553299,453656576,4416989193780068353
Fri Mar 15 08:16:07 2024,3.797468,453623808,4416989193780068353
Fri Mar 15 08:16:08 2024,3.553299,453656576,4416989193780068353
Fri Mar 15 08:16:09 2024,3.535354,453656576,4416989193780068353
Fri Mar 15 08:16:10 2024,4.040404,453656576,4416989193780068353
Fri Mar 15 08:16:11 2024,3.797468,453656576,4416989193780068353
Fri Mar 15 08:16:12 2024,3.787879,453623808,4416989193780068353
Fri Mar 15 08:16:13 2024,3.544304,453656576,4416989193780068353
Fri Mar 15 08:16:14 2024,3.553299,453623808,4416989193780068353
Fri Mar 15 08:16:15 2024,3.045685,453656576,4416989193780068353
Fri Mar 15 08:16:16 2024,2.806122,453656576,4416989193780068353
Fri Mar 15 08:16:17 2024,3.069054,453656576,4416989193780068353
Fri Mar 15 08:16:18 2024,3.053435,453656576,4416989193780068353
Fri Mar 15 08:16:19 2024,3.807107,453754880,4416989193780068353
Fri Mar 15 08:16:20 2024,2.813299,453656576,4416989193780068353
Fri Mar 15 08:16:21 2024,3.307888,453656576,4416989193780068353
Fri Mar 15 08:16:22 2024,4.522613,453656576,4416989193780068353
Fri Mar 15 08:16:23 2024,3.571429,453656576,4416989193780068353
Fri Mar 15 08:16:24 2024,2.806122,453656576,4416989193780068353
Fri Mar 15 08:16:25 2024,3.299492,453623808,4416989193780068353
Fri Mar 15 08:16:26 2024,3.299492,453656576,4416989193780068353
Fri Mar 15 08:16:27 2024,3.553299,453623808,4416989193780068353
Fri Mar 15 08:16:28 2024,2.813299,453656576,4416989193780068353
Fri Mar 15 08:16:29 2024,3.053435,453656576,4416989193780068353
Fri Mar 15 08:16:30 2024,3.571429,453787648,4416989193780068353
Fri Mar 15 08:16:31 2024,2.806122,453656576,4416989193780068353
Fri Mar 15 08:16:32 2024,3.797468,453656576,4416989193780068353
Fri Mar 15 08:16:33 2024,2.557545,453623808,4416989193780068353
Fri Mar 15 08:16:34 2024,3.797468,453656576,4416989193780068353
Fri Mar 15 08:16:35 2024,2.813299,453656576,4416989193780068353
Fri Mar 15 08:16:36 2024,4.040404,453623808,4416989193780068353
Fri Mar 15 08:16:37 2024,2.557545,453656576,4416989193780068353
Fri Mar 15 08:16:38 2024,3.571429,453656576,4416989193780068353
Fri Mar 15 08:16:39 2024,0.748130,453656576,4416989193780068353
Fri Mar 15 08:16:40 2024,0.000000,453656576,4416989193780068353
Fri Mar 15 08:16:41 2024,0.000000,453656576,4416989193780068353
Fri Mar 15 08:16:42 2024,0.000000,453656576,4416989193780068353
