Time,CPU used, RAM used, VRAM used
Sat Mar 16 06:21:55 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:21:56 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:21:57 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:21:58 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:21:59 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:00 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:01 2024,0.249377,455966720,4416989193780068353
Sat Mar 16 06:22:02 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:03 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:04 2024,0.250000,455966720,4416989193780068353
Sat Mar 16 06:22:05 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:06 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:07 2024,0.250000,455966720,4416989193780068353
Sat Mar 16 06:22:08 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:09 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:10 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:11 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:12 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:13 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:14 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:15 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:16 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:17 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:18 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:19 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:20 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:21 2024,0.249377,455966720,4416989193780068353
Sat Mar 16 06:22:22 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:23 2024,0.751880,455966720,4416989193780068353
Sat Mar 16 06:22:24 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:25 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:26 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:27 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:28 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:29 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:30 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:31 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:32 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:33 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:34 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:35 2024,0.249377,455966720,4416989193780068353
Sat Mar 16 06:22:36 2024,0.000000,455966720,4416989193780068353
Sat Mar 16 06:22:37 2024,0.506329,455966720,4416989193780068353
Sat Mar 16 06:22:38 2024,0.503778,456224768,4416989193780068353
Sat Mar 16 06:22:39 2024,0.753769,456257536,4416989193780068353
Sat Mar 16 06:22:40 2024,0.251889,456224768,4416989193780068353
