Time,CPU used, RAM used, VRAM used
Wed Mar 13 06:46:26 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:27 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:28 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:29 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:30 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:31 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:32 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:33 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:34 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:35 2024,0.250000,451051520,4416989193780068353
Wed Mar 13 06:46:36 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:37 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:38 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:39 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:40 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:41 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:42 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:43 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:44 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:45 2024,0.250627,451051520,4416989193780068353
Wed Mar 13 06:46:46 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:47 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:48 2024,0.000000,451051520,4416989193780068353
Wed Mar 13 06:46:49 2024,0.751880,450985984,4416989193780068353
Wed Mar 13 06:46:50 2024,0.249377,450985984,4416989193780068353
Wed Mar 13 06:46:51 2024,0.000000,450985984,4416989193780068353
Wed Mar 13 06:46:52 2024,0.250000,450985984,4416989193780068353
Wed Mar 13 06:46:53 2024,0.000000,450985984,4416989193780068353
