Time,CPU used, RAM used, VRAM used
Wed Mar 13 06:37:21 2024,100.000000,445997056,4416989193780068353
Wed Mar 13 06:37:22 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:23 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:24 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:25 2024,0.250000,445992960,4416989193780068353
Wed Mar 13 06:37:26 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:27 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:28 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:29 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:30 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:31 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:32 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:33 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:34 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:35 2024,0.250000,445992960,4416989193780068353
Wed Mar 13 06:37:36 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:37 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:38 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:39 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:40 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:41 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:42 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:43 2024,0.000000,445992960,4416989193780068353
Wed Mar 13 06:37:44 2024,0.750000,445739008,4416989193780068353
Wed Mar 13 06:37:45 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:46 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:47 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:48 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:49 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:50 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:51 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:52 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:53 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:54 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:55 2024,0.250000,445739008,4416989193780068353
Wed Mar 13 06:37:56 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:57 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:58 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:37:59 2024,0.000000,445739008,4416989193780068353
Wed Mar 13 06:38:00 2024,0.000000,445734912,4416989193780068353
Wed Mar 13 06:38:01 2024,0.000000,445734912,4416989193780068353
Wed Mar 13 06:38:02 2024,0.000000,445734912,4416989193780068353
Wed Mar 13 06:38:03 2024,0.000000,445734912,4416989193780068353
Wed Mar 13 06:38:04 2024,0.249377,445734912,4416989193780068353
