Time,CPU used, RAM used, VRAM used
Sat Mar 16 07:46:23 2024,100.000000,449228800,4416989193780068353
Sat Mar 16 07:46:24 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:25 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:26 2024,0.249377,449245184,4416989193780068353
Sat Mar 16 07:46:27 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:28 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:29 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:30 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:31 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:32 2024,0.502513,449245184,4416989193780068353
Sat Mar 16 07:46:33 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:34 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:35 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:36 2024,0.250000,449245184,4416989193780068353
Sat Mar 16 07:46:37 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:38 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:39 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:40 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:41 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:42 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:43 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:44 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:45 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:46 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:47 2024,0.250627,449277952,4416989193780068353
Sat Mar 16 07:46:48 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:46:49 2024,0.249377,449245184,4416989193780068353
Sat Mar 16 07:46:50 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:46:51 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:46:52 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:46:53 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:46:54 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:46:55 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:46:56 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:46:57 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:46:58 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:46:59 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:00 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:47:01 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:02 2024,0.501253,449277952,4416989193780068353
Sat Mar 16 07:47:03 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:04 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:05 2024,0.000000,449245184,4416989193780068353
Sat Mar 16 07:47:06 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:07 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:08 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:09 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:10 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:11 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:12 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:13 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:14 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:15 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:16 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:17 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:18 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:19 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:20 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:21 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:22 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:23 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:24 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:25 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:26 2024,0.250627,449277952,4416989193780068353
Sat Mar 16 07:47:27 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:28 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:29 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:30 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:31 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:32 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:33 2024,0.751880,449277952,4416989193780068353
Sat Mar 16 07:47:34 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:35 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:36 2024,0.746269,449277952,4416989193780068353
Sat Mar 16 07:47:37 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:38 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:39 2024,0.497512,449277952,4416989193780068353
Sat Mar 16 07:47:40 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:41 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:42 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:43 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:44 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:45 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:46 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:47 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:48 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:49 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:50 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:51 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:52 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:53 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:54 2024,0.249377,449277952,4416989193780068353
Sat Mar 16 07:47:55 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:56 2024,0.498753,449310720,4416989193780068353
Sat Mar 16 07:47:57 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:47:58 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:47:59 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:48:00 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:48:01 2024,0.497512,449277952,4416989193780068353
Sat Mar 16 07:48:02 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:48:03 2024,0.751880,449277952,4416989193780068353
Sat Mar 16 07:48:04 2024,0.000000,449277952,4416989193780068353
Sat Mar 16 07:48:05 2024,0.250000,449277952,4416989193780068353
Sat Mar 16 07:48:06 2024,0.000000,449277952,4416989193780068353
