PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,71817.963568,7.181796,
1,578,578,0,0.000000,0.000000,3034.262434,5.249589
2,451,451,0,0.000000,0.000000,2461.042070,5.456856
3,367,367,0,0.000000,0.000000,2041.916526,5.563805
4,336,336,0,0.000000,0.000000,2209.760367,6.576668
5,331,331,0,0.000000,0.000000,2382.553434,7.198047
6,268,268,0,0.000000,0.000000,1581.564229,5.901359
7,242,242,0,0.000000,0.000000,1447.858854,5.982888
8,238,238,0,0.000000,0.000000,1439.662522,6.049002
9,250,250,0,0.000000,0.000000,2198.131556,8.792526
10,212,212,0,0.000000,0.000000,1296.796413,6.116964
11,160,160,0,0.000000,0.000000,1033.351104,6.458444
12,190,190,0,0.000000,0.000000,1195.580201,6.292527
13,182,182,0,0.000000,0.000000,1140.206023,6.264868
14,158,158,0,0.000000,0.000000,1037.514925,6.566550
15,164,164,0,0.000000,0.000000,1097.179287,6.690118
16,146,146,0,0.000000,0.000000,964.142487,6.603716
17,145,145,0,0.000000,0.000000,1089.232985,7.511952
18,121,121,0,0.000000,0.000000,868.391205,7.176787
19,141,141,0,0.000000,0.000000,952.563176,6.755767
20,109,109,0,0.000000,0.000000,794.166129,7.285928
21,126,126,0,0.000000,0.000000,887.650088,7.044842
22,115,115,0,0.000000,0.000000,803.348632,6.985640
23,110,110,0,0.000000,0.000000,774.171889,7.037926
24,105,105,0,0.000000,0.000000,735.927966,7.008838
25,130,130,0,0.000000,0.000000,902.888648,6.945297
26,112,112,0,0.000000,0.000000,809.626459,7.228808
27,123,123,0,0.000000,0.000000,831.851565,6.763021
28,107,107,0,0.000000,0.000000,758.949741,7.092988
29,87,87,0,0.000000,0.000000,644.657876,7.409861
30,112,112,0,0.000000,0.000000,783.309666,6.993836
31,95,95,0,0.000000,0.000000,694.319281,7.308624
32,95,95,0,0.000000,0.000000,704.070507,7.411268
33,92,92,0,0.000000,0.000000,681.898448,7.411940
34,86,86,0,0.000000,0.000000,652.426681,7.586357
35,82,82,0,0.000000,0.000000,623.135473,7.599213
36,103,103,0,0.000000,0.000000,751.055518,7.291801
37,86,86,0,0.000000,0.000000,674.973253,7.848526
38,89,89,0,0.000000,0.000000,690.817017,7.761989
39,72,72,0,0.000000,0.000000,579.177548,8.044133
40,75,75,0,0.000000,0.000000,589.840079,7.864534
41,75,75,0,0.000000,0.000000,583.653669,7.782049
42,71,71,0,0.000000,0.000000,549.534697,7.739925
43,61,61,0,0.000000,0.000000,485.707871,7.962424
44,66,66,0,0.000000,0.000000,519.393584,7.869600
45,85,85,0,0.000000,0.000000,615.660593,7.243066
46,53,53,0,0.000000,0.000000,463.519227,8.745646
47,80,80,0,0.000000,0.000000,615.570364,7.694630
48,72,72,0,0.000000,0.000000,555.751549,7.718772
49,77,77,0,0.000000,0.000000,601.329648,7.809476
50,69,69,0,0.000000,0.000000,557.898796,8.085490
51,68,68,0,0.000000,0.000000,520.631372,7.656344
52,65,65,0,0.000000,0.000000,541.945096,8.337617
53,64,64,0,0.000000,0.000000,506.558737,7.914980
54,68,68,0,0.000000,0.000000,562.072323,8.265769
55,67,67,0,0.000000,0.000000,532.607115,7.949360
56,48,48,0,0.000000,0.000000,407.094671,8.481139
57,61,61,0,0.000000,0.000000,509.173890,8.347113
58,52,52,0,0.000000,0.000000,426.237753,8.196880
59,57,57,0,0.000000,0.000000,512.759443,8.995780
60,59,59,0,0.000000,0.000000,482.759718,8.182368
61,61,61,0,0.000000,0.000000,482.964380,7.917449
62,68,68,0,0.000000,0.000000,565.189815,8.311615
63,63,63,0,0.000000,0.000000,520.110690,8.255725
64,54,54,0,0.000000,0.000000,452.697003,8.383278
65,51,51,0,0.000000,0.000000,453.452502,8.891226
66,62,62,0,0.000000,0.000000,512.585216,8.267503
67,50,50,0,0.000000,0.000000,426.949008,8.538980
68,49,49,0,0.000000,0.000000,414.439567,8.457950
69,46,46,0,0.000000,0.000000,383.666116,8.340568
70,50,50,0,0.000000,0.000000,441.654900,8.833098
71,60,60,0,0.000000,0.000000,482.661350,8.044356
72,42,42,0,0.000000,0.000000,367.978810,8.761400
73,48,48,0,0.000000,0.000000,369.634076,7.700710
74,44,44,0,0.000000,0.000000,397.997414,9.045396
75,51,51,0,0.000000,0.000000,433.397967,8.497999
76,58,58,0,0.000000,0.000000,465.068178,8.018417
77,49,49,0,0.000000,0.000000,423.121818,8.635139
78,68,68,0,0.000000,0.000000,537.944429,7.910947
79,42,42,0,0.000000,0.000000,356.166116,8.480146
80,53,53,0,0.000000,0.000000,443.625798,8.370298
81,46,46,0,0.000000,0.000000,429.316831,9.332975
82,52,52,0,0.000000,0.000000,474.932707,9.133321
83,43,43,0,0.000000,0.000000,382.250393,8.889544
84,46,46,0,0.000000,0.000000,393.581803,8.556126
85,44,44,0,0.000000,0.000000,411.604922,9.354657
86,47,47,0,0.000000,0.000000,395.002868,8.404316
87,28,28,0,0.000000,0.000000,291.781157,10.420756
88,49,49,0,0.000000,0.000000,430.595420,8.787662
89,40,40,0,0.000000,0.000000,371.007347,9.275184
90,49,49,0,0.000000,0.000000,422.315593,8.618686
91,36,36,0,0.000000,0.000000,326.896532,9.080459
92,48,48,0,0.000000,0.000000,427.895996,8.914500
93,46,46,0,0.000000,0.000000,425.935469,9.259467
94,33,33,0,0.000000,0.000000,328.203503,9.945561
95,38,38,0,0.000000,0.000000,370.615076,9.753028
96,38,38,0,0.000000,0.000000,348.845231,9.180138
97,44,44,0,0.000000,0.000000,384.968530,8.749285
98,30,30,0,0.000000,0.000000,271.698121,9.056604
