interest,rtt(ms)
/scenario3-2-2/traffic3,16.986024
/scenario3-2-2/traffic15,11.738675
/scenario3-2-2/traffic56,12.864244
/scenario3-2-2/traffic78,20.238634
/scenario3-2-2/traffic78,1.928684
/scenario3-2-2/traffic92,11.377781
/scenario3-2-2/traffic1,12.795723
/scenario3-2-2/traffic94,14.981433
/scenario3-2-2/traffic3,4.506815
/scenario3-2-2/traffic30,12.097534
/scenario3-2-2/traffic5,12.574277
/scenario3-2-2/traffic14,13.457344
/scenario3-2-2/traffic25,11.003042
/scenario3-2-2/traffic15,4.287872
/scenario3-2-2/traffic83,17.416358
/scenario3-2-2/traffic83,5.927049
/scenario3-2-2/traffic7,12.382236
/scenario3-2-2/traffic19,12.024195
/scenario3-2-2/traffic45,11.790293
/scenario3-2-2/traffic3,4.684432
/scenario3-2-2/traffic9,11.490493
/scenario3-2-2/traffic4,12.680274
/scenario3-2-2/traffic55,11.911306
/scenario3-2-2/traffic3,4.473617
/scenario3-2-2/traffic30,4.421227
/scenario3-2-2/traffic6,12.047609
/scenario3-2-2/traffic24,11.638247
/scenario3-2-2/traffic9,7.596024
/scenario3-2-2/traffic2,12.868654
/scenario3-2-2/traffic10,11.523904
/scenario3-2-2/traffic68,12.537302
/scenario3-2-2/traffic9,7.566069
/scenario3-2-2/traffic52,14.229370
/scenario3-2-2/traffic56,4.959487
/scenario3-2-2/traffic4,8.441000
/scenario3-2-2/traffic1,4.221091
/scenario3-2-2/traffic2,5.254661
/scenario3-2-2/traffic12,11.183202
/scenario3-2-2/traffic7,5.229457
/scenario3-2-2/traffic2,4.167318
/scenario3-2-2/traffic8,13.339104
/scenario3-2-2/traffic41,13.568247
/scenario3-2-2/traffic13,12.517489
/scenario3-2-2/traffic11,13.061126
/scenario3-2-2/traffic1,4.455526
/scenario3-2-2/traffic48,12.249212
/scenario3-2-2/traffic43,12.273444
/scenario3-2-2/traffic2,4.460133
/scenario3-2-2/traffic29,12.333863
/scenario3-2-2/traffic7,4.799950
/scenario3-2-2/traffic41,4.616371
/scenario3-2-2/traffic6,5.249933
/scenario3-2-2/traffic90,12.121334
/scenario3-2-2/traffic10,4.549599
/scenario3-2-2/traffic69,12.756282
/scenario3-2-2/traffic2,4.781255
/scenario3-2-2/traffic22,12.241151
/scenario3-2-2/traffic35,11.448978
/scenario3-2-2/traffic31,12.462496
/scenario3-2-2/traffic63,11.204180
/scenario3-2-2/traffic12,4.612893
/scenario3-2-2/traffic100,11.919560
/scenario3-2-2/traffic69,4.707431
/scenario3-2-2/traffic92,4.862970
/scenario3-2-2/traffic91,12.345858
/scenario3-2-2/traffic67,12.897271
/scenario3-2-2/traffic13,4.814235
/scenario3-2-2/traffic26,11.664729
/scenario3-2-2/traffic37,13.368445
/scenario3-2-2/traffic20,12.068546
/scenario3-2-2/traffic96,12.335374
/scenario3-2-2/traffic4,4.708258
/scenario3-2-2/traffic66,11.449906
/scenario3-2-2/traffic76,14.637163
/scenario3-2-2/traffic30,4.416213
/scenario3-2-2/traffic33,12.424565
/scenario3-2-2/traffic65,13.183901
/scenario3-2-2/traffic4,4.998058
/scenario3-2-2/traffic9,4.366821
/scenario3-2-2/traffic31,4.302941
/scenario3-2-2/traffic3,4.948863
/scenario3-2-2/traffic59,12.280252
/scenario3-2-2/traffic96,4.629111
/scenario3-2-2/traffic38,12.565195
/scenario3-2-2/traffic4,4.225182
/scenario3-2-2/traffic1,4.842558
/scenario3-2-2/traffic1,9.603978
/scenario3-2-2/traffic5,7.367575
/scenario3-2-2/traffic42,12.853205
/scenario3-2-2/traffic17,12.528830
/scenario3-2-2/traffic28,12.356313
/scenario3-2-2/traffic8,4.867566
/scenario3-2-2/traffic9,5.337633
/scenario3-2-2/traffic56,4.647333
/scenario3-2-2/traffic6,4.517412
/scenario3-2-2/traffic36,11.730425
/scenario3-2-2/traffic30,4.723276
/scenario3-2-2/traffic23,12.363321
/scenario3-2-2/traffic13,8.470698
/scenario3-2-2/traffic17,4.873036
/scenario3-2-2/traffic35,7.041094
/scenario3-2-2/traffic42,6.149184
/scenario3-2-2/traffic59,4.785852
/scenario3-2-2/traffic93,13.004161
/scenario3-2-2/traffic2,4.315379
/scenario3-2-2/traffic27,11.558648
/scenario3-2-2/traffic17,6.466397
/scenario3-2-2/traffic1,4.722159
/scenario3-2-2/traffic10,4.229716
/scenario3-2-2/traffic10,4.238162
/scenario3-2-2/traffic6,4.922355
/scenario3-2-2/traffic31,7.084821
/scenario3-2-2/traffic24,4.706270
/scenario3-2-2/traffic9,4.333101
/scenario3-2-2/traffic2,4.858702
/scenario3-2-2/traffic74,12.153241
/scenario3-2-2/traffic14,4.668402
/scenario3-2-2/traffic3,5.741563
/scenario3-2-2/traffic98,12.019343
/scenario3-2-2/traffic38,8.986585
/scenario3-2-2/traffic63,5.255629
/scenario3-2-2/traffic4,4.955361
/scenario3-2-2/traffic16,12.375303
/scenario3-2-2/traffic35,4.818340
/scenario3-2-2/traffic70,18.279271
/scenario3-2-2/traffic4,5.036642
/scenario3-2-2/traffic8,4.775113
/scenario3-2-2/traffic14,5.292186
/scenario3-2-2/traffic41,5.491233
/scenario3-2-2/traffic7,4.601648
/scenario3-2-2/traffic58,11.879142
/scenario3-2-2/traffic10,4.456266
/scenario3-2-2/traffic38,5.532446
/scenario3-2-2/traffic5,8.283508
/scenario3-2-2/traffic25,5.020439
/scenario3-2-2/traffic25,4.071919
/scenario3-2-2/traffic1,4.597713
/scenario3-2-2/traffic3,12.185652
/scenario3-2-2/traffic3,4.859583
/scenario3-2-2/traffic53,12.130386
/scenario3-2-2/traffic65,5.178939
/scenario3-2-2/traffic3,5.626660
/scenario3-2-2/traffic26,4.466205
/scenario3-2-2/traffic84,14.190833
/scenario3-2-2/traffic73,13.792438
/scenario3-2-2/traffic4,4.427572
/scenario3-2-2/traffic9,4.479966
/scenario3-2-2/traffic98,5.347879
/scenario3-2-2/traffic36,4.339189
/scenario3-2-2/traffic8,5.258337
/scenario3-2-2/traffic9,4.505415
/scenario3-2-2/traffic23,4.806743
/scenario3-2-2/traffic64,14.199715
/scenario3-2-2/traffic92,13.345131
/scenario3-2-2/traffic34,12.216689
/scenario3-2-2/traffic53,6.464454
