PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,10000,0,0.000000,0.000000,74222.115803,7.422212,
1,562,562,0,0.000000,0.000000,3240.644847,5.766272
2,448,448,0,0.000000,0.000000,2678.231212,5.978195
3,390,390,0,0.000000,0.000000,2313.754751,5.932704
4,364,364,0,0.000000,0.000000,2220.455566,6.100153
5,284,284,0,0.000000,0.000000,1751.052276,6.165677
6,285,285,0,0.000000,0.000000,1793.648073,6.293502
7,260,260,0,0.000000,0.000000,1664.332588,6.401279
8,247,247,0,0.000000,0.000000,1590.707820,6.440113
9,235,235,0,0.000000,0.000000,1523.340265,6.482299
10,157,157,0,0.000000,0.000000,1108.145776,7.058253
11,231,231,0,0.000000,0.000000,1526.718653,6.609172
12,131,131,0,0.000000,0.000000,950.551540,7.256119
13,181,181,0,0.000000,0.000000,1252.960765,6.922435
14,165,165,0,0.000000,0.000000,1139.794556,6.907846
15,160,160,0,0.000000,0.000000,1098.664820,6.866655
16,150,150,0,0.000000,0.000000,1083.710472,7.224736
17,160,160,0,0.000000,0.000000,1073.808221,6.711301
18,132,132,0,0.000000,0.000000,931.073686,7.053589
19,135,135,0,0.000000,0.000000,990.608973,7.337844
20,131,131,0,0.000000,0.000000,973.486810,7.431197
21,124,124,0,0.000000,0.000000,883.158127,7.122243
22,106,106,0,0.000000,0.000000,817.502486,7.712288
23,126,126,0,0.000000,0.000000,914.914092,7.261223
24,110,110,0,0.000000,0.000000,823.511843,7.486471
25,125,125,0,0.000000,0.000000,911.178706,7.289430
26,103,103,0,0.000000,0.000000,790.619687,7.675919
27,96,96,0,0.000000,0.000000,744.701386,7.757306
28,103,103,0,0.000000,0.000000,741.657003,7.200553
29,96,96,0,0.000000,0.000000,745.626151,7.766939
30,108,108,0,0.000000,0.000000,825.367739,7.642294
31,88,88,0,0.000000,0.000000,704.167926,8.001908
32,94,94,0,0.000000,0.000000,729.061027,7.755968
33,87,87,0,0.000000,0.000000,683.111972,7.851862
34,97,97,0,0.000000,0.000000,731.698046,7.543279
35,81,81,0,0.000000,0.000000,624.508353,7.709980
36,81,81,0,0.000000,0.000000,634.521776,7.833602
37,82,82,0,0.000000,0.000000,691.294051,8.430415
38,116,116,0,0.000000,0.000000,844.502080,7.280190
39,78,78,0,0.000000,0.000000,615.695283,7.893529
40,77,77,0,0.000000,0.000000,622.939979,8.090130
41,96,96,0,0.000000,0.000000,765.158372,7.970400
42,59,59,0,0.000000,0.000000,487.351346,8.260192
43,73,73,0,0.000000,0.000000,582.514354,7.979649
44,64,64,0,0.000000,0.000000,533.592440,8.337382
45,81,81,0,0.000000,0.000000,646.165263,7.977349
46,72,72,0,0.000000,0.000000,587.648399,8.161783
47,54,54,0,0.000000,0.000000,499.603326,9.251913
48,69,69,0,0.000000,0.000000,573.331563,8.309153
49,72,72,0,0.000000,0.000000,588.094361,8.167977
50,66,66,0,0.000000,0.000000,548.728489,8.314068
51,63,63,0,0.000000,0.000000,544.394825,8.641188
52,69,69,0,0.000000,0.000000,570.911430,8.274079
53,62,62,0,0.000000,0.000000,530.934444,8.563459
54,52,52,0,0.000000,0.000000,453.954722,8.729899
55,65,65,0,0.000000,0.000000,565.529656,8.700456
56,66,66,0,0.000000,0.000000,538.597285,8.160565
57,57,57,0,0.000000,0.000000,491.753742,8.627259
58,56,56,0,0.000000,0.000000,480.551137,8.581270
59,56,56,0,0.000000,0.000000,494.464813,8.829729
60,48,48,0,0.000000,0.000000,452.011658,9.416910
61,69,69,0,0.000000,0.000000,559.226594,8.104733
62,60,60,0,0.000000,0.000000,538.468381,8.974473
63,68,68,0,0.000000,0.000000,560.485449,8.242433
64,52,52,0,0.000000,0.000000,454.867564,8.747453
65,56,56,0,0.000000,0.000000,480.712871,8.584158
66,65,65,0,0.000000,0.000000,576.221082,8.864940
67,65,65,0,0.000000,0.000000,562.218285,8.649512
68,54,54,0,0.000000,0.000000,500.909191,9.276096
69,56,56,0,0.000000,0.000000,530.810991,9.478768
70,77,77,0,0.000000,0.000000,633.465637,8.226826
71,56,56,0,0.000000,0.000000,509.087010,9.090839
72,45,45,0,0.000000,0.000000,394.963574,8.776968
73,44,44,0,0.000000,0.000000,404.200125,9.186366
74,57,57,0,0.000000,0.000000,486.505152,8.535178
75,45,45,0,0.000000,0.000000,395.206981,8.782377
76,44,44,0,0.000000,0.000000,400.859585,9.110445
77,52,52,0,0.000000,0.000000,432.784761,8.322784
78,57,57,0,0.000000,0.000000,509.547181,8.939424
79,39,39,0,0.000000,0.000000,384.623171,9.862133
80,43,43,0,0.000000,0.000000,407.579008,9.478582
81,47,47,0,0.000000,0.000000,421.822325,8.974943
82,31,31,0,0.000000,0.000000,317.720300,10.249042
83,47,47,0,0.000000,0.000000,423.342245,9.007282
84,44,44,0,0.000000,0.000000,402.673492,9.151670
85,46,46,0,0.000000,0.000000,426.425451,9.270118
86,33,33,0,0.000000,0.000000,321.241572,9.734593
87,40,40,0,0.000000,0.000000,387.210862,9.680272
88,44,44,0,0.000000,0.000000,415.546353,9.444235
89,41,41,0,0.000000,0.000000,366.845406,8.947449
90,43,43,0,0.000000,0.000000,405.691879,9.434695
91,49,49,0,0.000000,0.000000,428.920930,8.753488
92,46,46,0,0.000000,0.000000,409.405340,8.900116
93,31,31,0,0.000000,0.000000,325.614930,10.503707
94,34,34,0,0.000000,0.000000,342.243555,10.065987
95,40,40,0,0.000000,0.000000,381.947763,9.548694
96,36,36,0,0.000000,0.000000,333.548720,9.265242
97,32,32,0,0.000000,0.000000,323.881931,10.121310
98,40,40,0,0.000000,0.000000,362.560793,9.064020
99,41,41,0,0.000000,0.000000,378.894146,9.241321
100,45,45,0,0.000000,0.000000,403.114209,8.958094
