PatternID,InterestSent,ResponsesReceived,Nacks,InterestLoss(%),Inconsistency(%),TotalRTT(ms),AverageRTT(ms)
Overall,10000,9996,0,0.040000,0.000000,186943.457322,18.701826,
1,512,512,0,0.000000,0.000000,6414.937675,12.529175
2,429,429,0,0.000000,0.000000,5872.873469,13.689682
3,421,421,0,0.000000,0.000000,5551.436264,13.186309
4,322,322,0,0.000000,0.000000,4637.319618,14.401614
5,299,299,0,0.000000,0.000000,5170.006890,17.290993
6,257,257,0,0.000000,0.000000,4000.391337,15.565725
7,270,270,0,0.000000,0.000000,4254.317801,15.756733
8,235,235,0,0.000000,0.000000,3715.743987,15.811677
9,241,241,0,0.000000,0.000000,3940.961902,16.352539
10,213,213,0,0.000000,0.000000,3145.064627,14.765562
11,197,197,0,0.000000,0.000000,3391.153587,17.213978
12,191,191,0,0.000000,0.000000,3454.893946,18.088450
13,168,167,0,0.595238,0.000000,2810.326835,16.828304
14,172,172,0,0.000000,0.000000,3202.817816,18.621034
15,155,154,0,0.645161,0.000000,2747.164293,17.838729
16,148,148,0,0.000000,0.000000,2249.446119,15.198960
17,162,162,0,0.000000,0.000000,2882.808217,17.795112
18,141,141,0,0.000000,0.000000,2673.113896,18.958255
19,125,125,0,0.000000,0.000000,2426.914789,19.415318
20,115,115,0,0.000000,0.000000,2067.995238,17.982567
21,119,119,0,0.000000,0.000000,2474.388058,20.793177
22,109,109,0,0.000000,0.000000,2209.380643,20.269547
23,114,114,0,0.000000,0.000000,2340.159626,20.527716
24,117,117,0,0.000000,0.000000,2242.376817,19.165614
25,119,119,0,0.000000,0.000000,2204.740558,18.527232
26,100,100,0,0.000000,0.000000,2005.560346,20.055603
27,107,107,0,0.000000,0.000000,2335.225815,21.824540
28,91,91,0,0.000000,0.000000,1744.366530,19.168863
29,93,93,0,0.000000,0.000000,1935.169071,20.808270
30,109,109,0,0.000000,0.000000,2031.409064,18.636780
31,118,118,0,0.000000,0.000000,2407.726125,20.404459
32,98,98,0,0.000000,0.000000,2214.930583,22.601332
33,112,112,0,0.000000,0.000000,2221.834192,19.837805
34,89,89,0,0.000000,0.000000,1758.679245,19.760441
35,89,89,0,0.000000,0.000000,2047.145396,23.001634
36,92,92,0,0.000000,0.000000,1738.886801,18.900943
37,90,90,0,0.000000,0.000000,1827.033777,20.300375
38,73,73,0,0.000000,0.000000,1776.181893,24.331259
39,91,91,0,0.000000,0.000000,1626.146936,17.869747
40,85,85,0,0.000000,0.000000,1452.300363,17.085887
41,78,78,0,0.000000,0.000000,1566.607070,20.084706
42,66,66,0,0.000000,0.000000,1373.783629,20.814903
43,59,59,0,0.000000,0.000000,1180.343962,20.005830
44,58,58,0,0.000000,0.000000,1229.606904,21.200119
45,59,59,0,0.000000,0.000000,1175.414263,19.922276
46,75,75,0,0.000000,0.000000,1458.946991,19.452627
47,68,68,0,0.000000,0.000000,1543.773109,22.702546
48,53,53,0,0.000000,0.000000,1156.726797,21.825034
49,72,72,0,0.000000,0.000000,1971.051902,27.375721
50,49,49,0,0.000000,0.000000,1131.976154,23.101554
51,65,65,0,0.000000,0.000000,1392.265362,21.419467
52,49,49,0,0.000000,0.000000,1208.938286,24.672210
53,77,77,0,0.000000,0.000000,1766.928760,22.947127
54,70,70,0,0.000000,0.000000,1513.966009,21.628086
55,64,64,0,0.000000,0.000000,1413.741127,22.089705
56,70,70,0,0.000000,0.000000,1621.287880,23.161255
57,78,78,0,0.000000,0.000000,1475.609066,18.918065
58,64,64,0,0.000000,0.000000,1293.817982,20.215906
59,64,64,0,0.000000,0.000000,1459.872259,22.810504
60,78,77,0,1.282051,0.000000,1407.060576,18.273514
61,57,56,0,1.754386,0.000000,1350.536729,24.116727
62,56,56,0,0.000000,0.000000,1254.270965,22.397696
63,53,53,0,0.000000,0.000000,1218.968892,22.999413
64,66,66,0,0.000000,0.000000,1340.243561,20.306721
65,51,51,0,0.000000,0.000000,1171.687330,22.974261
66,55,55,0,0.000000,0.000000,1256.746407,22.849935
67,48,48,0,0.000000,0.000000,1066.061015,22.209604
68,54,54,0,0.000000,0.000000,1198.356534,22.191788
69,65,65,0,0.000000,0.000000,1413.526039,21.746554
70,54,54,0,0.000000,0.000000,1224.066853,22.667905
71,60,60,0,0.000000,0.000000,1216.008477,20.266808
72,46,46,0,0.000000,0.000000,1062.958855,23.107801
73,47,47,0,0.000000,0.000000,1122.453195,23.881983
74,58,58,0,0.000000,0.000000,1298.133418,22.381611
75,62,62,0,0.000000,0.000000,1409.123721,22.727802
76,47,47,0,0.000000,0.000000,1227.855730,26.124590
77,46,46,0,0.000000,0.000000,1085.161717,23.590472
78,45,45,0,0.000000,0.000000,1111.853353,24.707852
79,53,53,0,0.000000,0.000000,1316.568345,24.840912
80,42,42,0,0.000000,0.000000,856.766345,20.399199
81,45,45,0,0.000000,0.000000,1021.168228,22.692627
82,48,48,0,0.000000,0.000000,1003.189756,20.899787
83,59,59,0,0.000000,0.000000,1319.569450,22.365584
84,45,45,0,0.000000,0.000000,965.856071,21.463468
85,40,40,0,0.000000,0.000000,863.452005,21.586300
86,34,34,0,0.000000,0.000000,867.444421,25.513071
87,49,49,0,0.000000,0.000000,1085.190301,22.146741
88,42,42,0,0.000000,0.000000,917.031276,21.834078
89,38,38,0,0.000000,0.000000,829.043705,21.816940
90,38,38,0,0.000000,0.000000,909.382373,23.931115
91,44,44,0,0.000000,0.000000,978.366044,22.235592
92,46,46,0,0.000000,0.000000,1092.099030,23.741283
93,45,45,0,0.000000,0.000000,1092.534491,24.278544
94,40,40,0,0.000000,0.000000,977.093675,24.427342
95,32,32,0,0.000000,0.000000,719.743858,22.491996
96,35,35,0,0.000000,0.000000,763.691895,21.819768
97,43,43,0,0.000000,0.000000,1336.347296,31.077844
98,41,41,0,0.000000,0.000000,873.667612,21.308966
99,30,30,0,0.000000,0.000000,765.609251,25.520308
100,37,37,0,0.000000,0.000000,816.580870,22.069753
