epoch,value
1708326227.054,93.939394
1708326228.054,96.000000
1708326229.054,93.069307
1708326230.054,99.000000
1708326231.054,99.000000
1708326232.054,100.000000
1708326233.054,99.000000
1708326234.054,99.000000
1708326235.054,100.000000
1708326236.054,98.019802
1708326237.054,100.000000
1708326238.054,99.000000
1708326239.054,100.000000
1708326240.054,99.000000
1708326241.054,99.000000
1708326242.054,100.000000
1708326243.054,100.000000
1708326244.054,98.019802
1708326245.054,98.019802
1708326246.054,99.000000
1708326247.054,100.000000
1708326248.054,100.000000
1708326249.054,99.000000
1708326250.054,100.000000
1708326251.054,98.019802
1708326252.054,100.000000
1708326253.054,99.000000
1708326254.054,99.009901
1708326255.054,99.000000
1708326256.054,100.000000
1708326257.054,98.019802
1708326258.054,100.000000
1708326259.054,99.009901
1708326260.054,100.000000
1708326261.054,98.019802
1708326262.054,100.000000
1708326263.054,99.000000
1708326264.054,99.009901
1708326265.054,99.000000
1708326266.054,100.000000
1708326267.054,99.000000
1708326268.054,99.000000
1708326269.054,99.000000
1708326270.054,99.009901
1708326271.054,100.000000
1708326272.054,99.000000
1708326273.054,99.000000
1708326274.054,99.009901
1708326275.054,100.000000
1708326276.054,99.000000
1708326277.054,100.000000
1708326278.054,99.009901
1708326279.054,99.000000
1708326280.054,99.000000
1708326281.054,99.000000
1708326282.054,100.000000
1708326283.054,99.009901
1708326284.054,100.000000
1708326285.054,100.000000
1708326286.054,98.039216
1708326287.054,100.000000
1708326288.054,100.000000
1708326289.054,99.000000
1708326290.054,99.000000
1708326291.054,99.000000
1708326292.054,100.000000
1708326293.054,100.000000
1708326294.054,99.000000
1708326295.054,100.000000
1708326296.054,98.019802
1708326297.054,100.000000
1708326298.054,99.000000
1708326299.054,100.000000
1708326300.054,100.000000
1708326301.054,99.000000
1708326302.054,99.000000
1708326303.054,99.000000
1708326304.054,100.000000
1708326305.054,99.000000
1708326306.054,99.000000
1708326307.054,99.000000
1708326308.054,99.009901
1708326309.054,99.000000
1708326310.054,100.000000
1708326311.054,99.000000
1708326312.054,99.009901
1708326313.054,100.000000
1708326314.054,99.000000
1708326315.054,100.000000
1708326316.054,99.009901
1708326317.054,99.000000
1708326318.054,99.000000
1708326319.054,100.000000
1708326320.054,99.000000
1708326321.054,99.000000
1708326322.054,99.000000
1708326323.054,99.009901
1708326324.054,99.000000
1708326325.054,99.000000
1708326326.054,100.000000
1708326327.054,99.009901
1708326328.054,99.000000
1708326329.054,99.000000
1708326330.054,99.000000
1708326331.054,100.000000
1708326332.054,98.019802
1708326333.054,99.009901
1708326334.054,100.000000
1708326335.054,99.000000
1708326336.054,98.019802
1708326337.054,100.000000
1708326338.054,99.000000
1708326339.054,99.009901
1708326340.054,100.000000
1708326341.054,99.000000
1708326342.054,99.000000
1708326343.054,100.000000
1708326344.054,98.989899
1708326345.054,100.000000
1708326346.054,98.019802
1708326347.054,98.019802
1708326348.054,99.000000
1708326349.054,100.000000
1708326350.054,98.019802
1708326351.054,100.000000
1708326352.054,99.000000
1708326353.054,99.000000
1708326354.054,99.000000
1708326355.054,99.000000
1708326356.054,100.000000
1708326357.054,99.000000
1708326358.054,100.000000
1708326359.054,99.009901
1708326360.054,99.000000
1708326361.054,100.000000
1708326362.054,99.009901
1708326363.054,99.000000
1708326364.054,100.000000
1708326365.054,100.000000
1708326366.054,98.019802
1708326367.054,100.000000
1708326368.054,99.009901
1708326369.054,100.000000
1708326370.054,99.000000
1708326371.054,98.019802
1708326372.054,99.000000
1708326373.054,99.009901
1708326374.054,100.000000
1708326375.054,98.019802
1708326376.054,100.000000
1708326377.054,98.019802
1708326378.054,99.009901
1708326379.054,100.000000
1708326380.054,100.000000
1708326381.054,99.000000
1708326382.054,99.000000
1708326383.054,99.009901
1708326384.054,99.000000
1708326385.054,99.000000
1708326386.054,100.000000
1708326387.054,99.000000
1708326388.054,100.000000
1708326389.054,99.000000
1708326390.054,99.000000
1708326391.054,99.000000
1708326392.054,100.000000
1708326393.054,99.000000
1708326394.054,99.000000
1708326395.054,99.000000
1708326396.054,99.000000
1708326397.054,100.000000
1708326398.054,99.000000
1708326399.054,99.000000
1708326400.054,99.000000
1708326401.054,99.000000
1708326402.054,99.009901
1708326403.054,100.000000
1708326404.054,99.000000
1708326405.054,99.000000
1708326406.054,99.000000
1708326407.054,99.009901
1708326408.054,99.000000
1708326409.054,100.000000
1708326410.054,100.000000
1708326411.054,98.019802
1708326412.054,99.000000
1708326413.054,99.009901
1708326414.054,100.000000
1708326415.054,98.019802
1708326416.054,100.000000
1708326417.054,99.000000
1708326418.054,99.000000
1708326419.054,100.000000
1708326420.054,98.019802
1708326421.054,100.000000
1708326422.054,99.000000
1708326423.054,99.000000
1708326424.054,100.000000
1708326425.054,99.000000
1708326426.054,99.009901
1708326427.054,100.000000
1708326428.054,99.000000
1708326429.054,99.000000
1708326430.054,100.000000
1708326431.054,100.000000
1708326432.054,99.000000
1708326433.054,99.000000
1708326434.054,99.000000
1708326435.054,100.000000
1708326436.054,99.009901
1708326437.054,99.000000
1708326438.054,99.000000
1708326439.054,99.000000
1708326440.054,99.009901
1708326441.054,100.000000
1708326442.054,98.019802
1708326443.054,100.000000
1708326444.054,98.019802
1708326445.054,100.000000
1708326446.054,100.000000
1708326447.054,99.000000
1708326448.054,99.000000
1708326449.054,99.000000
1708326450.054,99.009901
1708326451.054,99.000000
1708326452.054,100.000000
1708326453.054,99.000000
1708326454.054,98.019802
1708326455.054,100.000000
1708326456.054,100.000000
1708326457.054,98.019802
1708326458.054,100.000000
1708326459.054,99.000000
1708326460.054,100.000000
1708326461.054,99.009901
1708326462.054,99.000000
1708326463.054,99.000000
1708326464.054,99.000000
1708326465.054,100.000000
1708326466.054,99.009901
1708326467.054,99.000000
1708326468.054,100.000000
1708326469.054,99.000000
1708326470.054,99.000000
1708326471.054,99.000000
1708326472.054,100.000000
1708326473.054,99.009901
1708326474.054,99.000000
1708326475.054,99.000000
1708326476.054,100.000000
1708326477.054,99.009901
1708326478.054,100.000000
1708326479.054,99.000000
1708326480.054,99.000000
1708326481.054,99.000000
1708326482.054,99.009901
1708326483.054,99.000000
1708326484.054,99.000000
1708326485.054,100.000000
1708326486.054,100.000000
1708326487.054,98.019802
1708326488.054,99.009901
1708326489.054,99.000000
1708326490.054,100.000000
1708326491.054,100.000000
1708326492.054,99.000000
1708326493.054,99.009901
1708326494.054,100.000000
1708326495.054,99.000000
1708326496.054,99.000000
1708326497.054,99.000000
1708326498.054,99.000000
1708326499.054,100.000000
1708326500.054,99.009901
1708326501.054,100.000000
1708326502.054,99.000000
1708326503.054,99.000000
1708326504.054,99.009901
1708326505.054,100.000000
1708326506.054,100.000000
1708326507.054,99.009901
1708326508.054,99.000000
1708326509.054,99.000000
1708326510.054,99.000000
1708326511.054,100.000000
1708326512.054,99.009901
1708326513.054,100.000000
1708326514.054,99.000000
1708326515.054,99.000000
1708326516.054,99.009901
1708326517.054,99.000000
1708326518.054,99.000000
1708326519.054,99.000000
1708326520.054,100.000000
1708326521.054,99.000000
1708326522.054,99.009901
1708326523.054,99.000000
1708326524.054,99.000000
1708326525.054,99.000000
1708326526.054,99.000000
1708326527.054,100.000000
1708326528.054,100.000000
1708326529.054,99.000000
1708326530.054,98.019802
1708326531.054,100.000000
1708326532.054,99.009901
1708326533.054,100.000000
1708326534.055,99.000000
1708326535.054,98.019802
1708326536.054,100.000000
1708326537.054,98.019802
1708326538.054,100.000000
1708326539.054,99.000000
1708326540.054,99.000000
1708326541.054,99.000000
1708326542.054,98.019802
1708326543.054,100.000000
1708326544.054,100.000000
1708326545.054,99.000000
1708326546.054,99.000000
1708326547.054,100.000000
1708326548.054,99.000000
1708326549.054,99.000000
1708326550.054,100.000000
1708326551.054,99.000000
1708326552.054,99.009901
1708326553.054,99.000000
1708326554.054,99.000000
1708326555.054,100.000000
1708326556.054,100.000000
1708326557.054,99.000000
1708326558.054,99.000000
1708326559.054,100.000000
1708326560.054,99.000000
1708326561.054,99.000000
1708326562.054,100.000000
1708326563.054,99.000000
1708326564.054,100.000000
1708326565.054,100.000000
1708326566.054,99.000000
1708326567.054,99.000000
1708326568.054,100.000000
1708326569.054,98.019802
1708326570.054,100.000000
1708326571.054,99.000000
1708326572.054,99.009901
1708326573.054,99.000000
1708326574.054,99.000000
1708326575.054,99.000000
1708326576.054,100.000000
1708326577.054,99.000000
1708326578.054,100.000000
1708326579.054,98.039216
1708326580.054,100.000000
1708326581.054,98.019802
1708326582.054,99.000000
1708326583.054,100.000000
1708326584.054,99.009901
1708326585.054,100.000000
1708326586.054,100.000000
1708326587.054,99.009901
1708326588.054,100.000000
1708326589.054,99.000000
1708326590.054,99.000000
1708326591.054,100.000000
1708326592.054,100.000000
1708326593.054,98.019802
1708326594.054,99.000000
1708326595.054,100.000000
1708326596.054,98.019802
1708326597.054,99.000000
1708326598.054,99.000000
1708326599.054,100.000000
1708326600.054,100.000000
1708326601.054,99.000000
1708326602.054,99.009901
1708326603.054,99.000000
1708326604.054,99.000000
1708326605.054,100.000000
1708326606.054,99.009901
1708326607.054,99.000000
1708326608.054,100.000000
1708326609.054,99.000000
1708326610.054,98.039216
1708326611.054,100.000000
1708326612.054,99.000000
1708326613.054,100.000000
1708326614.054,100.000000
1708326615.054,98.039216
1708326616.054,100.000000
1708326617.054,99.000000
1708326618.054,99.000000
1708326619.054,100.000000
1708326620.054,99.000000
1708326621.054,100.000000
1708326622.054,99.000000
1708326623.054,99.000000
1708326624.054,100.000000
1708326625.054,99.009901
1708326626.054,99.000000
1708326627.054,100.000000
1708326628.054,98.019802
1708326629.054,100.000000
1708326630.054,100.000000
1708326631.054,99.000000
1708326632.054,99.009901
1708326633.054,99.000000
1708326634.054,100.000000
1708326635.054,99.000000
1708326636.054,99.009901
1708326637.054,100.000000
1708326638.054,99.000000
1708326639.054,100.000000
1708326640.054,99.000000
1708326641.054,99.009901
1708326642.054,99.000000
1708326643.054,99.000000
1708326644.054,100.000000
1708326645.054,99.000000
1708326646.054,99.000000
1708326647.054,98.019802
1708326648.054,100.000000
1708326649.054,99.000000
1708326650.054,99.000000
1708326651.054,99.000000
1708326652.054,100.000000
1708326653.054,98.019802
1708326654.054,99.000000
1708326655.054,100.000000
1708326656.054,99.000000
1708326657.054,99.009901
1708326658.054,99.000000
1708326659.054,100.000000
1708326660.054,99.009901
1708326661.054,99.000000
1708326662.054,99.000000
1708326663.054,100.000000
1708326664.054,99.000000
1708326665.054,99.009901
1708326666.054,100.000000
1708326667.054,99.000000
1708326668.054,99.000000
1708326669.054,100.000000
1708326670.054,99.000000
1708326671.054,99.000000
1708326672.054,100.000000
1708326673.054,98.019802
1708326674.054,100.000000
1708326675.054,99.000000
1708326676.054,99.009901
1708326677.054,99.000000
1708326678.054,99.000000
1708326679.054,100.000000
1708326680.054,100.000000
1708326681.054,98.019802
1708326682.054,99.000000
1708326683.054,99.000000
1708326684.054,100.000000
1708326685.054,98.019802
1708326686.054,100.000000
1708326687.054,99.000000
1708326688.054,99.000000
1708326689.054,100.000000
1708326690.054,99.009901
1708326691.054,99.000000
1708326692.054,100.000000
1708326693.054,99.000000
1708326694.054,98.019802
1708326695.054,100.000000
1708326696.054,99.009901
1708326697.054,99.000000
1708326698.054,100.000000
1708326699.054,99.000000
1708326700.054,100.000000
1708326701.054,99.009901
1708326702.054,98.019802
1708326703.054,99.000000
1708326704.054,99.000000
1708326705.054,99.000000
1708326706.054,100.000000
1708326707.054,99.009901
1708326708.054,99.000000
1708326709.054,99.000000
1708326710.054,100.000000
1708326711.054,99.009901
1708326712.054,98.019802
1708326713.054,99.000000
1708326714.054,100.000000
1708326715.054,99.000000
1708326716.054,99.000000
1708326717.054,99.009901
1708326718.054,99.000000
1708326719.054,100.000000
1708326720.054,99.000000
1708326721.054,98.019802
1708326722.054,100.000000
1708326723.054,99.000000
1708326724.054,99.000000
1708326725.054,99.000000
1708326726.054,100.000000
1708326727.054,99.009901
1708326728.054,99.000000
1708326729.054,100.000000
1708326730.054,98.019802
1708326731.054,99.000000
1708326732.054,99.000000
1708326733.054,99.000000
1708326734.054,99.009901
1708326735.054,99.000000
1708326736.054,100.000000
1708326737.054,100.000000
1708326738.054,98.039216
1708326739.054,100.000000
1708326740.054,99.000000
1708326741.054,99.009901
1708326742.054,99.000000
1708326743.054,99.000000
1708326744.054,99.000000
1708326745.054,99.000000
1708326746.054,99.000000
1708326747.054,99.009901
1708326748.054,100.000000
1708326749.054,99.000000
1708326750.054,99.009901
1708326751.054,99.000000
1708326752.054,100.000000
1708326753.054,98.019802
1708326754.054,100.000000
1708326755.054,98.019802
1708326756.054,100.000000
1708326757.054,100.000000
1708326758.054,99.000000
1708326759.054,99.000000
1708326760.054,99.000000
1708326761.054,99.009901
1708326762.054,99.000000
1708326763.054,100.000000
1708326764.054,99.000000
1708326765.054,99.009901
1708326766.054,99.000000
1708326767.054,99.000000
1708326768.054,100.000000
1708326769.054,99.009901
1708326770.054,98.989899
1708326771.054,98.039216
1708326772.054,100.000000
1708326773.054,99.000000
1708326774.054,99.000000
1708326775.054,99.000000
1708326776.054,99.009901
1708326777.054,99.000000
1708326778.054,99.000000
1708326779.054,99.000000
1708326780.054,99.000000
1708326781.054,100.000000
1708326782.054,99.009901
1708326783.054,99.000000
1708326784.054,99.000000
1708326785.054,99.000000
1708326786.054,100.000000
1708326787.054,98.019802
1708326788.054,100.000000
1708326789.054,99.000000
1708326790.054,99.000000
1708326791.054,99.000000
1708326792.054,100.000000
1708326793.054,99.000000
1708326794.054,98.019802
1708326795.054,100.000000
1708326796.054,99.000000
1708326797.054,100.000000
1708326798.054,98.019802
1708326799.054,100.000000
1708326800.054,99.000000
1708326801.054,99.000000
1708326802.054,100.000000
1708326803.054,100.000000
1708326804.054,98.019802
1708326805.054,100.000000
1708326806.054,99.009901
1708326807.054,100.000000
1708326808.054,99.000000
1708326809.054,98.019802
1708326810.054,100.000000
1708326811.054,100.000000
1708326812.054,99.009901
1708326813.054,99.000000
1708326814.054,99.000000
1708326815.054,100.000000
1708326816.054,99.000000
1708326817.054,99.000000
1708326818.054,99.000000
1708326819.054,100.000000
1708326820.054,99.000000
1708326821.054,98.019802
1708326822.054,100.000000
1708326823.054,99.000000
